id,label,category,domain,discipline,level,importance,complexity,status,source_scope,description
synthetic_biology,Synthetic Biology,technology,natural and life science,Bioengineering,research,8,9,established,curated core,Design and construction of biological systems
bioinformatics,Bioinformatics,field,natural and life science,Computational Biology,advanced,9,8,established,curated core,Computational analysis of biological data
population_genetics,Population Genetics,theory,natural and life science,Evolution,advanced,8,9,established,curated core,Allele-frequency dynamics in populations
epigenetics,Epigenetics,field,natural and life science,Genetics,advanced,9,8,established,curated core,Heritable regulation beyond DNA sequence changes
homeostasis,Homeostasis,process,natural and life science,Physiology,foundational,9,6,established,curated core,Regulation maintaining viable internal conditions
natural_selection,Natural Selection,process,natural and life science,Evolution,intermediate,10,7,established,curated core,Differential reproductive success from heritable variation
gene_regulation,Gene Regulation,process,natural and life science,Molecular Biology,advanced,10,8,established,curated core,Control of gene expression across contexts
dna,DNA,molecule,life science,Molecular Biology,foundational,10,5,established,curated core,Polymer encoding hereditary information
rna,RNA,molecule,life science,Molecular Biology,foundational,9,5,established,curated core,Polymer supporting information transfer regulation and catalysis
protein,Proteins,molecule,life science,Molecular Biology,foundational,10,6,established,curated core,Functional polymers of amino acids
gene,Gene,information structure,natural and life science,Genetics,foundational,10,5,established,curated core,Heritable genomic unit contributing to function
genome,Genome,information structure,natural and life science,Genetics,intermediate,9,6,established,curated core,Complete genetic material of an organism
metabolism,Metabolism,process,life science,Biochemistry,intermediate,10,8,established,curated core,Chemical reaction networks sustaining life
enzyme,Enzymes,molecule,life science,Biochemistry,intermediate,10,7,established,curated core,Biological catalysts controlling reaction rates
atp,ATP,molecule,life science,Biochemistry,foundational,9,5,established,curated core,Nucleotide coupling energy-releasing and energy-consuming processes
cellular_respiration,Cellular Respiration,process,life science,Biochemistry,intermediate,9,7,established,curated core,Biochemical extraction of energy from nutrients
photosynthesis,Photosynthesis,process,life science,Biochemistry,intermediate,9,8,established,curated core,Conversion of light energy into chemical energy
protein_folding,Protein Folding,process,life science,Structural Biology,advanced,9,9,established,curated core,Formation of functional protein conformations
molecular_dynamics,Molecular Dynamics,method,life science,Computational Chemistry,advanced,8,9,established,curated core,Numerical simulation of atomic motion
chemical_bonding,Chemical Bonding,theory,natural and life science,Physical Chemistry,foundational,10,7,established,curated core,Electronic interactions stabilizing atoms and molecules
reaction_kinetics,Chemical Kinetics,theory,natural and life science,Physical Chemistry,intermediate,9,8,established,curated core,Rates and mechanisms of chemical reactions
quantum_chemistry,Quantum Chemistry,field,natural and life science,Physical Chemistry,advanced,9,10,established,curated core,Quantum-mechanical description of molecular systems
organic_chemistry,Organic Chemistry,field,natural and life science,Chemistry,intermediate,9,8,established,curated core,Structure reactions and synthesis of carbon compounds
neuron,Neuron,cell,life science,Cellular Neurobiology,foundational,10,6,established,curated core,Electrically excitable signaling cell of nervous systems
synapse,Synapse,structure,life science,Cellular Neurobiology,intermediate,10,7,established,curated core,Junction transmitting signals between cells
action_potential,Action Potential,process,life science,Cellular Neurobiology,intermediate,10,7,established,curated core,Regenerative electrical signal across a cell membrane
neurotransmitter,Neurotransmitters,molecule,life science,Molecular Neurobiology,intermediate,9,7,established,curated core,Chemical messengers released at synapses
neural_plasticity,Neural Plasticity,process,life science,Systems Neuroscience,advanced,10,9,established,curated core,Experience-dependent change in neural structure or function
hebbian_learning,Hebbian Learning,principle,interdisciplinary science,Computational Neuroscience,advanced,9,8,established,curated core,Activity-dependent strengthening of coupled neurons
predictive_coding,Predictive Coding,theory,interdisciplinary science,Computational Neuroscience,research,8,9,established,curated core,Hierarchical inference minimizing prediction error
neural_coding,Neural Coding,field,interdisciplinary science,Computational Neuroscience,advanced,9,9,established,curated core,Representation and transformation of information by neural activity
connectome,Connectome,information structure,interdisciplinary science,Systems Neuroscience,research,8,8,established,curated core,Map of structural or functional neural connections
brain_networks,Brain Networks,field,interdisciplinary science,Network Neuroscience,research,9,9,established,curated core,Graph-structured organization of interacting brain regions
memory,Memory,process,interdisciplinary science,Cognitive Neuroscience,advanced,10,9,established,curated core,Encoding consolidation storage and retrieval of information
attention,Attention,process,interdisciplinary science,Cognitive Neuroscience,advanced,9,8,established,curated core,Selective prioritization of information processing
consciousness,Consciousness,phenomenon,interdisciplinary science,Cognitive Neuroscience,research,10,10,established,curated core,Subjective awareness and integrated experience
vision,Visual Perception,process,interdisciplinary science,Sensory Neuroscience,advanced,9,8,established,curated core,Neural interpretation of visual signals
motor_control,Motor Control,process,interdisciplinary science,Systems Neuroscience,advanced,8,8,established,curated core,Neural planning and regulation of movement
glia,Glial Cells,cell,life science,Cellular Neurobiology,intermediate,8,7,established,curated core,Non-neuronal cells supporting and modulating nervous systems
brain_computer_interface,Brain-Computer Interface,technology,interdisciplinary science,Neuroengineering,research,8,9,established,curated core,Direct communication between neural activity and external devices
fmri,Functional MRI,method,interdisciplinary science,Neuroimaging,advanced,8,8,established,curated core,Indirect measurement of brain activity using hemodynamic signals
eeg,Electroencephalography,method,interdisciplinary science,Neuroimaging,intermediate,8,7,established,curated core,Measurement of scalp electrical potentials generated by neural activity
neurodegeneration,Neurodegeneration,process,life science,Neurology,research,9,9,established,curated core,Progressive loss of neuronal structure or function
climate_system,Climate System,system,natural science,Climate Science,advanced,10,9,established,curated core,Coupled atmosphere ocean ice land and biosphere
plate_tectonics,Plate Tectonics,theory,natural science,Geology,intermediate,9,7,established,curated core,Dynamics of lithospheric plates and planetary crust
carbon_cycle,Carbon Cycle,process,natural science,Earth System Science,intermediate,9,7,established,curated core,Exchange of carbon among planetary reservoirs
ocean_circulation,Ocean Circulation,process,natural science,Oceanography,advanced,8,8,established,curated core,Large-scale transport of water heat nutrients and carbon
remote_sensing,Remote Sensing,method,natural science,Earth Observation,advanced,8,7,established,curated core,Measurement of distant systems using electromagnetic signals
network_science,Network Science,field,interdisciplinary science,Complex Systems,advanced,10,8,established,curated core,Study of structure dynamics and function in networks
complex_systems,Complex Systems,field,interdisciplinary science,Systems Science,advanced,10,9,established,curated core,Collective behavior emerging from interacting components
emergence,Emergence,principle,interdisciplinary science,Systems Science,advanced,9,9,established,curated core,Macroscopic organization not reducible to isolated components
agent_based_modeling,Agent-Based Modeling,method,interdisciplinary science,Systems Science,advanced,8,8,established,curated core,Simulation of interacting autonomous agents
scientific_method,Scientific Method,method,interdisciplinary science,Philosophy of Science,foundational,10,5,established,curated core,Evidence-based hypothesis testing modeling and revision
measurement,Measurement Theory,field,interdisciplinary science,Metrology,advanced,9,8,established,curated core,Representation calibration uncertainty and interpretation of measurement
causal_inference,Causal Inference,method,interdisciplinary science,Data Science,advanced,10,9,established,curated core,Reasoning about interventions and cause-effect structure
computational_modeling,Computational Modeling,method,interdisciplinary science,Scientific Computing,advanced,10,8,established,curated core,Computer-based representation and simulation of systems
medical_imaging,Medical Imaging,technology,applied science,Biomedical Engineering,advanced,8,8,established,curated core,Noninvasive visualization of anatomy and physiology
genomics,Genomics,field,applied science,Precision Medicine,advanced,9,8,established,curated core,Large-scale analysis of genomes and their function
epidemiology,Epidemiology,field,applied science,Population Health,intermediate,9,7,established,curated core,Distribution determinants and control of health events
systems_medicine,Systems Medicine,field,applied science,Systems Medicine,research,8,9,established,curated core,Network and multiscale analysis of disease and treatment
atlas_mathematical_sciences_domain,Mathematical Sciences,discipline,science atlas,Mathematical Sciences,foundational,10,7,active,OECD/arXiv/NIH-aligned atlas,A broad research domain in the science atlas
atlas_mathematical_sciences_foundations_and_logic,Foundations and logic,field,Mathematical Sciences,Foundations and logic,intermediate,9,7,active,discipline taxonomy,A major research field within Mathematical Sciences
atlas_mathematical_sciences_foundations_and_logic_proof_theory,proof theory,topic,Mathematical Sciences,Foundations and logic,advanced,8,8,active,subject taxonomy,A scientific subject studied within Foundations and logic
atlas_atlas_mathematical_sciences_foundations_and_logic_proof_theory_theoretical_foundations,proof theory: theoretical foundations,theory,Mathematical Sciences,Foundations and logic,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for proof theory
atlas_atlas_mathematical_sciences_foundations_and_logic_proof_theory_methods_and_instruments,proof theory: methods and instruments,method,Mathematical Sciences,Foundations and logic,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for proof theory
atlas_atlas_mathematical_sciences_foundations_and_logic_proof_theory_open_questions,proof theory: open questions,research frontier,Mathematical Sciences,Foundations and logic,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for proof theory
atlas_atlas_mathematical_sciences_foundations_and_logic_proof_theory_applications_and_implicatio,proof theory: applications and implications,application,Mathematical Sciences,Foundations and logic,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for proof theory
atlas_mathematical_sciences_foundations_and_logic_model_theory,model theory,topic,Mathematical Sciences,Foundations and logic,advanced,8,8,active,subject taxonomy,A scientific subject studied within Foundations and logic
atlas_atlas_mathematical_sciences_foundations_and_logic_model_theory_theoretical_foundations,model theory: theoretical foundations,theory,Mathematical Sciences,Foundations and logic,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for model theory
atlas_atlas_mathematical_sciences_foundations_and_logic_model_theory_methods_and_instruments,model theory: methods and instruments,method,Mathematical Sciences,Foundations and logic,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for model theory
atlas_atlas_mathematical_sciences_foundations_and_logic_model_theory_open_questions,model theory: open questions,research frontier,Mathematical Sciences,Foundations and logic,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for model theory
atlas_atlas_mathematical_sciences_foundations_and_logic_model_theory_applications_and_implicatio,model theory: applications and implications,application,Mathematical Sciences,Foundations and logic,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for model theory
atlas_mathematical_sciences_foundations_and_logic_axiomatic_set_theory,axiomatic set theory,topic,Mathematical Sciences,Foundations and logic,advanced,8,8,active,subject taxonomy,A scientific subject studied within Foundations and logic
atlas_atlas_mathematical_sciences_foundations_and_logic_axiomatic_set_theory_theoretical_foundat,axiomatic set theory: theoretical foundations,theory,Mathematical Sciences,Foundations and logic,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for axiomatic set theory
atlas_atlas_mathematical_sciences_foundations_and_logic_axiomatic_set_theory_methods_and_instrum,axiomatic set theory: methods and instruments,method,Mathematical Sciences,Foundations and logic,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for axiomatic set theory
atlas_atlas_mathematical_sciences_foundations_and_logic_axiomatic_set_theory_open_questions,axiomatic set theory: open questions,research frontier,Mathematical Sciences,Foundations and logic,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for axiomatic set theory
atlas_atlas_mathematical_sciences_foundations_and_logic_axiomatic_set_theory_applications_and_im,axiomatic set theory: applications and implications,application,Mathematical Sciences,Foundations and logic,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for axiomatic set theory
atlas_mathematical_sciences_foundations_and_logic_type_theory,type theory,topic,Mathematical Sciences,Foundations and logic,advanced,8,8,active,subject taxonomy,A scientific subject studied within Foundations and logic
atlas_atlas_mathematical_sciences_foundations_and_logic_type_theory_theoretical_foundations,type theory: theoretical foundations,theory,Mathematical Sciences,Foundations and logic,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for type theory
atlas_atlas_mathematical_sciences_foundations_and_logic_type_theory_methods_and_instruments,type theory: methods and instruments,method,Mathematical Sciences,Foundations and logic,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for type theory
atlas_atlas_mathematical_sciences_foundations_and_logic_type_theory_open_questions,type theory: open questions,research frontier,Mathematical Sciences,Foundations and logic,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for type theory
atlas_atlas_mathematical_sciences_foundations_and_logic_type_theory_applications_and_implication,type theory: applications and implications,application,Mathematical Sciences,Foundations and logic,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for type theory
atlas_mathematical_sciences_foundations_and_logic_computability_and_undecidability,computability and undecidability,topic,Mathematical Sciences,Foundations and logic,advanced,8,8,active,subject taxonomy,A scientific subject studied within Foundations and logic
atlas_atlas_mathematical_sciences_foundations_and_logic_computability_and_undecidability_theoret,computability and undecidability: theoretical foundations,theory,Mathematical Sciences,Foundations and logic,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for computability and undecidability
atlas_atlas_mathematical_sciences_foundations_and_logic_computability_and_undecidability_methods,computability and undecidability: methods and instruments,method,Mathematical Sciences,Foundations and logic,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for computability and undecidability
atlas_atlas_mathematical_sciences_foundations_and_logic_computability_and_undecidability_open_qu,computability and undecidability: open questions,research frontier,Mathematical Sciences,Foundations and logic,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for computability and undecidability
atlas_atlas_mathematical_sciences_foundations_and_logic_computability_and_undecidability_applica,computability and undecidability: applications and implications,application,Mathematical Sciences,Foundations and logic,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for computability and undecidability
atlas_mathematical_sciences_algebra,Algebra,field,Mathematical Sciences,Algebra,intermediate,9,7,active,discipline taxonomy,A major research field within Mathematical Sciences
atlas_mathematical_sciences_algebra_group_representations,group representations,topic,Mathematical Sciences,Algebra,advanced,8,8,active,subject taxonomy,A scientific subject studied within Algebra
atlas_atlas_mathematical_sciences_algebra_group_representations_theoretical_foundations,group representations: theoretical foundations,theory,Mathematical Sciences,Algebra,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for group representations
atlas_atlas_mathematical_sciences_algebra_group_representations_methods_and_instruments,group representations: methods and instruments,method,Mathematical Sciences,Algebra,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for group representations
atlas_atlas_mathematical_sciences_algebra_group_representations_open_questions,group representations: open questions,research frontier,Mathematical Sciences,Algebra,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for group representations
atlas_atlas_mathematical_sciences_algebra_group_representations_applications_and_implications,group representations: applications and implications,application,Mathematical Sciences,Algebra,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for group representations
atlas_mathematical_sciences_algebra_commutative_rings,commutative rings,topic,Mathematical Sciences,Algebra,advanced,8,8,active,subject taxonomy,A scientific subject studied within Algebra
atlas_atlas_mathematical_sciences_algebra_commutative_rings_theoretical_foundations,commutative rings: theoretical foundations,theory,Mathematical Sciences,Algebra,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for commutative rings
atlas_atlas_mathematical_sciences_algebra_commutative_rings_methods_and_instruments,commutative rings: methods and instruments,method,Mathematical Sciences,Algebra,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for commutative rings
atlas_atlas_mathematical_sciences_algebra_commutative_rings_open_questions,commutative rings: open questions,research frontier,Mathematical Sciences,Algebra,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for commutative rings
atlas_atlas_mathematical_sciences_algebra_commutative_rings_applications_and_implications,commutative rings: applications and implications,application,Mathematical Sciences,Algebra,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for commutative rings
atlas_mathematical_sciences_algebra_homological_algebra,homological algebra,topic,Mathematical Sciences,Algebra,advanced,8,8,active,subject taxonomy,A scientific subject studied within Algebra
atlas_atlas_mathematical_sciences_algebra_homological_algebra_theoretical_foundations,homological algebra: theoretical foundations,theory,Mathematical Sciences,Algebra,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for homological algebra
atlas_atlas_mathematical_sciences_algebra_homological_algebra_methods_and_instruments,homological algebra: methods and instruments,method,Mathematical Sciences,Algebra,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for homological algebra
atlas_atlas_mathematical_sciences_algebra_homological_algebra_open_questions,homological algebra: open questions,research frontier,Mathematical Sciences,Algebra,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for homological algebra
atlas_atlas_mathematical_sciences_algebra_homological_algebra_applications_and_implications,homological algebra: applications and implications,application,Mathematical Sciences,Algebra,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for homological algebra
atlas_mathematical_sciences_algebra_galois_theory,Galois theory,topic,Mathematical Sciences,Algebra,advanced,8,8,active,subject taxonomy,A scientific subject studied within Algebra
atlas_atlas_mathematical_sciences_algebra_galois_theory_theoretical_foundations,Galois theory: theoretical foundations,theory,Mathematical Sciences,Algebra,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for Galois theory
atlas_atlas_mathematical_sciences_algebra_galois_theory_methods_and_instruments,Galois theory: methods and instruments,method,Mathematical Sciences,Algebra,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for Galois theory
atlas_atlas_mathematical_sciences_algebra_galois_theory_open_questions,Galois theory: open questions,research frontier,Mathematical Sciences,Algebra,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for Galois theory
