source,target,relation,relation_detail,weight,directed,relation_family,provenance
atlas_atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_galactic_dynamics_theoretical_,atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_galactic_dynamics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_galactic_dynamics_methods_and_,atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_galactic_dynamics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_galactic_dynamics_open_questio,atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_galactic_dynamics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_galactic_dynamics_applications,atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_galactic_dynamics,application,application_of,0.82,true,application,atlas taxonomy
atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_interstellar_medium,atlas_astronomy_cosmology_stellar_and_galactic_astrophysics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_interstellar_medium_theoretica,atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_interstellar_medium,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_interstellar_medium_methods_an,atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_interstellar_medium,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_interstellar_medium_open_quest,atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_interstellar_medium,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_interstellar_medium_applicatio,atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_interstellar_medium,application,application_of,0.82,true,application,atlas taxonomy
atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_stellar_structure,atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_stellar_nucleosynthesis,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_stellar_nucleosynthesis,atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_galaxy_formation,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_galaxy_formation,atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_galactic_dynamics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_galactic_dynamics,atlas_astronomy_cosmology_stellar_and_galactic_astrophysics_interstellar_medium,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_cosmology,atlas_astronomy_cosmology_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_astronomy_cosmology_cosmology_early_universe_physics,atlas_astronomy_cosmology_cosmology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_astronomy_cosmology_cosmology_early_universe_physics_theoretical_foundations,atlas_astronomy_cosmology_cosmology_early_universe_physics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_cosmology_early_universe_physics_methods_and_instruments,atlas_astronomy_cosmology_cosmology_early_universe_physics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_cosmology_early_universe_physics_open_questions,atlas_astronomy_cosmology_cosmology_early_universe_physics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_cosmology_early_universe_physics_applications_and_implications,atlas_astronomy_cosmology_cosmology_early_universe_physics,application,application_of,0.82,true,application,atlas taxonomy
atlas_astronomy_cosmology_cosmology_cosmic_microwave_background,atlas_astronomy_cosmology_cosmology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_astronomy_cosmology_cosmology_cosmic_microwave_background_theoretical_foundations,atlas_astronomy_cosmology_cosmology_cosmic_microwave_background,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_cosmology_cosmic_microwave_background_methods_and_instruments,atlas_astronomy_cosmology_cosmology_cosmic_microwave_background,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_cosmology_cosmic_microwave_background_open_questions,atlas_astronomy_cosmology_cosmology_cosmic_microwave_background,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_cosmology_cosmic_microwave_background_applications_and_implicati,atlas_astronomy_cosmology_cosmology_cosmic_microwave_background,application,application_of,0.82,true,application,atlas taxonomy
atlas_astronomy_cosmology_cosmology_large_scale_structure,atlas_astronomy_cosmology_cosmology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_astronomy_cosmology_cosmology_large_scale_structure_theoretical_foundations,atlas_astronomy_cosmology_cosmology_large_scale_structure,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_cosmology_large_scale_structure_methods_and_instruments,atlas_astronomy_cosmology_cosmology_large_scale_structure,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_cosmology_large_scale_structure_open_questions,atlas_astronomy_cosmology_cosmology_large_scale_structure,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_cosmology_large_scale_structure_applications_and_implications,atlas_astronomy_cosmology_cosmology_large_scale_structure,application,application_of,0.82,true,application,atlas taxonomy
dark_matter,atlas_astronomy_cosmology_cosmology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_dark_matter_theoretical_foundations,dark_matter,association,formalizes,0.82,true,association,atlas taxonomy
atlas_dark_matter_methods_and_instruments,dark_matter,association,method_for,0.82,true,association,atlas taxonomy
atlas_dark_matter_open_questions,dark_matter,association,investigates,0.72,true,association,atlas taxonomy
atlas_dark_matter_applications_and_implications,dark_matter,application,application_of,0.82,true,application,atlas taxonomy
dark_energy,atlas_astronomy_cosmology_cosmology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_dark_energy_theoretical_foundations,dark_energy,association,formalizes,0.82,true,association,atlas taxonomy
atlas_dark_energy_methods_and_instruments,dark_energy,association,method_for,0.82,true,association,atlas taxonomy
atlas_dark_energy_open_questions,dark_energy,association,investigates,0.72,true,association,atlas taxonomy
atlas_dark_energy_applications_and_implications,dark_energy,application,application_of,0.82,true,application,atlas taxonomy
atlas_astronomy_cosmology_cosmology_early_universe_physics,atlas_astronomy_cosmology_cosmology_cosmic_microwave_background,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_cosmology_cosmic_microwave_background,atlas_astronomy_cosmology_cosmology_large_scale_structure,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_cosmology_large_scale_structure,dark_matter,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_planetary_science,atlas_astronomy_cosmology_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_astronomy_cosmology_planetary_science_planet_formation,atlas_astronomy_cosmology_planetary_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_astronomy_cosmology_planetary_science_planet_formation_theoretical_foundations,atlas_astronomy_cosmology_planetary_science_planet_formation,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_planetary_science_planet_formation_methods_and_instruments,atlas_astronomy_cosmology_planetary_science_planet_formation,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_planetary_science_planet_formation_open_questions,atlas_astronomy_cosmology_planetary_science_planet_formation,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_planetary_science_planet_formation_applications_and_implications,atlas_astronomy_cosmology_planetary_science_planet_formation,application,application_of,0.82,true,application,atlas taxonomy
atlas_astronomy_cosmology_planetary_science_planetary_atmospheres,atlas_astronomy_cosmology_planetary_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_astronomy_cosmology_planetary_science_planetary_atmospheres_theoretical_foundations,atlas_astronomy_cosmology_planetary_science_planetary_atmospheres,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_planetary_science_planetary_atmospheres_methods_and_instruments,atlas_astronomy_cosmology_planetary_science_planetary_atmospheres,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_planetary_science_planetary_atmospheres_open_questions,atlas_astronomy_cosmology_planetary_science_planetary_atmospheres,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_planetary_science_planetary_atmospheres_applications_and_implica,atlas_astronomy_cosmology_planetary_science_planetary_atmospheres,application,application_of,0.82,true,application,atlas taxonomy
exoplanets,atlas_astronomy_cosmology_planetary_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_exoplanets_theoretical_foundations,exoplanets,association,formalizes,0.82,true,association,atlas taxonomy
atlas_exoplanets_methods_and_instruments,exoplanets,association,method_for,0.82,true,association,atlas taxonomy
atlas_exoplanets_open_questions,exoplanets,association,investigates,0.72,true,association,atlas taxonomy
atlas_exoplanets_applications_and_implications,exoplanets,application,application_of,0.82,true,application,atlas taxonomy
atlas_astronomy_cosmology_planetary_science_small_solar_system_bodies,atlas_astronomy_cosmology_planetary_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_astronomy_cosmology_planetary_science_small_solar_system_bodies_theoretical_foundati,atlas_astronomy_cosmology_planetary_science_small_solar_system_bodies,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_planetary_science_small_solar_system_bodies_methods_and_instrume,atlas_astronomy_cosmology_planetary_science_small_solar_system_bodies,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_planetary_science_small_solar_system_bodies_open_questions,atlas_astronomy_cosmology_planetary_science_small_solar_system_bodies,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_planetary_science_small_solar_system_bodies_applications_and_imp,atlas_astronomy_cosmology_planetary_science_small_solar_system_bodies,application,application_of,0.82,true,application,atlas taxonomy
atlas_astronomy_cosmology_planetary_science_planetary_geophysics,atlas_astronomy_cosmology_planetary_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_astronomy_cosmology_planetary_science_planetary_geophysics_theoretical_foundations,atlas_astronomy_cosmology_planetary_science_planetary_geophysics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_planetary_science_planetary_geophysics_methods_and_instruments,atlas_astronomy_cosmology_planetary_science_planetary_geophysics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_planetary_science_planetary_geophysics_open_questions,atlas_astronomy_cosmology_planetary_science_planetary_geophysics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_planetary_science_planetary_geophysics_applications_and_implicat,atlas_astronomy_cosmology_planetary_science_planetary_geophysics,application,application_of,0.82,true,application,atlas taxonomy
atlas_astronomy_cosmology_planetary_science_planet_formation,atlas_astronomy_cosmology_planetary_science_planetary_atmospheres,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_planetary_science_planetary_atmospheres,exoplanets,interaction,related_to,0.62,false,interaction,atlas taxonomy
exoplanets,atlas_astronomy_cosmology_planetary_science_small_solar_system_bodies,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_planetary_science_small_solar_system_bodies,atlas_astronomy_cosmology_planetary_science_planetary_geophysics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_space_and_astrobiology,atlas_astronomy_cosmology_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_astronomy_cosmology_space_and_astrobiology_space_weather,atlas_astronomy_cosmology_space_and_astrobiology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_space_weather_theoretical_foundations,atlas_astronomy_cosmology_space_and_astrobiology_space_weather,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_space_weather_methods_and_instruments,atlas_astronomy_cosmology_space_and_astrobiology_space_weather,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_space_weather_open_questions,atlas_astronomy_cosmology_space_and_astrobiology_space_weather,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_space_weather_applications_and_implicatio,atlas_astronomy_cosmology_space_and_astrobiology_space_weather,application,application_of,0.82,true,application,atlas taxonomy
atlas_astronomy_cosmology_space_and_astrobiology_heliophysics,atlas_astronomy_cosmology_space_and_astrobiology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_heliophysics_theoretical_foundations,atlas_astronomy_cosmology_space_and_astrobiology_heliophysics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_heliophysics_methods_and_instruments,atlas_astronomy_cosmology_space_and_astrobiology_heliophysics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_heliophysics_open_questions,atlas_astronomy_cosmology_space_and_astrobiology_heliophysics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_heliophysics_applications_and_implication,atlas_astronomy_cosmology_space_and_astrobiology_heliophysics,application,application_of,0.82,true,application,atlas taxonomy
atlas_astronomy_cosmology_space_and_astrobiology_astrochemistry,atlas_astronomy_cosmology_space_and_astrobiology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_astrochemistry_theoretical_foundations,atlas_astronomy_cosmology_space_and_astrobiology_astrochemistry,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_astrochemistry_methods_and_instruments,atlas_astronomy_cosmology_space_and_astrobiology_astrochemistry,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_astrochemistry_open_questions,atlas_astronomy_cosmology_space_and_astrobiology_astrochemistry,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_astrochemistry_applications_and_implicati,atlas_astronomy_cosmology_space_and_astrobiology_astrochemistry,application,application_of,0.82,true,application,atlas taxonomy
atlas_astronomy_cosmology_space_and_astrobiology_habitability,atlas_astronomy_cosmology_space_and_astrobiology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_habitability_theoretical_foundations,atlas_astronomy_cosmology_space_and_astrobiology_habitability,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_habitability_methods_and_instruments,atlas_astronomy_cosmology_space_and_astrobiology_habitability,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_habitability_open_questions,atlas_astronomy_cosmology_space_and_astrobiology_habitability,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_habitability_applications_and_implication,atlas_astronomy_cosmology_space_and_astrobiology_habitability,application,application_of,0.82,true,application,atlas taxonomy
atlas_astronomy_cosmology_space_and_astrobiology_biosignatures,atlas_astronomy_cosmology_space_and_astrobiology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_biosignatures_theoretical_foundations,atlas_astronomy_cosmology_space_and_astrobiology_biosignatures,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_biosignatures_methods_and_instruments,atlas_astronomy_cosmology_space_and_astrobiology_biosignatures,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_biosignatures_open_questions,atlas_astronomy_cosmology_space_and_astrobiology_biosignatures,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_astronomy_cosmology_space_and_astrobiology_biosignatures_applications_and_implicatio,atlas_astronomy_cosmology_space_and_astrobiology_biosignatures,application,application_of,0.82,true,application,atlas taxonomy
atlas_astronomy_cosmology_space_and_astrobiology_space_weather,atlas_astronomy_cosmology_space_and_astrobiology_heliophysics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_space_and_astrobiology_heliophysics,atlas_astronomy_cosmology_space_and_astrobiology_astrochemistry,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_space_and_astrobiology_astrochemistry,atlas_astronomy_cosmology_space_and_astrobiology_habitability,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_space_and_astrobiology_habitability,atlas_astronomy_cosmology_space_and_astrobiology_biosignatures,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_observational_astronomy,atlas_astronomy_cosmology_stellar_and_galactic_astrophysics,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_stellar_and_galactic_astrophysics,atlas_astronomy_cosmology_cosmology,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_cosmology,atlas_astronomy_cosmology_planetary_science,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_astronomy_cosmology_planetary_science,atlas_astronomy_cosmology_space_and_astrobiology,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_landmark_axion_dark_matter_hypothesis,atlas_astronomy_cosmology_domain,structure,part_of,0.93,true,structure,named landmark
