id,label,category,domain,discipline,level,importance,complexity,status,source_scope,description
atlas_atlas_science_studies_philosophy_of_science_models_and_representation_theoretical_foundati,models and representation: theoretical foundations,theory,Philosophy History and Methodology of Science,Philosophy of science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for models and representation
atlas_atlas_science_studies_philosophy_of_science_models_and_representation_methods_and_instrume,models and representation: methods and instruments,method,Philosophy History and Methodology of Science,Philosophy of science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for models and representation
atlas_atlas_science_studies_philosophy_of_science_models_and_representation_open_questions,models and representation: open questions,research frontier,Philosophy History and Methodology of Science,Philosophy of science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for models and representation
atlas_atlas_science_studies_philosophy_of_science_models_and_representation_applications_and_imp,models and representation: applications and implications,application,Philosophy History and Methodology of Science,Philosophy of science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for models and representation
atlas_science_studies_history_of_science,History of science,field,Philosophy History and Methodology of Science,History of science,intermediate,9,7,active,discipline taxonomy,A major research field within Philosophy History and Methodology of Science
atlas_science_studies_history_of_science_ancient_science,ancient science,topic,Philosophy History and Methodology of Science,History of science,advanced,8,8,active,subject taxonomy,A scientific subject studied within History of science
atlas_atlas_science_studies_history_of_science_ancient_science_theoretical_foundations,ancient science: theoretical foundations,theory,Philosophy History and Methodology of Science,History of science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for ancient science
atlas_atlas_science_studies_history_of_science_ancient_science_methods_and_instruments,ancient science: methods and instruments,method,Philosophy History and Methodology of Science,History of science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for ancient science
atlas_atlas_science_studies_history_of_science_ancient_science_open_questions,ancient science: open questions,research frontier,Philosophy History and Methodology of Science,History of science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for ancient science
atlas_atlas_science_studies_history_of_science_ancient_science_applications_and_implications,ancient science: applications and implications,application,Philosophy History and Methodology of Science,History of science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for ancient science
atlas_science_studies_history_of_science_scientific_revolution,scientific revolution,topic,Philosophy History and Methodology of Science,History of science,advanced,8,8,active,subject taxonomy,A scientific subject studied within History of science
atlas_atlas_science_studies_history_of_science_scientific_revolution_theoretical_foundations,scientific revolution: theoretical foundations,theory,Philosophy History and Methodology of Science,History of science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for scientific revolution
atlas_atlas_science_studies_history_of_science_scientific_revolution_methods_and_instruments,scientific revolution: methods and instruments,method,Philosophy History and Methodology of Science,History of science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for scientific revolution
atlas_atlas_science_studies_history_of_science_scientific_revolution_open_questions,scientific revolution: open questions,research frontier,Philosophy History and Methodology of Science,History of science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for scientific revolution
atlas_atlas_science_studies_history_of_science_scientific_revolution_applications_and_implicatio,scientific revolution: applications and implications,application,Philosophy History and Methodology of Science,History of science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for scientific revolution
atlas_science_studies_history_of_science_history_of_medicine,history of medicine,topic,Philosophy History and Methodology of Science,History of science,advanced,8,8,active,subject taxonomy,A scientific subject studied within History of science
atlas_atlas_science_studies_history_of_science_history_of_medicine_theoretical_foundations,history of medicine: theoretical foundations,theory,Philosophy History and Methodology of Science,History of science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for history of medicine
atlas_atlas_science_studies_history_of_science_history_of_medicine_methods_and_instruments,history of medicine: methods and instruments,method,Philosophy History and Methodology of Science,History of science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for history of medicine
atlas_atlas_science_studies_history_of_science_history_of_medicine_open_questions,history of medicine: open questions,research frontier,Philosophy History and Methodology of Science,History of science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for history of medicine
atlas_atlas_science_studies_history_of_science_history_of_medicine_applications_and_implications,history of medicine: applications and implications,application,Philosophy History and Methodology of Science,History of science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for history of medicine
atlas_science_studies_history_of_science_history_of_technology,history of technology,topic,Philosophy History and Methodology of Science,History of science,advanced,8,8,active,subject taxonomy,A scientific subject studied within History of science
atlas_atlas_science_studies_history_of_science_history_of_technology_theoretical_foundations,history of technology: theoretical foundations,theory,Philosophy History and Methodology of Science,History of science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for history of technology
atlas_atlas_science_studies_history_of_science_history_of_technology_methods_and_instruments,history of technology: methods and instruments,method,Philosophy History and Methodology of Science,History of science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for history of technology
atlas_atlas_science_studies_history_of_science_history_of_technology_open_questions,history of technology: open questions,research frontier,Philosophy History and Methodology of Science,History of science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for history of technology
atlas_atlas_science_studies_history_of_science_history_of_technology_applications_and_implicatio,history of technology: applications and implications,application,Philosophy History and Methodology of Science,History of science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for history of technology
atlas_science_studies_history_of_science_global_histories_of_knowledge,global histories of knowledge,topic,Philosophy History and Methodology of Science,History of science,advanced,8,8,active,subject taxonomy,A scientific subject studied within History of science
atlas_atlas_science_studies_history_of_science_global_histories_of_knowledge_theoretical_foundat,global histories of knowledge: theoretical foundations,theory,Philosophy History and Methodology of Science,History of science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for global histories of knowledge
atlas_atlas_science_studies_history_of_science_global_histories_of_knowledge_methods_and_instrum,global histories of knowledge: methods and instruments,method,Philosophy History and Methodology of Science,History of science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for global histories of knowledge
atlas_atlas_science_studies_history_of_science_global_histories_of_knowledge_open_questions,global histories of knowledge: open questions,research frontier,Philosophy History and Methodology of Science,History of science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for global histories of knowledge
atlas_atlas_science_studies_history_of_science_global_histories_of_knowledge_applications_and_im,global histories of knowledge: applications and implications,application,Philosophy History and Methodology of Science,History of science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for global histories of knowledge
atlas_science_studies_research_methodology,Research methodology,field,Philosophy History and Methodology of Science,Research methodology,intermediate,9,7,active,discipline taxonomy,A major research field within Philosophy History and Methodology of Science
atlas_science_studies_research_methodology_measurement,measurement,topic,Philosophy History and Methodology of Science,Research methodology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Research methodology
atlas_atlas_science_studies_research_methodology_measurement_theoretical_foundations,measurement: theoretical foundations,theory,Philosophy History and Methodology of Science,Research methodology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for measurement
atlas_atlas_science_studies_research_methodology_measurement_methods_and_instruments,measurement: methods and instruments,method,Philosophy History and Methodology of Science,Research methodology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for measurement
atlas_atlas_science_studies_research_methodology_measurement_open_questions,measurement: open questions,research frontier,Philosophy History and Methodology of Science,Research methodology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for measurement
atlas_atlas_science_studies_research_methodology_measurement_applications_and_implications,measurement: applications and implications,application,Philosophy History and Methodology of Science,Research methodology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for measurement
atlas_science_studies_research_methodology_experimental_inference,experimental inference,topic,Philosophy History and Methodology of Science,Research methodology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Research methodology
atlas_atlas_science_studies_research_methodology_experimental_inference_theoretical_foundations,experimental inference: theoretical foundations,theory,Philosophy History and Methodology of Science,Research methodology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for experimental inference
atlas_atlas_science_studies_research_methodology_experimental_inference_methods_and_instruments,experimental inference: methods and instruments,method,Philosophy History and Methodology of Science,Research methodology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for experimental inference
atlas_atlas_science_studies_research_methodology_experimental_inference_open_questions,experimental inference: open questions,research frontier,Philosophy History and Methodology of Science,Research methodology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for experimental inference
atlas_atlas_science_studies_research_methodology_experimental_inference_applications_and_implica,experimental inference: applications and implications,application,Philosophy History and Methodology of Science,Research methodology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for experimental inference
atlas_science_studies_research_methodology_replication,replication,topic,Philosophy History and Methodology of Science,Research methodology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Research methodology
atlas_atlas_science_studies_research_methodology_replication_theoretical_foundations,replication: theoretical foundations,theory,Philosophy History and Methodology of Science,Research methodology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for replication
atlas_atlas_science_studies_research_methodology_replication_methods_and_instruments,replication: methods and instruments,method,Philosophy History and Methodology of Science,Research methodology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for replication
atlas_atlas_science_studies_research_methodology_replication_open_questions,replication: open questions,research frontier,Philosophy History and Methodology of Science,Research methodology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for replication
atlas_atlas_science_studies_research_methodology_replication_applications_and_implications,replication: applications and implications,application,Philosophy History and Methodology of Science,Research methodology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for replication
atlas_science_studies_research_methodology_open_science,open science,topic,Philosophy History and Methodology of Science,Research methodology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Research methodology
atlas_atlas_science_studies_research_methodology_open_science_theoretical_foundations,open science: theoretical foundations,theory,Philosophy History and Methodology of Science,Research methodology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for open science
atlas_atlas_science_studies_research_methodology_open_science_methods_and_instruments,open science: methods and instruments,method,Philosophy History and Methodology of Science,Research methodology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for open science
atlas_atlas_science_studies_research_methodology_open_science_open_questions,open science: open questions,research frontier,Philosophy History and Methodology of Science,Research methodology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for open science
atlas_atlas_science_studies_research_methodology_open_science_applications_and_implications,open science: applications and implications,application,Philosophy History and Methodology of Science,Research methodology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for open science
atlas_science_studies_research_methodology_research_ethics,research ethics,topic,Philosophy History and Methodology of Science,Research methodology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Research methodology
atlas_atlas_science_studies_research_methodology_research_ethics_theoretical_foundations,research ethics: theoretical foundations,theory,Philosophy History and Methodology of Science,Research methodology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for research ethics
atlas_atlas_science_studies_research_methodology_research_ethics_methods_and_instruments,research ethics: methods and instruments,method,Philosophy History and Methodology of Science,Research methodology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for research ethics
atlas_atlas_science_studies_research_methodology_research_ethics_open_questions,research ethics: open questions,research frontier,Philosophy History and Methodology of Science,Research methodology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for research ethics
atlas_atlas_science_studies_research_methodology_research_ethics_applications_and_implications,research ethics: applications and implications,application,Philosophy History and Methodology of Science,Research methodology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for research ethics
atlas_science_studies_scientific_communication,Scientific communication,field,Philosophy History and Methodology of Science,Scientific communication,intermediate,9,7,active,discipline taxonomy,A major research field within Philosophy History and Methodology of Science
atlas_science_studies_scientific_communication_peer_review,peer review,topic,Philosophy History and Methodology of Science,Scientific communication,advanced,8,8,active,subject taxonomy,A scientific subject studied within Scientific communication
atlas_atlas_science_studies_scientific_communication_peer_review_theoretical_foundations,peer review: theoretical foundations,theory,Philosophy History and Methodology of Science,Scientific communication,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for peer review
atlas_atlas_science_studies_scientific_communication_peer_review_methods_and_instruments,peer review: methods and instruments,method,Philosophy History and Methodology of Science,Scientific communication,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for peer review
atlas_atlas_science_studies_scientific_communication_peer_review_open_questions,peer review: open questions,research frontier,Philosophy History and Methodology of Science,Scientific communication,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for peer review
atlas_atlas_science_studies_scientific_communication_peer_review_applications_and_implications,peer review: applications and implications,application,Philosophy History and Methodology of Science,Scientific communication,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for peer review
atlas_science_studies_scientific_communication_scholarly_publishing,scholarly publishing,topic,Philosophy History and Methodology of Science,Scientific communication,advanced,8,8,active,subject taxonomy,A scientific subject studied within Scientific communication
atlas_atlas_science_studies_scientific_communication_scholarly_publishing_theoretical_foundation,scholarly publishing: theoretical foundations,theory,Philosophy History and Methodology of Science,Scientific communication,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for scholarly publishing
atlas_atlas_science_studies_scientific_communication_scholarly_publishing_methods_and_instrument,scholarly publishing: methods and instruments,method,Philosophy History and Methodology of Science,Scientific communication,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for scholarly publishing
atlas_atlas_science_studies_scientific_communication_scholarly_publishing_open_questions,scholarly publishing: open questions,research frontier,Philosophy History and Methodology of Science,Scientific communication,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for scholarly publishing
atlas_atlas_science_studies_scientific_communication_scholarly_publishing_applications_and_impli,scholarly publishing: applications and implications,application,Philosophy History and Methodology of Science,Scientific communication,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for scholarly publishing
atlas_science_studies_scientific_communication_data_sharing,data sharing,topic,Philosophy History and Methodology of Science,Scientific communication,advanced,8,8,active,subject taxonomy,A scientific subject studied within Scientific communication
atlas_atlas_science_studies_scientific_communication_data_sharing_theoretical_foundations,data sharing: theoretical foundations,theory,Philosophy History and Methodology of Science,Scientific communication,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for data sharing
atlas_atlas_science_studies_scientific_communication_data_sharing_methods_and_instruments,data sharing: methods and instruments,method,Philosophy History and Methodology of Science,Scientific communication,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for data sharing
atlas_atlas_science_studies_scientific_communication_data_sharing_open_questions,data sharing: open questions,research frontier,Philosophy History and Methodology of Science,Scientific communication,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for data sharing
atlas_atlas_science_studies_scientific_communication_data_sharing_applications_and_implications,data sharing: applications and implications,application,Philosophy History and Methodology of Science,Scientific communication,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for data sharing
atlas_science_studies_scientific_communication_science_journalism,science journalism,topic,Philosophy History and Methodology of Science,Scientific communication,advanced,8,8,active,subject taxonomy,A scientific subject studied within Scientific communication
atlas_atlas_science_studies_scientific_communication_science_journalism_theoretical_foundations,science journalism: theoretical foundations,theory,Philosophy History and Methodology of Science,Scientific communication,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for science journalism
atlas_atlas_science_studies_scientific_communication_science_journalism_methods_and_instruments,science journalism: methods and instruments,method,Philosophy History and Methodology of Science,Scientific communication,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for science journalism
atlas_atlas_science_studies_scientific_communication_science_journalism_open_questions,science journalism: open questions,research frontier,Philosophy History and Methodology of Science,Scientific communication,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for science journalism
atlas_atlas_science_studies_scientific_communication_science_journalism_applications_and_implica,science journalism: applications and implications,application,Philosophy History and Methodology of Science,Scientific communication,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for science journalism
atlas_science_studies_scientific_communication_public_understanding_of_science,public understanding of science,topic,Philosophy History and Methodology of Science,Scientific communication,advanced,8,8,active,subject taxonomy,A scientific subject studied within Scientific communication
atlas_atlas_science_studies_scientific_communication_public_understanding_of_science_theoretical,public understanding of science: theoretical foundations,theory,Philosophy History and Methodology of Science,Scientific communication,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for public understanding of science
atlas_atlas_science_studies_scientific_communication_public_understanding_of_science_methods_and,public understanding of science: methods and instruments,method,Philosophy History and Methodology of Science,Scientific communication,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for public understanding of science
atlas_atlas_science_studies_scientific_communication_public_understanding_of_science_open_questi,public understanding of science: open questions,research frontier,Philosophy History and Methodology of Science,Scientific communication,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for public understanding of science
atlas_atlas_science_studies_scientific_communication_public_understanding_of_science_application,public understanding of science: applications and implications,application,Philosophy History and Methodology of Science,Scientific communication,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for public understanding of science
atlas_science_studies_responsible_innovation,Responsible innovation,field,Philosophy History and Methodology of Science,Responsible innovation,intermediate,9,7,active,discipline taxonomy,A major research field within Philosophy History and Methodology of Science
atlas_science_studies_responsible_innovation_technology_assessment,technology assessment,topic,Philosophy History and Methodology of Science,Responsible innovation,advanced,8,8,active,subject taxonomy,A scientific subject studied within Responsible innovation
atlas_atlas_science_studies_responsible_innovation_technology_assessment_theoretical_foundations,technology assessment: theoretical foundations,theory,Philosophy History and Methodology of Science,Responsible innovation,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for technology assessment
atlas_atlas_science_studies_responsible_innovation_technology_assessment_methods_and_instruments,technology assessment: methods and instruments,method,Philosophy History and Methodology of Science,Responsible innovation,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for technology assessment
atlas_atlas_science_studies_responsible_innovation_technology_assessment_open_questions,technology assessment: open questions,research frontier,Philosophy History and Methodology of Science,Responsible innovation,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for technology assessment
atlas_atlas_science_studies_responsible_innovation_technology_assessment_applications_and_implic,technology assessment: applications and implications,application,Philosophy History and Methodology of Science,Responsible innovation,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for technology assessment
atlas_science_studies_responsible_innovation_bioethics,bioethics,topic,Philosophy History and Methodology of Science,Responsible innovation,advanced,8,8,active,subject taxonomy,A scientific subject studied within Responsible innovation
atlas_atlas_science_studies_responsible_innovation_bioethics_theoretical_foundations,bioethics: theoretical foundations,theory,Philosophy History and Methodology of Science,Responsible innovation,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for bioethics
atlas_atlas_science_studies_responsible_innovation_bioethics_methods_and_instruments,bioethics: methods and instruments,method,Philosophy History and Methodology of Science,Responsible innovation,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for bioethics
atlas_atlas_science_studies_responsible_innovation_bioethics_open_questions,bioethics: open questions,research frontier,Philosophy History and Methodology of Science,Responsible innovation,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for bioethics
atlas_atlas_science_studies_responsible_innovation_bioethics_applications_and_implications,bioethics: applications and implications,application,Philosophy History and Methodology of Science,Responsible innovation,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for bioethics
atlas_science_studies_responsible_innovation_ai_ethics,AI ethics,topic,Philosophy History and Methodology of Science,Responsible innovation,advanced,8,8,active,subject taxonomy,A scientific subject studied within Responsible innovation
atlas_atlas_science_studies_responsible_innovation_ai_ethics_theoretical_foundations,AI ethics: theoretical foundations,theory,Philosophy History and Methodology of Science,Responsible innovation,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for AI ethics
atlas_atlas_science_studies_responsible_innovation_ai_ethics_methods_and_instruments,AI ethics: methods and instruments,method,Philosophy History and Methodology of Science,Responsible innovation,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for AI ethics
atlas_atlas_science_studies_responsible_innovation_ai_ethics_open_questions,AI ethics: open questions,research frontier,Philosophy History and Methodology of Science,Responsible innovation,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for AI ethics
atlas_atlas_science_studies_responsible_innovation_ai_ethics_applications_and_implications,AI ethics: applications and implications,application,Philosophy History and Methodology of Science,Responsible innovation,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for AI ethics
atlas_science_studies_responsible_innovation_environmental_ethics,environmental ethics,topic,Philosophy History and Methodology of Science,Responsible innovation,advanced,8,8,active,subject taxonomy,A scientific subject studied within Responsible innovation
atlas_atlas_science_studies_responsible_innovation_environmental_ethics_theoretical_foundations,environmental ethics: theoretical foundations,theory,Philosophy History and Methodology of Science,Responsible innovation,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for environmental ethics
atlas_atlas_science_studies_responsible_innovation_environmental_ethics_methods_and_instruments,environmental ethics: methods and instruments,method,Philosophy History and Methodology of Science,Responsible innovation,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for environmental ethics
atlas_atlas_science_studies_responsible_innovation_environmental_ethics_open_questions,environmental ethics: open questions,research frontier,Philosophy History and Methodology of Science,Responsible innovation,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for environmental ethics
atlas_atlas_science_studies_responsible_innovation_environmental_ethics_applications_and_implica,environmental ethics: applications and implications,application,Philosophy History and Methodology of Science,Responsible innovation,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for environmental ethics
atlas_science_studies_responsible_innovation_participatory_science,participatory science,topic,Philosophy History and Methodology of Science,Responsible innovation,advanced,8,8,active,subject taxonomy,A scientific subject studied within Responsible innovation
atlas_atlas_science_studies_responsible_innovation_participatory_science_theoretical_foundations,participatory science: theoretical foundations,theory,Philosophy History and Methodology of Science,Responsible innovation,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for participatory science
atlas_atlas_science_studies_responsible_innovation_participatory_science_methods_and_instruments,participatory science: methods and instruments,method,Philosophy History and Methodology of Science,Responsible innovation,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for participatory science
atlas_atlas_science_studies_responsible_innovation_participatory_science_open_questions,participatory science: open questions,research frontier,Philosophy History and Methodology of Science,Responsible innovation,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for participatory science
atlas_atlas_science_studies_responsible_innovation_participatory_science_applications_and_implic,participatory science: applications and implications,application,Philosophy History and Methodology of Science,Responsible innovation,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for participatory science
