source,target,relation,relation_detail,weight,directed,relation_family,provenance
atlas_atlas_materials_science_nanoscience_nanoparticles_applications_and_implications,atlas_materials_science_nanoscience_nanoparticles,application,application_of,0.82,true,application,atlas taxonomy
atlas_materials_science_nanoscience_two_dimensional_materials,atlas_materials_science_nanoscience,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_materials_science_nanoscience_two_dimensional_materials_theoretical_foundations,atlas_materials_science_nanoscience_two_dimensional_materials,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_nanoscience_two_dimensional_materials_methods_and_instruments,atlas_materials_science_nanoscience_two_dimensional_materials,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_nanoscience_two_dimensional_materials_open_questions,atlas_materials_science_nanoscience_two_dimensional_materials,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_materials_science_nanoscience_two_dimensional_materials_applications_and_implication,atlas_materials_science_nanoscience_two_dimensional_materials,application,application_of,0.82,true,application,atlas taxonomy
atlas_materials_science_nanoscience_quantum_dots,atlas_materials_science_nanoscience,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_materials_science_nanoscience_quantum_dots_theoretical_foundations,atlas_materials_science_nanoscience_quantum_dots,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_nanoscience_quantum_dots_methods_and_instruments,atlas_materials_science_nanoscience_quantum_dots,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_nanoscience_quantum_dots_open_questions,atlas_materials_science_nanoscience_quantum_dots,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_materials_science_nanoscience_quantum_dots_applications_and_implications,atlas_materials_science_nanoscience_quantum_dots,application,application_of,0.82,true,application,atlas taxonomy
atlas_materials_science_nanoscience_nanofabrication,atlas_materials_science_nanoscience,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_materials_science_nanoscience_nanofabrication_theoretical_foundations,atlas_materials_science_nanoscience_nanofabrication,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_nanoscience_nanofabrication_methods_and_instruments,atlas_materials_science_nanoscience_nanofabrication,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_nanoscience_nanofabrication_open_questions,atlas_materials_science_nanoscience_nanofabrication,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_materials_science_nanoscience_nanofabrication_applications_and_implications,atlas_materials_science_nanoscience_nanofabrication,application,application_of,0.82,true,application,atlas taxonomy
atlas_materials_science_nanoscience_nanocharacterization,atlas_materials_science_nanoscience,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_materials_science_nanoscience_nanocharacterization_theoretical_foundations,atlas_materials_science_nanoscience_nanocharacterization,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_nanoscience_nanocharacterization_methods_and_instruments,atlas_materials_science_nanoscience_nanocharacterization,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_nanoscience_nanocharacterization_open_questions,atlas_materials_science_nanoscience_nanocharacterization,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_materials_science_nanoscience_nanocharacterization_applications_and_implications,atlas_materials_science_nanoscience_nanocharacterization,application,application_of,0.82,true,application,atlas taxonomy
atlas_materials_science_nanoscience_nanoparticles,atlas_materials_science_nanoscience_two_dimensional_materials,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_materials_science_nanoscience_two_dimensional_materials,atlas_materials_science_nanoscience_quantum_dots,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_materials_science_nanoscience_quantum_dots,atlas_materials_science_nanoscience_nanofabrication,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_materials_science_nanoscience_nanofabrication,atlas_materials_science_nanoscience_nanocharacterization,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_materials_science_energy_materials,atlas_materials_science_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_materials_science_energy_materials_battery_materials,atlas_materials_science_energy_materials,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_materials_science_energy_materials_battery_materials_theoretical_foundations,atlas_materials_science_energy_materials_battery_materials,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_energy_materials_battery_materials_methods_and_instruments,atlas_materials_science_energy_materials_battery_materials,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_energy_materials_battery_materials_open_questions,atlas_materials_science_energy_materials_battery_materials,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_materials_science_energy_materials_battery_materials_applications_and_implications,atlas_materials_science_energy_materials_battery_materials,application,application_of,0.82,true,application,atlas taxonomy
atlas_materials_science_energy_materials_fuel_cell_materials,atlas_materials_science_energy_materials,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_materials_science_energy_materials_fuel_cell_materials_theoretical_foundations,atlas_materials_science_energy_materials_fuel_cell_materials,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_energy_materials_fuel_cell_materials_methods_and_instruments,atlas_materials_science_energy_materials_fuel_cell_materials,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_energy_materials_fuel_cell_materials_open_questions,atlas_materials_science_energy_materials_fuel_cell_materials,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_materials_science_energy_materials_fuel_cell_materials_applications_and_implications,atlas_materials_science_energy_materials_fuel_cell_materials,application,application_of,0.82,true,application,atlas taxonomy
atlas_materials_science_energy_materials_photovoltaics,atlas_materials_science_energy_materials,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_materials_science_energy_materials_photovoltaics_theoretical_foundations,atlas_materials_science_energy_materials_photovoltaics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_energy_materials_photovoltaics_methods_and_instruments,atlas_materials_science_energy_materials_photovoltaics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_energy_materials_photovoltaics_open_questions,atlas_materials_science_energy_materials_photovoltaics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_materials_science_energy_materials_photovoltaics_applications_and_implications,atlas_materials_science_energy_materials_photovoltaics,application,application_of,0.82,true,application,atlas taxonomy
atlas_materials_science_energy_materials_hydrogen_storage,atlas_materials_science_energy_materials,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_materials_science_energy_materials_hydrogen_storage_theoretical_foundations,atlas_materials_science_energy_materials_hydrogen_storage,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_energy_materials_hydrogen_storage_methods_and_instruments,atlas_materials_science_energy_materials_hydrogen_storage,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_energy_materials_hydrogen_storage_open_questions,atlas_materials_science_energy_materials_hydrogen_storage,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_materials_science_energy_materials_hydrogen_storage_applications_and_implications,atlas_materials_science_energy_materials_hydrogen_storage,application,application_of,0.82,true,application,atlas taxonomy
atlas_materials_science_energy_materials_thermoelectrics,atlas_materials_science_energy_materials,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_materials_science_energy_materials_thermoelectrics_theoretical_foundations,atlas_materials_science_energy_materials_thermoelectrics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_energy_materials_thermoelectrics_methods_and_instruments,atlas_materials_science_energy_materials_thermoelectrics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_energy_materials_thermoelectrics_open_questions,atlas_materials_science_energy_materials_thermoelectrics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_materials_science_energy_materials_thermoelectrics_applications_and_implications,atlas_materials_science_energy_materials_thermoelectrics,application,application_of,0.82,true,application,atlas taxonomy
atlas_materials_science_energy_materials_battery_materials,atlas_materials_science_energy_materials_fuel_cell_materials,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_materials_science_energy_materials_fuel_cell_materials,atlas_materials_science_energy_materials_photovoltaics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_materials_science_energy_materials_photovoltaics,atlas_materials_science_energy_materials_hydrogen_storage,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_materials_science_energy_materials_hydrogen_storage,atlas_materials_science_energy_materials_thermoelectrics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_materials_science_biomaterials,atlas_materials_science_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_materials_science_biomaterials_tissue_scaffolds,atlas_materials_science_biomaterials,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_materials_science_biomaterials_tissue_scaffolds_theoretical_foundations,atlas_materials_science_biomaterials_tissue_scaffolds,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_biomaterials_tissue_scaffolds_methods_and_instruments,atlas_materials_science_biomaterials_tissue_scaffolds,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_biomaterials_tissue_scaffolds_open_questions,atlas_materials_science_biomaterials_tissue_scaffolds,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_materials_science_biomaterials_tissue_scaffolds_applications_and_implications,atlas_materials_science_biomaterials_tissue_scaffolds,application,application_of,0.82,true,application,atlas taxonomy
atlas_materials_science_biomaterials_biointerfaces,atlas_materials_science_biomaterials,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_materials_science_biomaterials_biointerfaces_theoretical_foundations,atlas_materials_science_biomaterials_biointerfaces,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_biomaterials_biointerfaces_methods_and_instruments,atlas_materials_science_biomaterials_biointerfaces,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_biomaterials_biointerfaces_open_questions,atlas_materials_science_biomaterials_biointerfaces,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_materials_science_biomaterials_biointerfaces_applications_and_implications,atlas_materials_science_biomaterials_biointerfaces,application,application_of,0.82,true,application,atlas taxonomy
atlas_materials_science_biomaterials_drug_delivery_materials,atlas_materials_science_biomaterials,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_materials_science_biomaterials_drug_delivery_materials_theoretical_foundations,atlas_materials_science_biomaterials_drug_delivery_materials,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_biomaterials_drug_delivery_materials_methods_and_instruments,atlas_materials_science_biomaterials_drug_delivery_materials,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_biomaterials_drug_delivery_materials_open_questions,atlas_materials_science_biomaterials_drug_delivery_materials,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_materials_science_biomaterials_drug_delivery_materials_applications_and_implications,atlas_materials_science_biomaterials_drug_delivery_materials,application,application_of,0.82,true,application,atlas taxonomy
atlas_materials_science_biomaterials_biodegradable_polymers,atlas_materials_science_biomaterials,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_materials_science_biomaterials_biodegradable_polymers_theoretical_foundations,atlas_materials_science_biomaterials_biodegradable_polymers,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_biomaterials_biodegradable_polymers_methods_and_instruments,atlas_materials_science_biomaterials_biodegradable_polymers,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_biomaterials_biodegradable_polymers_open_questions,atlas_materials_science_biomaterials_biodegradable_polymers,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_materials_science_biomaterials_biodegradable_polymers_applications_and_implications,atlas_materials_science_biomaterials_biodegradable_polymers,application,application_of,0.82,true,application,atlas taxonomy
atlas_materials_science_biomaterials_medical_implants,atlas_materials_science_biomaterials,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_materials_science_biomaterials_medical_implants_theoretical_foundations,atlas_materials_science_biomaterials_medical_implants,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_biomaterials_medical_implants_methods_and_instruments,atlas_materials_science_biomaterials_medical_implants,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_materials_science_biomaterials_medical_implants_open_questions,atlas_materials_science_biomaterials_medical_implants,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_materials_science_biomaterials_medical_implants_applications_and_implications,atlas_materials_science_biomaterials_medical_implants,application,application_of,0.82,true,application,atlas taxonomy
atlas_materials_science_biomaterials_tissue_scaffolds,atlas_materials_science_biomaterials_biointerfaces,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_materials_science_biomaterials_biointerfaces,atlas_materials_science_biomaterials_drug_delivery_materials,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_materials_science_biomaterials_drug_delivery_materials,atlas_materials_science_biomaterials_biodegradable_polymers,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_materials_science_biomaterials_biodegradable_polymers,atlas_materials_science_biomaterials_medical_implants,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_materials_science_electronic_materials,atlas_materials_science_structural_materials,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_materials_science_structural_materials,atlas_materials_science_nanoscience,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_materials_science_nanoscience,atlas_materials_science_energy_materials,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_materials_science_energy_materials,atlas_materials_science_biomaterials,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_frontier_solid_state_batteries,atlas_materials_science_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_perovskite_photovoltaics,atlas_materials_science_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_high_temperature_superconductivity,atlas_materials_science_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_programmable_metamaterials,atlas_materials_science_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_direct_air_capture_materials,atlas_materials_science_domain,association,investigates,0.7,true,association,frontier watch
