source,target,relation,relation_detail,weight,directed,relation_family,provenance
atlas_atlas_genetics_genomics_molecular_genetics_translation_open_questions,atlas_genetics_genomics_molecular_genetics_translation,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_molecular_genetics_translation_applications_and_implications,atlas_genetics_genomics_molecular_genetics_translation,application,application_of,0.82,true,application,atlas taxonomy
atlas_genetics_genomics_molecular_genetics_gene_structure,atlas_genetics_genomics_molecular_genetics_dna_replication,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_genetics_genomics_molecular_genetics_dna_replication,atlas_genetics_genomics_molecular_genetics_dna_repair,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_genetics_genomics_molecular_genetics_dna_repair,atlas_genetics_genomics_molecular_genetics_transcription,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_genetics_genomics_molecular_genetics_transcription,atlas_genetics_genomics_molecular_genetics_translation,interaction,related_to,0.62,false,interaction,atlas taxonomy
genomics,atlas_genetics_genomics_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_genetics_genomics_genomics_genome_assembly,genomics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_genome_assembly_theoretical_foundations,atlas_genetics_genomics_genomics_genome_assembly,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_genome_assembly_methods_and_instruments,atlas_genetics_genomics_genomics_genome_assembly,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_genome_assembly_open_questions,atlas_genetics_genomics_genomics_genome_assembly,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_genome_assembly_applications_and_implications,atlas_genetics_genomics_genomics_genome_assembly,application,application_of,0.82,true,application,atlas taxonomy
atlas_genetics_genomics_genomics_comparative_genomics,genomics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_comparative_genomics_theoretical_foundations,atlas_genetics_genomics_genomics_comparative_genomics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_comparative_genomics_methods_and_instruments,atlas_genetics_genomics_genomics_comparative_genomics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_comparative_genomics_open_questions,atlas_genetics_genomics_genomics_comparative_genomics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_comparative_genomics_applications_and_implications,atlas_genetics_genomics_genomics_comparative_genomics,application,application_of,0.82,true,application,atlas taxonomy
atlas_genetics_genomics_genomics_population_genomics,genomics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_population_genomics_theoretical_foundations,atlas_genetics_genomics_genomics_population_genomics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_population_genomics_methods_and_instruments,atlas_genetics_genomics_genomics_population_genomics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_population_genomics_open_questions,atlas_genetics_genomics_genomics_population_genomics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_population_genomics_applications_and_implications,atlas_genetics_genomics_genomics_population_genomics,application,application_of,0.82,true,application,atlas taxonomy
atlas_genetics_genomics_genomics_functional_genomics,genomics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_functional_genomics_theoretical_foundations,atlas_genetics_genomics_genomics_functional_genomics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_functional_genomics_methods_and_instruments,atlas_genetics_genomics_genomics_functional_genomics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_functional_genomics_open_questions,atlas_genetics_genomics_genomics_functional_genomics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_functional_genomics_applications_and_implications,atlas_genetics_genomics_genomics_functional_genomics,application,application_of,0.82,true,application,atlas taxonomy
atlas_genetics_genomics_genomics_pangenomics,genomics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_pangenomics_theoretical_foundations,atlas_genetics_genomics_genomics_pangenomics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_pangenomics_methods_and_instruments,atlas_genetics_genomics_genomics_pangenomics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_pangenomics_open_questions,atlas_genetics_genomics_genomics_pangenomics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genomics_pangenomics_applications_and_implications,atlas_genetics_genomics_genomics_pangenomics,application,application_of,0.82,true,application,atlas taxonomy
atlas_genetics_genomics_genomics_genome_assembly,atlas_genetics_genomics_genomics_comparative_genomics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_genetics_genomics_genomics_comparative_genomics,atlas_genetics_genomics_genomics_population_genomics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_genetics_genomics_genomics_population_genomics,atlas_genetics_genomics_genomics_functional_genomics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_genetics_genomics_genomics_functional_genomics,atlas_genetics_genomics_genomics_pangenomics,interaction,related_to,0.62,false,interaction,atlas taxonomy
epigenetics,atlas_genetics_genomics_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_genetics_genomics_epigenetics_dna_methylation,epigenetics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_dna_methylation_theoretical_foundations,atlas_genetics_genomics_epigenetics_dna_methylation,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_dna_methylation_methods_and_instruments,atlas_genetics_genomics_epigenetics_dna_methylation,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_dna_methylation_open_questions,atlas_genetics_genomics_epigenetics_dna_methylation,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_dna_methylation_applications_and_implications,atlas_genetics_genomics_epigenetics_dna_methylation,application,application_of,0.82,true,application,atlas taxonomy
atlas_genetics_genomics_epigenetics_histone_modification,epigenetics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_histone_modification_theoretical_foundations,atlas_genetics_genomics_epigenetics_histone_modification,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_histone_modification_methods_and_instruments,atlas_genetics_genomics_epigenetics_histone_modification,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_histone_modification_open_questions,atlas_genetics_genomics_epigenetics_histone_modification,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_histone_modification_applications_and_implications,atlas_genetics_genomics_epigenetics_histone_modification,application,application_of,0.82,true,application,atlas taxonomy
atlas_genetics_genomics_epigenetics_chromatin_organization,epigenetics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_chromatin_organization_theoretical_foundations,atlas_genetics_genomics_epigenetics_chromatin_organization,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_chromatin_organization_methods_and_instruments,atlas_genetics_genomics_epigenetics_chromatin_organization,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_chromatin_organization_open_questions,atlas_genetics_genomics_epigenetics_chromatin_organization,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_chromatin_organization_applications_and_implications,atlas_genetics_genomics_epigenetics_chromatin_organization,application,application_of,0.82,true,application,atlas taxonomy
atlas_genetics_genomics_epigenetics_epigenetic_inheritance,epigenetics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_epigenetic_inheritance_theoretical_foundations,atlas_genetics_genomics_epigenetics_epigenetic_inheritance,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_epigenetic_inheritance_methods_and_instruments,atlas_genetics_genomics_epigenetics_epigenetic_inheritance,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_epigenetic_inheritance_open_questions,atlas_genetics_genomics_epigenetics_epigenetic_inheritance,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_epigenetic_inheritance_applications_and_implications,atlas_genetics_genomics_epigenetics_epigenetic_inheritance,application,application_of,0.82,true,application,atlas taxonomy
atlas_genetics_genomics_epigenetics_genomic_imprinting,epigenetics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_genomic_imprinting_theoretical_foundations,atlas_genetics_genomics_epigenetics_genomic_imprinting,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_genomic_imprinting_methods_and_instruments,atlas_genetics_genomics_epigenetics_genomic_imprinting,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_genomic_imprinting_open_questions,atlas_genetics_genomics_epigenetics_genomic_imprinting,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_epigenetics_genomic_imprinting_applications_and_implications,atlas_genetics_genomics_epigenetics_genomic_imprinting,application,application_of,0.82,true,application,atlas taxonomy
atlas_genetics_genomics_epigenetics_dna_methylation,atlas_genetics_genomics_epigenetics_histone_modification,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_genetics_genomics_epigenetics_histone_modification,atlas_genetics_genomics_epigenetics_chromatin_organization,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_genetics_genomics_epigenetics_chromatin_organization,atlas_genetics_genomics_epigenetics_epigenetic_inheritance,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_genetics_genomics_epigenetics_epigenetic_inheritance,atlas_genetics_genomics_epigenetics_genomic_imprinting,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_genetics_genomics_genome_engineering,atlas_genetics_genomics_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_genetics_genomics_genome_engineering_crispr_systems,atlas_genetics_genomics_genome_engineering,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_crispr_systems_theoretical_foundations,atlas_genetics_genomics_genome_engineering_crispr_systems,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_crispr_systems_methods_and_instruments,atlas_genetics_genomics_genome_engineering_crispr_systems,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_crispr_systems_open_questions,atlas_genetics_genomics_genome_engineering_crispr_systems,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_crispr_systems_applications_and_implications,atlas_genetics_genomics_genome_engineering_crispr_systems,application,application_of,0.82,true,application,atlas taxonomy
atlas_genetics_genomics_genome_engineering_base_editing,atlas_genetics_genomics_genome_engineering,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_base_editing_theoretical_foundations,atlas_genetics_genomics_genome_engineering_base_editing,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_base_editing_methods_and_instruments,atlas_genetics_genomics_genome_engineering_base_editing,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_base_editing_open_questions,atlas_genetics_genomics_genome_engineering_base_editing,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_base_editing_applications_and_implications,atlas_genetics_genomics_genome_engineering_base_editing,application,application_of,0.82,true,application,atlas taxonomy
atlas_genetics_genomics_genome_engineering_prime_editing,atlas_genetics_genomics_genome_engineering,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_prime_editing_theoretical_foundations,atlas_genetics_genomics_genome_engineering_prime_editing,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_prime_editing_methods_and_instruments,atlas_genetics_genomics_genome_engineering_prime_editing,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_prime_editing_open_questions,atlas_genetics_genomics_genome_engineering_prime_editing,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_prime_editing_applications_and_implications,atlas_genetics_genomics_genome_engineering_prime_editing,application,application_of,0.82,true,application,atlas taxonomy
atlas_genetics_genomics_genome_engineering_gene_drives,atlas_genetics_genomics_genome_engineering,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_gene_drives_theoretical_foundations,atlas_genetics_genomics_genome_engineering_gene_drives,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_gene_drives_methods_and_instruments,atlas_genetics_genomics_genome_engineering_gene_drives,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_gene_drives_open_questions,atlas_genetics_genomics_genome_engineering_gene_drives,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_gene_drives_applications_and_implications,atlas_genetics_genomics_genome_engineering_gene_drives,application,application_of,0.82,true,application,atlas taxonomy
atlas_genetics_genomics_genome_engineering_synthetic_chromosomes,atlas_genetics_genomics_genome_engineering,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_synthetic_chromosomes_theoretical_foundations,atlas_genetics_genomics_genome_engineering_synthetic_chromosomes,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_synthetic_chromosomes_methods_and_instruments,atlas_genetics_genomics_genome_engineering_synthetic_chromosomes,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_synthetic_chromosomes_open_questions,atlas_genetics_genomics_genome_engineering_synthetic_chromosomes,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_genetics_genomics_genome_engineering_synthetic_chromosomes_applications_and_implicat,atlas_genetics_genomics_genome_engineering_synthetic_chromosomes,application,application_of,0.82,true,application,atlas taxonomy
atlas_genetics_genomics_genome_engineering_crispr_systems,atlas_genetics_genomics_genome_engineering_base_editing,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_genetics_genomics_genome_engineering_base_editing,atlas_genetics_genomics_genome_engineering_prime_editing,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_genetics_genomics_genome_engineering_prime_editing,atlas_genetics_genomics_genome_engineering_gene_drives,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_genetics_genomics_genome_engineering_gene_drives,atlas_genetics_genomics_genome_engineering_synthetic_chromosomes,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_genetics_genomics_classical_genetics,atlas_genetics_genomics_molecular_genetics,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_genetics_genomics_molecular_genetics,genomics,interaction,related_to,0.66,false,interaction,atlas taxonomy
genomics,epigenetics,interaction,related_to,0.66,false,interaction,atlas taxonomy
epigenetics,atlas_genetics_genomics_genome_engineering,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_landmark_central_dogma_of_molecular_biology,atlas_genetics_genomics_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_mendel_laws_of_inheritance,atlas_genetics_genomics_domain,structure,part_of,0.93,true,structure,named landmark
atlas_frontier_pangenome_references,atlas_genetics_genomics_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_single_cell_multiomics,atlas_genetics_genomics_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_spatial_transcriptomics,atlas_genetics_genomics_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_prime_and_base_genome_editing,atlas_genetics_genomics_domain,association,investigates,0.7,true,association,frontier watch
atlas_genetics_genomics_genome_engineering_synthetic_chromosomes,atlas_genetics_genomics_domain,association,investigates,0.7,true,association,frontier watch
