id,label,category,domain,discipline,level,importance,complexity,status,source_scope,description
atlas_atlas_climate_atmosphere_atmospheric_physics_atmospheric_dynamics_open_questions,atmospheric dynamics: open questions,research frontier,Climate and Atmospheric Science,Atmospheric physics,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for atmospheric dynamics
atlas_atlas_climate_atmosphere_atmospheric_physics_atmospheric_dynamics_applications_and_implica,atmospheric dynamics: applications and implications,application,Climate and Atmospheric Science,Atmospheric physics,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for atmospheric dynamics
atlas_climate_atmosphere_atmospheric_physics_boundary_layers,boundary layers,topic,Climate and Atmospheric Science,Atmospheric physics,advanced,8,8,active,subject taxonomy,A scientific subject studied within Atmospheric physics
atlas_atlas_climate_atmosphere_atmospheric_physics_boundary_layers_theoretical_foundations,boundary layers: theoretical foundations,theory,Climate and Atmospheric Science,Atmospheric physics,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for boundary layers
atlas_atlas_climate_atmosphere_atmospheric_physics_boundary_layers_methods_and_instruments,boundary layers: methods and instruments,method,Climate and Atmospheric Science,Atmospheric physics,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for boundary layers
atlas_atlas_climate_atmosphere_atmospheric_physics_boundary_layers_open_questions,boundary layers: open questions,research frontier,Climate and Atmospheric Science,Atmospheric physics,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for boundary layers
atlas_atlas_climate_atmosphere_atmospheric_physics_boundary_layers_applications_and_implications,boundary layers: applications and implications,application,Climate and Atmospheric Science,Atmospheric physics,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for boundary layers
atlas_climate_atmosphere_atmospheric_physics_aerosols,aerosols,topic,Climate and Atmospheric Science,Atmospheric physics,advanced,8,8,active,subject taxonomy,A scientific subject studied within Atmospheric physics
atlas_atlas_climate_atmosphere_atmospheric_physics_aerosols_theoretical_foundations,aerosols: theoretical foundations,theory,Climate and Atmospheric Science,Atmospheric physics,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for aerosols
atlas_atlas_climate_atmosphere_atmospheric_physics_aerosols_methods_and_instruments,aerosols: methods and instruments,method,Climate and Atmospheric Science,Atmospheric physics,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for aerosols
atlas_atlas_climate_atmosphere_atmospheric_physics_aerosols_open_questions,aerosols: open questions,research frontier,Climate and Atmospheric Science,Atmospheric physics,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for aerosols
atlas_atlas_climate_atmosphere_atmospheric_physics_aerosols_applications_and_implications,aerosols: applications and implications,application,Climate and Atmospheric Science,Atmospheric physics,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for aerosols
atlas_climate_atmosphere_weather_science,Weather science,field,Climate and Atmospheric Science,Weather science,intermediate,9,7,active,discipline taxonomy,A major research field within Climate and Atmospheric Science
atlas_climate_atmosphere_weather_science_synoptic_meteorology,synoptic meteorology,topic,Climate and Atmospheric Science,Weather science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Weather science
atlas_atlas_climate_atmosphere_weather_science_synoptic_meteorology_theoretical_foundations,synoptic meteorology: theoretical foundations,theory,Climate and Atmospheric Science,Weather science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for synoptic meteorology
atlas_atlas_climate_atmosphere_weather_science_synoptic_meteorology_methods_and_instruments,synoptic meteorology: methods and instruments,method,Climate and Atmospheric Science,Weather science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for synoptic meteorology
atlas_atlas_climate_atmosphere_weather_science_synoptic_meteorology_open_questions,synoptic meteorology: open questions,research frontier,Climate and Atmospheric Science,Weather science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for synoptic meteorology
atlas_atlas_climate_atmosphere_weather_science_synoptic_meteorology_applications_and_implication,synoptic meteorology: applications and implications,application,Climate and Atmospheric Science,Weather science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for synoptic meteorology
atlas_climate_atmosphere_weather_science_convective_storms,convective storms,topic,Climate and Atmospheric Science,Weather science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Weather science
atlas_atlas_climate_atmosphere_weather_science_convective_storms_theoretical_foundations,convective storms: theoretical foundations,theory,Climate and Atmospheric Science,Weather science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for convective storms
atlas_atlas_climate_atmosphere_weather_science_convective_storms_methods_and_instruments,convective storms: methods and instruments,method,Climate and Atmospheric Science,Weather science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for convective storms
atlas_atlas_climate_atmosphere_weather_science_convective_storms_open_questions,convective storms: open questions,research frontier,Climate and Atmospheric Science,Weather science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for convective storms
atlas_atlas_climate_atmosphere_weather_science_convective_storms_applications_and_implications,convective storms: applications and implications,application,Climate and Atmospheric Science,Weather science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for convective storms
atlas_climate_atmosphere_weather_science_tropical_cyclones,tropical cyclones,topic,Climate and Atmospheric Science,Weather science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Weather science
atlas_atlas_climate_atmosphere_weather_science_tropical_cyclones_theoretical_foundations,tropical cyclones: theoretical foundations,theory,Climate and Atmospheric Science,Weather science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for tropical cyclones
atlas_atlas_climate_atmosphere_weather_science_tropical_cyclones_methods_and_instruments,tropical cyclones: methods and instruments,method,Climate and Atmospheric Science,Weather science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for tropical cyclones
atlas_atlas_climate_atmosphere_weather_science_tropical_cyclones_open_questions,tropical cyclones: open questions,research frontier,Climate and Atmospheric Science,Weather science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for tropical cyclones
atlas_atlas_climate_atmosphere_weather_science_tropical_cyclones_applications_and_implications,tropical cyclones: applications and implications,application,Climate and Atmospheric Science,Weather science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for tropical cyclones
atlas_climate_atmosphere_weather_science_weather_prediction,weather prediction,topic,Climate and Atmospheric Science,Weather science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Weather science
atlas_atlas_climate_atmosphere_weather_science_weather_prediction_theoretical_foundations,weather prediction: theoretical foundations,theory,Climate and Atmospheric Science,Weather science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for weather prediction
atlas_atlas_climate_atmosphere_weather_science_weather_prediction_methods_and_instruments,weather prediction: methods and instruments,method,Climate and Atmospheric Science,Weather science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for weather prediction
atlas_atlas_climate_atmosphere_weather_science_weather_prediction_open_questions,weather prediction: open questions,research frontier,Climate and Atmospheric Science,Weather science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for weather prediction
atlas_atlas_climate_atmosphere_weather_science_weather_prediction_applications_and_implications,weather prediction: applications and implications,application,Climate and Atmospheric Science,Weather science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for weather prediction
atlas_climate_atmosphere_weather_science_extreme_events,extreme events,topic,Climate and Atmospheric Science,Weather science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Weather science
atlas_atlas_climate_atmosphere_weather_science_extreme_events_theoretical_foundations,extreme events: theoretical foundations,theory,Climate and Atmospheric Science,Weather science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for extreme events
atlas_atlas_climate_atmosphere_weather_science_extreme_events_methods_and_instruments,extreme events: methods and instruments,method,Climate and Atmospheric Science,Weather science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for extreme events
atlas_atlas_climate_atmosphere_weather_science_extreme_events_open_questions,extreme events: open questions,research frontier,Climate and Atmospheric Science,Weather science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for extreme events
atlas_atlas_climate_atmosphere_weather_science_extreme_events_applications_and_implications,extreme events: applications and implications,application,Climate and Atmospheric Science,Weather science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for extreme events
atlas_climate_atmosphere_climate_dynamics,Climate dynamics,field,Climate and Atmospheric Science,Climate dynamics,intermediate,9,7,active,discipline taxonomy,A major research field within Climate and Atmospheric Science
atlas_climate_atmosphere_climate_dynamics_climate_variability,climate variability,topic,Climate and Atmospheric Science,Climate dynamics,advanced,8,8,active,subject taxonomy,A scientific subject studied within Climate dynamics
atlas_atlas_climate_atmosphere_climate_dynamics_climate_variability_theoretical_foundations,climate variability: theoretical foundations,theory,Climate and Atmospheric Science,Climate dynamics,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for climate variability
atlas_atlas_climate_atmosphere_climate_dynamics_climate_variability_methods_and_instruments,climate variability: methods and instruments,method,Climate and Atmospheric Science,Climate dynamics,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for climate variability
atlas_atlas_climate_atmosphere_climate_dynamics_climate_variability_open_questions,climate variability: open questions,research frontier,Climate and Atmospheric Science,Climate dynamics,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for climate variability
atlas_atlas_climate_atmosphere_climate_dynamics_climate_variability_applications_and_implication,climate variability: applications and implications,application,Climate and Atmospheric Science,Climate dynamics,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for climate variability
atlas_climate_atmosphere_climate_dynamics_climate_sensitivity,climate sensitivity,topic,Climate and Atmospheric Science,Climate dynamics,advanced,8,8,active,subject taxonomy,A scientific subject studied within Climate dynamics
atlas_atlas_climate_atmosphere_climate_dynamics_climate_sensitivity_theoretical_foundations,climate sensitivity: theoretical foundations,theory,Climate and Atmospheric Science,Climate dynamics,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for climate sensitivity
atlas_atlas_climate_atmosphere_climate_dynamics_climate_sensitivity_methods_and_instruments,climate sensitivity: methods and instruments,method,Climate and Atmospheric Science,Climate dynamics,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for climate sensitivity
atlas_atlas_climate_atmosphere_climate_dynamics_climate_sensitivity_open_questions,climate sensitivity: open questions,research frontier,Climate and Atmospheric Science,Climate dynamics,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for climate sensitivity
atlas_atlas_climate_atmosphere_climate_dynamics_climate_sensitivity_applications_and_implication,climate sensitivity: applications and implications,application,Climate and Atmospheric Science,Climate dynamics,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for climate sensitivity
atlas_climate_atmosphere_climate_dynamics_ocean_atmosphere_coupling,ocean-atmosphere coupling,topic,Climate and Atmospheric Science,Climate dynamics,advanced,8,8,active,subject taxonomy,A scientific subject studied within Climate dynamics
atlas_atlas_climate_atmosphere_climate_dynamics_ocean_atmosphere_coupling_theoretical_foundation,ocean-atmosphere coupling: theoretical foundations,theory,Climate and Atmospheric Science,Climate dynamics,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for ocean-atmosphere coupling
atlas_atlas_climate_atmosphere_climate_dynamics_ocean_atmosphere_coupling_methods_and_instrument,ocean-atmosphere coupling: methods and instruments,method,Climate and Atmospheric Science,Climate dynamics,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for ocean-atmosphere coupling
atlas_atlas_climate_atmosphere_climate_dynamics_ocean_atmosphere_coupling_open_questions,ocean-atmosphere coupling: open questions,research frontier,Climate and Atmospheric Science,Climate dynamics,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for ocean-atmosphere coupling
atlas_atlas_climate_atmosphere_climate_dynamics_ocean_atmosphere_coupling_applications_and_impli,ocean-atmosphere coupling: applications and implications,application,Climate and Atmospheric Science,Climate dynamics,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for ocean-atmosphere coupling
atlas_climate_atmosphere_climate_dynamics_monsoons,monsoons,topic,Climate and Atmospheric Science,Climate dynamics,advanced,8,8,active,subject taxonomy,A scientific subject studied within Climate dynamics
atlas_atlas_climate_atmosphere_climate_dynamics_monsoons_theoretical_foundations,monsoons: theoretical foundations,theory,Climate and Atmospheric Science,Climate dynamics,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for monsoons
atlas_atlas_climate_atmosphere_climate_dynamics_monsoons_methods_and_instruments,monsoons: methods and instruments,method,Climate and Atmospheric Science,Climate dynamics,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for monsoons
atlas_atlas_climate_atmosphere_climate_dynamics_monsoons_open_questions,monsoons: open questions,research frontier,Climate and Atmospheric Science,Climate dynamics,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for monsoons
atlas_atlas_climate_atmosphere_climate_dynamics_monsoons_applications_and_implications,monsoons: applications and implications,application,Climate and Atmospheric Science,Climate dynamics,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for monsoons
atlas_climate_atmosphere_climate_dynamics_paleoclimate,paleoclimate,topic,Climate and Atmospheric Science,Climate dynamics,advanced,8,8,active,subject taxonomy,A scientific subject studied within Climate dynamics
atlas_atlas_climate_atmosphere_climate_dynamics_paleoclimate_theoretical_foundations,paleoclimate: theoretical foundations,theory,Climate and Atmospheric Science,Climate dynamics,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for paleoclimate
atlas_atlas_climate_atmosphere_climate_dynamics_paleoclimate_methods_and_instruments,paleoclimate: methods and instruments,method,Climate and Atmospheric Science,Climate dynamics,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for paleoclimate
atlas_atlas_climate_atmosphere_climate_dynamics_paleoclimate_open_questions,paleoclimate: open questions,research frontier,Climate and Atmospheric Science,Climate dynamics,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for paleoclimate
atlas_atlas_climate_atmosphere_climate_dynamics_paleoclimate_applications_and_implications,paleoclimate: applications and implications,application,Climate and Atmospheric Science,Climate dynamics,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for paleoclimate
atlas_climate_atmosphere_climate_change,Climate change,field,Climate and Atmospheric Science,Climate change,intermediate,9,7,active,discipline taxonomy,A major research field within Climate and Atmospheric Science
atlas_climate_atmosphere_climate_change_attribution_science,attribution science,topic,Climate and Atmospheric Science,Climate change,advanced,8,8,active,subject taxonomy,A scientific subject studied within Climate change
atlas_atlas_climate_atmosphere_climate_change_attribution_science_theoretical_foundations,attribution science: theoretical foundations,theory,Climate and Atmospheric Science,Climate change,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for attribution science
atlas_atlas_climate_atmosphere_climate_change_attribution_science_methods_and_instruments,attribution science: methods and instruments,method,Climate and Atmospheric Science,Climate change,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for attribution science
atlas_atlas_climate_atmosphere_climate_change_attribution_science_open_questions,attribution science: open questions,research frontier,Climate and Atmospheric Science,Climate change,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for attribution science
atlas_atlas_climate_atmosphere_climate_change_attribution_science_applications_and_implications,attribution science: applications and implications,application,Climate and Atmospheric Science,Climate change,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for attribution science
atlas_climate_atmosphere_climate_change_carbon_budgets,carbon budgets,topic,Climate and Atmospheric Science,Climate change,advanced,8,8,active,subject taxonomy,A scientific subject studied within Climate change
atlas_atlas_climate_atmosphere_climate_change_carbon_budgets_theoretical_foundations,carbon budgets: theoretical foundations,theory,Climate and Atmospheric Science,Climate change,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for carbon budgets
atlas_atlas_climate_atmosphere_climate_change_carbon_budgets_methods_and_instruments,carbon budgets: methods and instruments,method,Climate and Atmospheric Science,Climate change,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for carbon budgets
atlas_atlas_climate_atmosphere_climate_change_carbon_budgets_open_questions,carbon budgets: open questions,research frontier,Climate and Atmospheric Science,Climate change,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for carbon budgets
atlas_atlas_climate_atmosphere_climate_change_carbon_budgets_applications_and_implications,carbon budgets: applications and implications,application,Climate and Atmospheric Science,Climate change,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for carbon budgets
atlas_climate_atmosphere_climate_change_sea_level_rise,sea-level rise,topic,Climate and Atmospheric Science,Climate change,advanced,8,8,active,subject taxonomy,A scientific subject studied within Climate change
atlas_atlas_climate_atmosphere_climate_change_sea_level_rise_theoretical_foundations,sea-level rise: theoretical foundations,theory,Climate and Atmospheric Science,Climate change,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for sea-level rise
atlas_atlas_climate_atmosphere_climate_change_sea_level_rise_methods_and_instruments,sea-level rise: methods and instruments,method,Climate and Atmospheric Science,Climate change,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for sea-level rise
atlas_atlas_climate_atmosphere_climate_change_sea_level_rise_open_questions,sea-level rise: open questions,research frontier,Climate and Atmospheric Science,Climate change,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for sea-level rise
atlas_atlas_climate_atmosphere_climate_change_sea_level_rise_applications_and_implications,sea-level rise: applications and implications,application,Climate and Atmospheric Science,Climate change,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for sea-level rise
atlas_climate_atmosphere_climate_change_climate_tipping_points,climate tipping points,topic,Climate and Atmospheric Science,Climate change,advanced,8,8,active,subject taxonomy,A scientific subject studied within Climate change
atlas_atlas_climate_atmosphere_climate_change_climate_tipping_points_theoretical_foundations,climate tipping points: theoretical foundations,theory,Climate and Atmospheric Science,Climate change,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for climate tipping points
atlas_atlas_climate_atmosphere_climate_change_climate_tipping_points_methods_and_instruments,climate tipping points: methods and instruments,method,Climate and Atmospheric Science,Climate change,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for climate tipping points
atlas_atlas_climate_atmosphere_climate_change_climate_tipping_points_open_questions,climate tipping points: open questions,research frontier,Climate and Atmospheric Science,Climate change,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for climate tipping points
atlas_atlas_climate_atmosphere_climate_change_climate_tipping_points_applications_and_implicatio,climate tipping points: applications and implications,application,Climate and Atmospheric Science,Climate change,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for climate tipping points
atlas_climate_atmosphere_climate_change_regional_projections,regional projections,topic,Climate and Atmospheric Science,Climate change,advanced,8,8,active,subject taxonomy,A scientific subject studied within Climate change
atlas_atlas_climate_atmosphere_climate_change_regional_projections_theoretical_foundations,regional projections: theoretical foundations,theory,Climate and Atmospheric Science,Climate change,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for regional projections
atlas_atlas_climate_atmosphere_climate_change_regional_projections_methods_and_instruments,regional projections: methods and instruments,method,Climate and Atmospheric Science,Climate change,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for regional projections
atlas_atlas_climate_atmosphere_climate_change_regional_projections_open_questions,regional projections: open questions,research frontier,Climate and Atmospheric Science,Climate change,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for regional projections
atlas_atlas_climate_atmosphere_climate_change_regional_projections_applications_and_implications,regional projections: applications and implications,application,Climate and Atmospheric Science,Climate change,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for regional projections
atlas_climate_atmosphere_climate_intervention,Climate intervention,field,Climate and Atmospheric Science,Climate intervention,intermediate,9,7,active,discipline taxonomy,A major research field within Climate and Atmospheric Science
atlas_climate_atmosphere_climate_intervention_mitigation_pathways,mitigation pathways,topic,Climate and Atmospheric Science,Climate intervention,advanced,8,8,active,subject taxonomy,A scientific subject studied within Climate intervention
atlas_atlas_climate_atmosphere_climate_intervention_mitigation_pathways_theoretical_foundations,mitigation pathways: theoretical foundations,theory,Climate and Atmospheric Science,Climate intervention,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for mitigation pathways
atlas_atlas_climate_atmosphere_climate_intervention_mitigation_pathways_methods_and_instruments,mitigation pathways: methods and instruments,method,Climate and Atmospheric Science,Climate intervention,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for mitigation pathways
atlas_atlas_climate_atmosphere_climate_intervention_mitigation_pathways_open_questions,mitigation pathways: open questions,research frontier,Climate and Atmospheric Science,Climate intervention,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for mitigation pathways
atlas_atlas_climate_atmosphere_climate_intervention_mitigation_pathways_applications_and_implica,mitigation pathways: applications and implications,application,Climate and Atmospheric Science,Climate intervention,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for mitigation pathways
atlas_climate_atmosphere_climate_intervention_adaptation_science,adaptation science,topic,Climate and Atmospheric Science,Climate intervention,advanced,8,8,active,subject taxonomy,A scientific subject studied within Climate intervention
atlas_atlas_climate_atmosphere_climate_intervention_adaptation_science_theoretical_foundations,adaptation science: theoretical foundations,theory,Climate and Atmospheric Science,Climate intervention,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for adaptation science
atlas_atlas_climate_atmosphere_climate_intervention_adaptation_science_methods_and_instruments,adaptation science: methods and instruments,method,Climate and Atmospheric Science,Climate intervention,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for adaptation science
atlas_atlas_climate_atmosphere_climate_intervention_adaptation_science_open_questions,adaptation science: open questions,research frontier,Climate and Atmospheric Science,Climate intervention,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for adaptation science
atlas_atlas_climate_atmosphere_climate_intervention_adaptation_science_applications_and_implicat,adaptation science: applications and implications,application,Climate and Atmospheric Science,Climate intervention,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for adaptation science
atlas_climate_atmosphere_climate_intervention_carbon_removal,carbon removal,topic,Climate and Atmospheric Science,Climate intervention,advanced,8,8,active,subject taxonomy,A scientific subject studied within Climate intervention
atlas_atlas_climate_atmosphere_climate_intervention_carbon_removal_theoretical_foundations,carbon removal: theoretical foundations,theory,Climate and Atmospheric Science,Climate intervention,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for carbon removal
atlas_atlas_climate_atmosphere_climate_intervention_carbon_removal_methods_and_instruments,carbon removal: methods and instruments,method,Climate and Atmospheric Science,Climate intervention,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for carbon removal
atlas_atlas_climate_atmosphere_climate_intervention_carbon_removal_open_questions,carbon removal: open questions,research frontier,Climate and Atmospheric Science,Climate intervention,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for carbon removal
atlas_atlas_climate_atmosphere_climate_intervention_carbon_removal_applications_and_implications,carbon removal: applications and implications,application,Climate and Atmospheric Science,Climate intervention,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for carbon removal
atlas_climate_atmosphere_climate_intervention_solar_geoengineering,solar geoengineering,topic,Climate and Atmospheric Science,Climate intervention,advanced,8,8,active,subject taxonomy,A scientific subject studied within Climate intervention
atlas_atlas_climate_atmosphere_climate_intervention_solar_geoengineering_theoretical_foundations,solar geoengineering: theoretical foundations,theory,Climate and Atmospheric Science,Climate intervention,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for solar geoengineering
atlas_atlas_climate_atmosphere_climate_intervention_solar_geoengineering_methods_and_instruments,solar geoengineering: methods and instruments,method,Climate and Atmospheric Science,Climate intervention,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for solar geoengineering
atlas_atlas_climate_atmosphere_climate_intervention_solar_geoengineering_open_questions,solar geoengineering: open questions,research frontier,Climate and Atmospheric Science,Climate intervention,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for solar geoengineering
atlas_atlas_climate_atmosphere_climate_intervention_solar_geoengineering_applications_and_implic,solar geoengineering: applications and implications,application,Climate and Atmospheric Science,Climate intervention,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for solar geoengineering
