id,label,category,domain,discipline,level,importance,complexity,status,source_scope,description
atlas_atlas_systems_complexity_network_science_community_detection_theoretical_foundations,community detection: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Network science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for community detection
atlas_atlas_systems_complexity_network_science_community_detection_methods_and_instruments,community detection: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Network science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for community detection
atlas_atlas_systems_complexity_network_science_community_detection_open_questions,community detection: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Network science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for community detection
atlas_atlas_systems_complexity_network_science_community_detection_applications_and_implications,community detection: applications and implications,application,Systems Complexity and Interdisciplinary Science,Network science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for community detection
atlas_systems_complexity_network_science_diffusion_on_networks,diffusion on networks,topic,Systems Complexity and Interdisciplinary Science,Network science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Network science
atlas_atlas_systems_complexity_network_science_diffusion_on_networks_theoretical_foundations,diffusion on networks: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Network science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for diffusion on networks
atlas_atlas_systems_complexity_network_science_diffusion_on_networks_methods_and_instruments,diffusion on networks: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Network science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for diffusion on networks
atlas_atlas_systems_complexity_network_science_diffusion_on_networks_open_questions,diffusion on networks: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Network science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for diffusion on networks
atlas_atlas_systems_complexity_network_science_diffusion_on_networks_applications_and_implicatio,diffusion on networks: applications and implications,application,Systems Complexity and Interdisciplinary Science,Network science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for diffusion on networks
atlas_systems_complexity_network_science_temporal_networks,temporal networks,topic,Systems Complexity and Interdisciplinary Science,Network science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Network science
atlas_atlas_systems_complexity_network_science_temporal_networks_theoretical_foundations,temporal networks: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Network science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for temporal networks
atlas_atlas_systems_complexity_network_science_temporal_networks_methods_and_instruments,temporal networks: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Network science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for temporal networks
atlas_atlas_systems_complexity_network_science_temporal_networks_open_questions,temporal networks: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Network science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for temporal networks
atlas_atlas_systems_complexity_network_science_temporal_networks_applications_and_implications,temporal networks: applications and implications,application,Systems Complexity and Interdisciplinary Science,Network science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for temporal networks
atlas_systems_complexity_network_science_multilayer_networks,multilayer networks,topic,Systems Complexity and Interdisciplinary Science,Network science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Network science
atlas_atlas_systems_complexity_network_science_multilayer_networks_theoretical_foundations,multilayer networks: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Network science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for multilayer networks
atlas_atlas_systems_complexity_network_science_multilayer_networks_methods_and_instruments,multilayer networks: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Network science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for multilayer networks
atlas_atlas_systems_complexity_network_science_multilayer_networks_open_questions,multilayer networks: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Network science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for multilayer networks
atlas_atlas_systems_complexity_network_science_multilayer_networks_applications_and_implications,multilayer networks: applications and implications,application,Systems Complexity and Interdisciplinary Science,Network science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for multilayer networks
atlas_systems_complexity_systems_modeling,Systems modeling,field,Systems Complexity and Interdisciplinary Science,Systems modeling,intermediate,9,7,active,discipline taxonomy,A major research field within Systems Complexity and Interdisciplinary Science
atlas_agent_based_modeling_theoretical_foundations,agent-based modeling: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for agent-based modeling
atlas_agent_based_modeling_methods_and_instruments,agent-based modeling: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for agent-based modeling
atlas_agent_based_modeling_open_questions,agent-based modeling: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Systems modeling,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for agent-based modeling
atlas_agent_based_modeling_applications_and_implications,agent-based modeling: applications and implications,application,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for agent-based modeling
atlas_systems_complexity_systems_modeling_system_dynamics,system dynamics,topic,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,8,8,active,subject taxonomy,A scientific subject studied within Systems modeling
atlas_atlas_systems_complexity_systems_modeling_system_dynamics_theoretical_foundations,system dynamics: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for system dynamics
atlas_atlas_systems_complexity_systems_modeling_system_dynamics_methods_and_instruments,system dynamics: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for system dynamics
atlas_atlas_systems_complexity_systems_modeling_system_dynamics_open_questions,system dynamics: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Systems modeling,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for system dynamics
atlas_atlas_systems_complexity_systems_modeling_system_dynamics_applications_and_implications,system dynamics: applications and implications,application,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for system dynamics
atlas_systems_complexity_systems_modeling_multiscale_modeling,multiscale modeling,topic,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,8,8,active,subject taxonomy,A scientific subject studied within Systems modeling
atlas_atlas_systems_complexity_systems_modeling_multiscale_modeling_theoretical_foundations,multiscale modeling: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for multiscale modeling
atlas_atlas_systems_complexity_systems_modeling_multiscale_modeling_methods_and_instruments,multiscale modeling: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for multiscale modeling
atlas_atlas_systems_complexity_systems_modeling_multiscale_modeling_open_questions,multiscale modeling: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Systems modeling,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for multiscale modeling
atlas_atlas_systems_complexity_systems_modeling_multiscale_modeling_applications_and_implication,multiscale modeling: applications and implications,application,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for multiscale modeling
atlas_systems_complexity_systems_modeling_digital_twins,digital twins,topic,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,8,8,active,subject taxonomy,A scientific subject studied within Systems modeling
atlas_atlas_systems_complexity_systems_modeling_digital_twins_theoretical_foundations,digital twins: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for digital twins
atlas_atlas_systems_complexity_systems_modeling_digital_twins_methods_and_instruments,digital twins: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for digital twins
atlas_atlas_systems_complexity_systems_modeling_digital_twins_open_questions,digital twins: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Systems modeling,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for digital twins
atlas_atlas_systems_complexity_systems_modeling_digital_twins_applications_and_implications,digital twins: applications and implications,application,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for digital twins
atlas_systems_complexity_systems_modeling_uncertainty_quantification,uncertainty quantification,topic,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,8,8,active,subject taxonomy,A scientific subject studied within Systems modeling
atlas_atlas_systems_complexity_systems_modeling_uncertainty_quantification_theoretical_foundatio,uncertainty quantification: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for uncertainty quantification
atlas_atlas_systems_complexity_systems_modeling_uncertainty_quantification_methods_and_instrumen,uncertainty quantification: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for uncertainty quantification
atlas_atlas_systems_complexity_systems_modeling_uncertainty_quantification_open_questions,uncertainty quantification: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Systems modeling,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for uncertainty quantification
atlas_atlas_systems_complexity_systems_modeling_uncertainty_quantification_applications_and_impl,uncertainty quantification: applications and implications,application,Systems Complexity and Interdisciplinary Science,Systems modeling,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for uncertainty quantification
atlas_systems_complexity_cybernetics_and_control,Cybernetics and control,field,Systems Complexity and Interdisciplinary Science,Cybernetics and control,intermediate,9,7,active,discipline taxonomy,A major research field within Systems Complexity and Interdisciplinary Science
atlas_systems_complexity_cybernetics_and_control_feedback,feedback,topic,Systems Complexity and Interdisciplinary Science,Cybernetics and control,advanced,8,8,active,subject taxonomy,A scientific subject studied within Cybernetics and control
atlas_atlas_systems_complexity_cybernetics_and_control_feedback_theoretical_foundations,feedback: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Cybernetics and control,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for feedback
atlas_atlas_systems_complexity_cybernetics_and_control_feedback_methods_and_instruments,feedback: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Cybernetics and control,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for feedback
atlas_atlas_systems_complexity_cybernetics_and_control_feedback_open_questions,feedback: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Cybernetics and control,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for feedback
atlas_atlas_systems_complexity_cybernetics_and_control_feedback_applications_and_implications,feedback: applications and implications,application,Systems Complexity and Interdisciplinary Science,Cybernetics and control,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for feedback
atlas_systems_complexity_cybernetics_and_control_observability,observability,topic,Systems Complexity and Interdisciplinary Science,Cybernetics and control,advanced,8,8,active,subject taxonomy,A scientific subject studied within Cybernetics and control
atlas_atlas_systems_complexity_cybernetics_and_control_observability_theoretical_foundations,observability: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Cybernetics and control,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for observability
atlas_atlas_systems_complexity_cybernetics_and_control_observability_methods_and_instruments,observability: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Cybernetics and control,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for observability
atlas_atlas_systems_complexity_cybernetics_and_control_observability_open_questions,observability: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Cybernetics and control,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for observability
atlas_atlas_systems_complexity_cybernetics_and_control_observability_applications_and_implicatio,observability: applications and implications,application,Systems Complexity and Interdisciplinary Science,Cybernetics and control,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for observability
atlas_systems_complexity_cybernetics_and_control_resilience,resilience,topic,Systems Complexity and Interdisciplinary Science,Cybernetics and control,advanced,8,8,active,subject taxonomy,A scientific subject studied within Cybernetics and control
atlas_atlas_systems_complexity_cybernetics_and_control_resilience_theoretical_foundations,resilience: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Cybernetics and control,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for resilience
atlas_atlas_systems_complexity_cybernetics_and_control_resilience_methods_and_instruments,resilience: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Cybernetics and control,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for resilience
atlas_atlas_systems_complexity_cybernetics_and_control_resilience_open_questions,resilience: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Cybernetics and control,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for resilience
atlas_atlas_systems_complexity_cybernetics_and_control_resilience_applications_and_implications,resilience: applications and implications,application,Systems Complexity and Interdisciplinary Science,Cybernetics and control,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for resilience
atlas_systems_complexity_cybernetics_and_control_adaptive_control,adaptive control,topic,Systems Complexity and Interdisciplinary Science,Cybernetics and control,advanced,8,8,active,subject taxonomy,A scientific subject studied within Cybernetics and control
atlas_atlas_systems_complexity_cybernetics_and_control_adaptive_control_theoretical_foundations,adaptive control: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Cybernetics and control,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for adaptive control
atlas_atlas_systems_complexity_cybernetics_and_control_adaptive_control_methods_and_instruments,adaptive control: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Cybernetics and control,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for adaptive control
atlas_atlas_systems_complexity_cybernetics_and_control_adaptive_control_open_questions,adaptive control: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Cybernetics and control,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for adaptive control
atlas_atlas_systems_complexity_cybernetics_and_control_adaptive_control_applications_and_implica,adaptive control: applications and implications,application,Systems Complexity and Interdisciplinary Science,Cybernetics and control,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for adaptive control
atlas_systems_complexity_science_of_science,Science of science,field,Systems Complexity and Interdisciplinary Science,Science of science,intermediate,9,7,active,discipline taxonomy,A major research field within Systems Complexity and Interdisciplinary Science
atlas_systems_complexity_science_of_science_bibliometrics,bibliometrics,topic,Systems Complexity and Interdisciplinary Science,Science of science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Science of science
atlas_atlas_systems_complexity_science_of_science_bibliometrics_theoretical_foundations,bibliometrics: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Science of science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for bibliometrics
atlas_atlas_systems_complexity_science_of_science_bibliometrics_methods_and_instruments,bibliometrics: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Science of science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for bibliometrics
atlas_atlas_systems_complexity_science_of_science_bibliometrics_open_questions,bibliometrics: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Science of science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for bibliometrics
atlas_atlas_systems_complexity_science_of_science_bibliometrics_applications_and_implications,bibliometrics: applications and implications,application,Systems Complexity and Interdisciplinary Science,Science of science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for bibliometrics
atlas_systems_complexity_science_of_science_research_networks,research networks,topic,Systems Complexity and Interdisciplinary Science,Science of science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Science of science
atlas_atlas_systems_complexity_science_of_science_research_networks_theoretical_foundations,research networks: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Science of science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for research networks
atlas_atlas_systems_complexity_science_of_science_research_networks_methods_and_instruments,research networks: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Science of science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for research networks
atlas_atlas_systems_complexity_science_of_science_research_networks_open_questions,research networks: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Science of science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for research networks
atlas_atlas_systems_complexity_science_of_science_research_networks_applications_and_implication,research networks: applications and implications,application,Systems Complexity and Interdisciplinary Science,Science of science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for research networks
atlas_systems_complexity_science_of_science_innovation_dynamics,innovation dynamics,topic,Systems Complexity and Interdisciplinary Science,Science of science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Science of science
atlas_atlas_systems_complexity_science_of_science_innovation_dynamics_theoretical_foundations,innovation dynamics: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Science of science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for innovation dynamics
atlas_atlas_systems_complexity_science_of_science_innovation_dynamics_methods_and_instruments,innovation dynamics: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Science of science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for innovation dynamics
atlas_atlas_systems_complexity_science_of_science_innovation_dynamics_open_questions,innovation dynamics: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Science of science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for innovation dynamics
atlas_atlas_systems_complexity_science_of_science_innovation_dynamics_applications_and_implicati,innovation dynamics: applications and implications,application,Systems Complexity and Interdisciplinary Science,Science of science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for innovation dynamics
atlas_systems_complexity_science_of_science_team_science,team science,topic,Systems Complexity and Interdisciplinary Science,Science of science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Science of science
atlas_atlas_systems_complexity_science_of_science_team_science_theoretical_foundations,team science: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Science of science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for team science
atlas_atlas_systems_complexity_science_of_science_team_science_methods_and_instruments,team science: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Science of science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for team science
atlas_atlas_systems_complexity_science_of_science_team_science_open_questions,team science: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Science of science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for team science
atlas_atlas_systems_complexity_science_of_science_team_science_applications_and_implications,team science: applications and implications,application,Systems Complexity and Interdisciplinary Science,Science of science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for team science
atlas_systems_complexity_science_of_science_metascience,metascience,topic,Systems Complexity and Interdisciplinary Science,Science of science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Science of science
atlas_atlas_systems_complexity_science_of_science_metascience_theoretical_foundations,metascience: theoretical foundations,theory,Systems Complexity and Interdisciplinary Science,Science of science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for metascience
atlas_atlas_systems_complexity_science_of_science_metascience_methods_and_instruments,metascience: methods and instruments,method,Systems Complexity and Interdisciplinary Science,Science of science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for metascience
atlas_atlas_systems_complexity_science_of_science_metascience_open_questions,metascience: open questions,research frontier,Systems Complexity and Interdisciplinary Science,Science of science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for metascience
atlas_atlas_systems_complexity_science_of_science_metascience_applications_and_implications,metascience: applications and implications,application,Systems Complexity and Interdisciplinary Science,Science of science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for metascience
atlas_landmark_zipf_law,Zipf law,law,named scientific results,theories theorems and hypotheses,advanced,10,10,established,named landmark,Many ranked empirical quantities follow approximate inverse-frequency scaling
atlas_landmark_maximum_entropy_principle,Maximum entropy principle,principle,named scientific results,theories theorems and hypotheses,advanced,10,10,established,named landmark,Constrained inference selects distributions with maximal entropy
atlas_frontier_multilayer_network_dynamics,multilayer network dynamics,research frontier,frontier research,Systems Complexity and Interdisciplinary Science,research,9,10,frontier,cross-disciplinary frontier watch,An active or emerging research direction
atlas_frontier_resilience_of_interdependent_systems,resilience of interdependent systems,research frontier,frontier research,Systems Complexity and Interdisciplinary Science,research,9,10,frontier,cross-disciplinary frontier watch,An active or emerging research direction
atlas_frontier_collective_intelligence_science,collective-intelligence science,research frontier,frontier research,Systems Complexity and Interdisciplinary Science,research,9,10,frontier,cross-disciplinary frontier watch,An active or emerging research direction
atlas_frontier_digital_twin_ecosystems,digital-twin ecosystems,research frontier,frontier research,Systems Complexity and Interdisciplinary Science,research,9,10,frontier,cross-disciplinary frontier watch,An active or emerging research direction
atlas_frontier_complexity_aware_policy_design,complexity-aware policy design,research frontier,frontier research,Systems Complexity and Interdisciplinary Science,research,9,10,frontier,cross-disciplinary frontier watch,An active or emerging research direction
