id,label,category,domain,discipline,level,importance,complexity,status,source_scope,description
atlas_atlas_probability_statistics_probability_random_matrices_open_questions,random matrices: open questions,research frontier,Probability Statistics and Data Science,Probability,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for random matrices
atlas_atlas_probability_statistics_probability_random_matrices_applications_and_implications,random matrices: applications and implications,application,Probability Statistics and Data Science,Probability,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for random matrices
atlas_probability_statistics_probability_stochastic_differential_equations,stochastic differential equations,topic,Probability Statistics and Data Science,Probability,advanced,8,8,active,subject taxonomy,A scientific subject studied within Probability
atlas_atlas_probability_statistics_probability_stochastic_differential_equations_theoretical_fou,stochastic differential equations: theoretical foundations,theory,Probability Statistics and Data Science,Probability,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for stochastic differential equations
atlas_atlas_probability_statistics_probability_stochastic_differential_equations_methods_and_ins,stochastic differential equations: methods and instruments,method,Probability Statistics and Data Science,Probability,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for stochastic differential equations
atlas_atlas_probability_statistics_probability_stochastic_differential_equations_open_questions,stochastic differential equations: open questions,research frontier,Probability Statistics and Data Science,Probability,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for stochastic differential equations
atlas_atlas_probability_statistics_probability_stochastic_differential_equations_applications_an,stochastic differential equations: applications and implications,application,Probability Statistics and Data Science,Probability,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for stochastic differential equations
atlas_probability_statistics_mathematical_statistics,Mathematical statistics,field,Probability Statistics and Data Science,Mathematical statistics,intermediate,9,7,active,discipline taxonomy,A major research field within Probability Statistics and Data Science
atlas_probability_statistics_mathematical_statistics_estimation_theory,estimation theory,topic,Probability Statistics and Data Science,Mathematical statistics,advanced,8,8,active,subject taxonomy,A scientific subject studied within Mathematical statistics
atlas_atlas_probability_statistics_mathematical_statistics_estimation_theory_theoretical_foundat,estimation theory: theoretical foundations,theory,Probability Statistics and Data Science,Mathematical statistics,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for estimation theory
atlas_atlas_probability_statistics_mathematical_statistics_estimation_theory_methods_and_instrum,estimation theory: methods and instruments,method,Probability Statistics and Data Science,Mathematical statistics,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for estimation theory
atlas_atlas_probability_statistics_mathematical_statistics_estimation_theory_open_questions,estimation theory: open questions,research frontier,Probability Statistics and Data Science,Mathematical statistics,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for estimation theory
atlas_atlas_probability_statistics_mathematical_statistics_estimation_theory_applications_and_im,estimation theory: applications and implications,application,Probability Statistics and Data Science,Mathematical statistics,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for estimation theory
atlas_probability_statistics_mathematical_statistics_hypothesis_testing,hypothesis testing,topic,Probability Statistics and Data Science,Mathematical statistics,advanced,8,8,active,subject taxonomy,A scientific subject studied within Mathematical statistics
atlas_atlas_probability_statistics_mathematical_statistics_hypothesis_testing_theoretical_founda,hypothesis testing: theoretical foundations,theory,Probability Statistics and Data Science,Mathematical statistics,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for hypothesis testing
atlas_atlas_probability_statistics_mathematical_statistics_hypothesis_testing_methods_and_instru,hypothesis testing: methods and instruments,method,Probability Statistics and Data Science,Mathematical statistics,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for hypothesis testing
atlas_atlas_probability_statistics_mathematical_statistics_hypothesis_testing_open_questions,hypothesis testing: open questions,research frontier,Probability Statistics and Data Science,Mathematical statistics,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for hypothesis testing
atlas_atlas_probability_statistics_mathematical_statistics_hypothesis_testing_applications_and_i,hypothesis testing: applications and implications,application,Probability Statistics and Data Science,Mathematical statistics,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for hypothesis testing
atlas_probability_statistics_mathematical_statistics_asymptotic_statistics,asymptotic statistics,topic,Probability Statistics and Data Science,Mathematical statistics,advanced,8,8,active,subject taxonomy,A scientific subject studied within Mathematical statistics
atlas_atlas_probability_statistics_mathematical_statistics_asymptotic_statistics_theoretical_fou,asymptotic statistics: theoretical foundations,theory,Probability Statistics and Data Science,Mathematical statistics,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for asymptotic statistics
atlas_atlas_probability_statistics_mathematical_statistics_asymptotic_statistics_methods_and_ins,asymptotic statistics: methods and instruments,method,Probability Statistics and Data Science,Mathematical statistics,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for asymptotic statistics
atlas_atlas_probability_statistics_mathematical_statistics_asymptotic_statistics_open_questions,asymptotic statistics: open questions,research frontier,Probability Statistics and Data Science,Mathematical statistics,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for asymptotic statistics
atlas_atlas_probability_statistics_mathematical_statistics_asymptotic_statistics_applications_an,asymptotic statistics: applications and implications,application,Probability Statistics and Data Science,Mathematical statistics,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for asymptotic statistics
atlas_probability_statistics_mathematical_statistics_nonparametric_statistics,nonparametric statistics,topic,Probability Statistics and Data Science,Mathematical statistics,advanced,8,8,active,subject taxonomy,A scientific subject studied within Mathematical statistics
atlas_atlas_probability_statistics_mathematical_statistics_nonparametric_statistics_theoretical_,nonparametric statistics: theoretical foundations,theory,Probability Statistics and Data Science,Mathematical statistics,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for nonparametric statistics
atlas_atlas_probability_statistics_mathematical_statistics_nonparametric_statistics_methods_and_,nonparametric statistics: methods and instruments,method,Probability Statistics and Data Science,Mathematical statistics,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for nonparametric statistics
atlas_atlas_probability_statistics_mathematical_statistics_nonparametric_statistics_open_questio,nonparametric statistics: open questions,research frontier,Probability Statistics and Data Science,Mathematical statistics,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for nonparametric statistics
atlas_atlas_probability_statistics_mathematical_statistics_nonparametric_statistics_applications,nonparametric statistics: applications and implications,application,Probability Statistics and Data Science,Mathematical statistics,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for nonparametric statistics
atlas_probability_statistics_mathematical_statistics_high_dimensional_statistics,high-dimensional statistics,topic,Probability Statistics and Data Science,Mathematical statistics,advanced,8,8,active,subject taxonomy,A scientific subject studied within Mathematical statistics
atlas_atlas_probability_statistics_mathematical_statistics_high_dimensional_statistics_theoretic,high-dimensional statistics: theoretical foundations,theory,Probability Statistics and Data Science,Mathematical statistics,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for high-dimensional statistics
atlas_atlas_probability_statistics_mathematical_statistics_high_dimensional_statistics_methods_a,high-dimensional statistics: methods and instruments,method,Probability Statistics and Data Science,Mathematical statistics,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for high-dimensional statistics
atlas_atlas_probability_statistics_mathematical_statistics_high_dimensional_statistics_open_ques,high-dimensional statistics: open questions,research frontier,Probability Statistics and Data Science,Mathematical statistics,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for high-dimensional statistics
atlas_atlas_probability_statistics_mathematical_statistics_high_dimensional_statistics_applicati,high-dimensional statistics: applications and implications,application,Probability Statistics and Data Science,Mathematical statistics,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for high-dimensional statistics
atlas_probability_statistics_bayesian_science,Bayesian science,field,Probability Statistics and Data Science,Bayesian science,intermediate,9,7,active,discipline taxonomy,A major research field within Probability Statistics and Data Science
atlas_probability_statistics_bayesian_science_bayesian_computation,Bayesian computation,topic,Probability Statistics and Data Science,Bayesian science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Bayesian science
atlas_atlas_probability_statistics_bayesian_science_bayesian_computation_theoretical_foundations,Bayesian computation: theoretical foundations,theory,Probability Statistics and Data Science,Bayesian science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for Bayesian computation
atlas_atlas_probability_statistics_bayesian_science_bayesian_computation_methods_and_instruments,Bayesian computation: methods and instruments,method,Probability Statistics and Data Science,Bayesian science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for Bayesian computation
atlas_atlas_probability_statistics_bayesian_science_bayesian_computation_open_questions,Bayesian computation: open questions,research frontier,Probability Statistics and Data Science,Bayesian science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for Bayesian computation
atlas_atlas_probability_statistics_bayesian_science_bayesian_computation_applications_and_implic,Bayesian computation: applications and implications,application,Probability Statistics and Data Science,Bayesian science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for Bayesian computation
atlas_probability_statistics_bayesian_science_hierarchical_models,hierarchical models,topic,Probability Statistics and Data Science,Bayesian science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Bayesian science
atlas_atlas_probability_statistics_bayesian_science_hierarchical_models_theoretical_foundations,hierarchical models: theoretical foundations,theory,Probability Statistics and Data Science,Bayesian science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for hierarchical models
atlas_atlas_probability_statistics_bayesian_science_hierarchical_models_methods_and_instruments,hierarchical models: methods and instruments,method,Probability Statistics and Data Science,Bayesian science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for hierarchical models
atlas_atlas_probability_statistics_bayesian_science_hierarchical_models_open_questions,hierarchical models: open questions,research frontier,Probability Statistics and Data Science,Bayesian science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for hierarchical models
atlas_atlas_probability_statistics_bayesian_science_hierarchical_models_applications_and_implica,hierarchical models: applications and implications,application,Probability Statistics and Data Science,Bayesian science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for hierarchical models
atlas_probability_statistics_bayesian_science_bayesian_nonparametrics,Bayesian nonparametrics,topic,Probability Statistics and Data Science,Bayesian science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Bayesian science
atlas_atlas_probability_statistics_bayesian_science_bayesian_nonparametrics_theoretical_foundati,Bayesian nonparametrics: theoretical foundations,theory,Probability Statistics and Data Science,Bayesian science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for Bayesian nonparametrics
atlas_atlas_probability_statistics_bayesian_science_bayesian_nonparametrics_methods_and_instrume,Bayesian nonparametrics: methods and instruments,method,Probability Statistics and Data Science,Bayesian science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for Bayesian nonparametrics
atlas_atlas_probability_statistics_bayesian_science_bayesian_nonparametrics_open_questions,Bayesian nonparametrics: open questions,research frontier,Probability Statistics and Data Science,Bayesian science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for Bayesian nonparametrics
atlas_atlas_probability_statistics_bayesian_science_bayesian_nonparametrics_applications_and_imp,Bayesian nonparametrics: applications and implications,application,Probability Statistics and Data Science,Bayesian science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for Bayesian nonparametrics
atlas_probability_statistics_bayesian_science_probabilistic_programming,probabilistic programming,topic,Probability Statistics and Data Science,Bayesian science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Bayesian science
atlas_atlas_probability_statistics_bayesian_science_probabilistic_programming_theoretical_founda,probabilistic programming: theoretical foundations,theory,Probability Statistics and Data Science,Bayesian science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for probabilistic programming
atlas_atlas_probability_statistics_bayesian_science_probabilistic_programming_methods_and_instru,probabilistic programming: methods and instruments,method,Probability Statistics and Data Science,Bayesian science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for probabilistic programming
atlas_atlas_probability_statistics_bayesian_science_probabilistic_programming_open_questions,probabilistic programming: open questions,research frontier,Probability Statistics and Data Science,Bayesian science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for probabilistic programming
atlas_atlas_probability_statistics_bayesian_science_probabilistic_programming_applications_and_i,probabilistic programming: applications and implications,application,Probability Statistics and Data Science,Bayesian science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for probabilistic programming
atlas_probability_statistics_bayesian_science_decision_theory,decision theory,topic,Probability Statistics and Data Science,Bayesian science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Bayesian science
atlas_atlas_probability_statistics_bayesian_science_decision_theory_theoretical_foundations,decision theory: theoretical foundations,theory,Probability Statistics and Data Science,Bayesian science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for decision theory
atlas_atlas_probability_statistics_bayesian_science_decision_theory_methods_and_instruments,decision theory: methods and instruments,method,Probability Statistics and Data Science,Bayesian science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for decision theory
atlas_atlas_probability_statistics_bayesian_science_decision_theory_open_questions,decision theory: open questions,research frontier,Probability Statistics and Data Science,Bayesian science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for decision theory
atlas_atlas_probability_statistics_bayesian_science_decision_theory_applications_and_implication,decision theory: applications and implications,application,Probability Statistics and Data Science,Bayesian science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for decision theory
atlas_probability_statistics_causal_and_experimental_science,Causal and experimental science,field,Probability Statistics and Data Science,Causal and experimental science,intermediate,9,7,active,discipline taxonomy,A major research field within Probability Statistics and Data Science
atlas_probability_statistics_causal_and_experimental_science_causal_graphs,causal graphs,topic,Probability Statistics and Data Science,Causal and experimental science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Causal and experimental science
atlas_atlas_probability_statistics_causal_and_experimental_science_causal_graphs_theoretical_fou,causal graphs: theoretical foundations,theory,Probability Statistics and Data Science,Causal and experimental science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for causal graphs
atlas_atlas_probability_statistics_causal_and_experimental_science_causal_graphs_methods_and_ins,causal graphs: methods and instruments,method,Probability Statistics and Data Science,Causal and experimental science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for causal graphs
atlas_atlas_probability_statistics_causal_and_experimental_science_causal_graphs_open_questions,causal graphs: open questions,research frontier,Probability Statistics and Data Science,Causal and experimental science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for causal graphs
atlas_atlas_probability_statistics_causal_and_experimental_science_causal_graphs_applications_an,causal graphs: applications and implications,application,Probability Statistics and Data Science,Causal and experimental science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for causal graphs
atlas_probability_statistics_causal_and_experimental_science_potential_outcomes,potential outcomes,topic,Probability Statistics and Data Science,Causal and experimental science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Causal and experimental science
atlas_atlas_probability_statistics_causal_and_experimental_science_potential_outcomes_theoretica,potential outcomes: theoretical foundations,theory,Probability Statistics and Data Science,Causal and experimental science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for potential outcomes
atlas_atlas_probability_statistics_causal_and_experimental_science_potential_outcomes_methods_an,potential outcomes: methods and instruments,method,Probability Statistics and Data Science,Causal and experimental science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for potential outcomes
atlas_atlas_probability_statistics_causal_and_experimental_science_potential_outcomes_open_quest,potential outcomes: open questions,research frontier,Probability Statistics and Data Science,Causal and experimental science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for potential outcomes
atlas_atlas_probability_statistics_causal_and_experimental_science_potential_outcomes_applicatio,potential outcomes: applications and implications,application,Probability Statistics and Data Science,Causal and experimental science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for potential outcomes
atlas_probability_statistics_causal_and_experimental_science_randomized_experiments,randomized experiments,topic,Probability Statistics and Data Science,Causal and experimental science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Causal and experimental science
atlas_atlas_probability_statistics_causal_and_experimental_science_randomized_experiments_theore,randomized experiments: theoretical foundations,theory,Probability Statistics and Data Science,Causal and experimental science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for randomized experiments
atlas_atlas_probability_statistics_causal_and_experimental_science_randomized_experiments_method,randomized experiments: methods and instruments,method,Probability Statistics and Data Science,Causal and experimental science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for randomized experiments
atlas_atlas_probability_statistics_causal_and_experimental_science_randomized_experiments_open_q,randomized experiments: open questions,research frontier,Probability Statistics and Data Science,Causal and experimental science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for randomized experiments
atlas_atlas_probability_statistics_causal_and_experimental_science_randomized_experiments_applic,randomized experiments: applications and implications,application,Probability Statistics and Data Science,Causal and experimental science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for randomized experiments
atlas_probability_statistics_causal_and_experimental_science_quasi_experimental_design,quasi-experimental design,topic,Probability Statistics and Data Science,Causal and experimental science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Causal and experimental science
atlas_atlas_probability_statistics_causal_and_experimental_science_quasi_experimental_design_the,quasi-experimental design: theoretical foundations,theory,Probability Statistics and Data Science,Causal and experimental science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for quasi-experimental design
atlas_atlas_probability_statistics_causal_and_experimental_science_quasi_experimental_design_met,quasi-experimental design: methods and instruments,method,Probability Statistics and Data Science,Causal and experimental science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for quasi-experimental design
atlas_atlas_probability_statistics_causal_and_experimental_science_quasi_experimental_design_ope,quasi-experimental design: open questions,research frontier,Probability Statistics and Data Science,Causal and experimental science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for quasi-experimental design
atlas_atlas_probability_statistics_causal_and_experimental_science_quasi_experimental_design_app,quasi-experimental design: applications and implications,application,Probability Statistics and Data Science,Causal and experimental science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for quasi-experimental design
atlas_probability_statistics_causal_and_experimental_science_mediation_analysis,mediation analysis,topic,Probability Statistics and Data Science,Causal and experimental science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Causal and experimental science
atlas_atlas_probability_statistics_causal_and_experimental_science_mediation_analysis_theoretica,mediation analysis: theoretical foundations,theory,Probability Statistics and Data Science,Causal and experimental science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for mediation analysis
atlas_atlas_probability_statistics_causal_and_experimental_science_mediation_analysis_methods_an,mediation analysis: methods and instruments,method,Probability Statistics and Data Science,Causal and experimental science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for mediation analysis
atlas_atlas_probability_statistics_causal_and_experimental_science_mediation_analysis_open_quest,mediation analysis: open questions,research frontier,Probability Statistics and Data Science,Causal and experimental science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for mediation analysis
atlas_atlas_probability_statistics_causal_and_experimental_science_mediation_analysis_applicatio,mediation analysis: applications and implications,application,Probability Statistics and Data Science,Causal and experimental science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for mediation analysis
atlas_probability_statistics_data_science,Data science,field,Probability Statistics and Data Science,Data science,intermediate,9,7,active,discipline taxonomy,A major research field within Probability Statistics and Data Science
atlas_probability_statistics_data_science_data_visualization,data visualization,topic,Probability Statistics and Data Science,Data science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Data science
atlas_atlas_probability_statistics_data_science_data_visualization_theoretical_foundations,data visualization: theoretical foundations,theory,Probability Statistics and Data Science,Data science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for data visualization
atlas_atlas_probability_statistics_data_science_data_visualization_methods_and_instruments,data visualization: methods and instruments,method,Probability Statistics and Data Science,Data science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for data visualization
atlas_atlas_probability_statistics_data_science_data_visualization_open_questions,data visualization: open questions,research frontier,Probability Statistics and Data Science,Data science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for data visualization
atlas_atlas_probability_statistics_data_science_data_visualization_applications_and_implications,data visualization: applications and implications,application,Probability Statistics and Data Science,Data science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for data visualization
atlas_probability_statistics_data_science_dimensionality_reduction,dimensionality reduction,topic,Probability Statistics and Data Science,Data science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Data science
atlas_atlas_probability_statistics_data_science_dimensionality_reduction_theoretical_foundations,dimensionality reduction: theoretical foundations,theory,Probability Statistics and Data Science,Data science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for dimensionality reduction
atlas_atlas_probability_statistics_data_science_dimensionality_reduction_methods_and_instruments,dimensionality reduction: methods and instruments,method,Probability Statistics and Data Science,Data science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for dimensionality reduction
atlas_atlas_probability_statistics_data_science_dimensionality_reduction_open_questions,dimensionality reduction: open questions,research frontier,Probability Statistics and Data Science,Data science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for dimensionality reduction
atlas_atlas_probability_statistics_data_science_dimensionality_reduction_applications_and_implic,dimensionality reduction: applications and implications,application,Probability Statistics and Data Science,Data science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for dimensionality reduction
atlas_probability_statistics_data_science_anomaly_detection,anomaly detection,topic,Probability Statistics and Data Science,Data science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Data science
atlas_atlas_probability_statistics_data_science_anomaly_detection_theoretical_foundations,anomaly detection: theoretical foundations,theory,Probability Statistics and Data Science,Data science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for anomaly detection
atlas_atlas_probability_statistics_data_science_anomaly_detection_methods_and_instruments,anomaly detection: methods and instruments,method,Probability Statistics and Data Science,Data science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for anomaly detection
atlas_atlas_probability_statistics_data_science_anomaly_detection_open_questions,anomaly detection: open questions,research frontier,Probability Statistics and Data Science,Data science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for anomaly detection
atlas_atlas_probability_statistics_data_science_anomaly_detection_applications_and_implications,anomaly detection: applications and implications,application,Probability Statistics and Data Science,Data science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for anomaly detection
atlas_probability_statistics_data_science_data_integration,data integration,topic,Probability Statistics and Data Science,Data science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Data science
atlas_atlas_probability_statistics_data_science_data_integration_theoretical_foundations,data integration: theoretical foundations,theory,Probability Statistics and Data Science,Data science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for data integration
atlas_atlas_probability_statistics_data_science_data_integration_methods_and_instruments,data integration: methods and instruments,method,Probability Statistics and Data Science,Data science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for data integration
atlas_atlas_probability_statistics_data_science_data_integration_open_questions,data integration: open questions,research frontier,Probability Statistics and Data Science,Data science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for data integration
atlas_atlas_probability_statistics_data_science_data_integration_applications_and_implications,data integration: applications and implications,application,Probability Statistics and Data Science,Data science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for data integration
atlas_probability_statistics_data_science_reproducible_analytics,reproducible analytics,topic,Probability Statistics and Data Science,Data science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Data science
