source,target,relation,relation_detail,weight,directed,relation_family,provenance
atlas_atlas_microbiology_virology_bacteriology_biofilms_methods_and_instruments,atlas_microbiology_virology_bacteriology_biofilms,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_bacteriology_biofilms_open_questions,atlas_microbiology_virology_bacteriology_biofilms,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_bacteriology_biofilms_applications_and_implications,atlas_microbiology_virology_bacteriology_biofilms,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_bacteriology_antimicrobial_resistance,atlas_microbiology_virology_bacteriology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_bacteriology_antimicrobial_resistance_theoretical_foundations,atlas_microbiology_virology_bacteriology_antimicrobial_resistance,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_bacteriology_antimicrobial_resistance_methods_and_instruments,atlas_microbiology_virology_bacteriology_antimicrobial_resistance,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_bacteriology_antimicrobial_resistance_open_questions,atlas_microbiology_virology_bacteriology_antimicrobial_resistance,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_bacteriology_antimicrobial_resistance_applications_and_implica,atlas_microbiology_virology_bacteriology_antimicrobial_resistance,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_bacteriology_bacterial_pathogenesis,atlas_microbiology_virology_bacteriology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_bacteriology_bacterial_pathogenesis_theoretical_foundations,atlas_microbiology_virology_bacteriology_bacterial_pathogenesis,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_bacteriology_bacterial_pathogenesis_methods_and_instruments,atlas_microbiology_virology_bacteriology_bacterial_pathogenesis,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_bacteriology_bacterial_pathogenesis_open_questions,atlas_microbiology_virology_bacteriology_bacterial_pathogenesis,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_bacteriology_bacterial_pathogenesis_applications_and_implicati,atlas_microbiology_virology_bacteriology_bacterial_pathogenesis,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_bacteriology_bacterial_physiology,atlas_microbiology_virology_bacteriology_microbial_genetics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_bacteriology_microbial_genetics,atlas_microbiology_virology_bacteriology_biofilms,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_bacteriology_biofilms,atlas_microbiology_virology_bacteriology_antimicrobial_resistance,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_bacteriology_antimicrobial_resistance,atlas_microbiology_virology_bacteriology_bacterial_pathogenesis,interaction,related_to,0.62,false,interaction,atlas taxonomy
virology,atlas_microbiology_virology_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_microbiology_virology_virology_viral_entry,virology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_virology_viral_entry_theoretical_foundations,atlas_microbiology_virology_virology_viral_entry,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_virology_viral_entry_methods_and_instruments,atlas_microbiology_virology_virology_viral_entry,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_virology_viral_entry_open_questions,atlas_microbiology_virology_virology_viral_entry,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_virology_viral_entry_applications_and_implications,atlas_microbiology_virology_virology_viral_entry,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_virology_viral_replication,virology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_virology_viral_replication_theoretical_foundations,atlas_microbiology_virology_virology_viral_replication,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_virology_viral_replication_methods_and_instruments,atlas_microbiology_virology_virology_viral_replication,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_virology_viral_replication_open_questions,atlas_microbiology_virology_virology_viral_replication,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_virology_viral_replication_applications_and_implications,atlas_microbiology_virology_virology_viral_replication,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_virology_virus_evolution,virology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_virology_virus_evolution_theoretical_foundations,atlas_microbiology_virology_virology_virus_evolution,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_virology_virus_evolution_methods_and_instruments,atlas_microbiology_virology_virology_virus_evolution,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_virology_virus_evolution_open_questions,atlas_microbiology_virology_virology_virus_evolution,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_virology_virus_evolution_applications_and_implications,atlas_microbiology_virology_virology_virus_evolution,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_virology_host_virus_interactions,virology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_virology_host_virus_interactions_theoretical_foundations,atlas_microbiology_virology_virology_host_virus_interactions,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_virology_host_virus_interactions_methods_and_instruments,atlas_microbiology_virology_virology_host_virus_interactions,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_virology_host_virus_interactions_open_questions,atlas_microbiology_virology_virology_host_virus_interactions,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_virology_host_virus_interactions_applications_and_implications,atlas_microbiology_virology_virology_host_virus_interactions,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_virology_emerging_viruses,virology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_virology_emerging_viruses_theoretical_foundations,atlas_microbiology_virology_virology_emerging_viruses,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_virology_emerging_viruses_methods_and_instruments,atlas_microbiology_virology_virology_emerging_viruses,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_virology_emerging_viruses_open_questions,atlas_microbiology_virology_virology_emerging_viruses,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_virology_emerging_viruses_applications_and_implications,atlas_microbiology_virology_virology_emerging_viruses,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_virology_viral_entry,atlas_microbiology_virology_virology_viral_replication,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_virology_viral_replication,atlas_microbiology_virology_virology_virus_evolution,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_virology_virus_evolution,atlas_microbiology_virology_virology_host_virus_interactions,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_virology_host_virus_interactions,atlas_microbiology_virology_virology_emerging_viruses,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_mycology_and_parasitology,atlas_microbiology_virology_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_microbiology_virology_mycology_and_parasitology_fungal_biology,atlas_microbiology_virology_mycology_and_parasitology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_fungal_biology_theoretical_foundatio,atlas_microbiology_virology_mycology_and_parasitology_fungal_biology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_fungal_biology_methods_and_instrumen,atlas_microbiology_virology_mycology_and_parasitology_fungal_biology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_fungal_biology_open_questions,atlas_microbiology_virology_mycology_and_parasitology_fungal_biology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_fungal_biology_applications_and_impl,atlas_microbiology_virology_mycology_and_parasitology_fungal_biology,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_mycology_and_parasitology_fungal_pathogenesis,atlas_microbiology_virology_mycology_and_parasitology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_fungal_pathogenesis_theoretical_foun,atlas_microbiology_virology_mycology_and_parasitology_fungal_pathogenesis,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_fungal_pathogenesis_methods_and_inst,atlas_microbiology_virology_mycology_and_parasitology_fungal_pathogenesis,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_fungal_pathogenesis_open_questions,atlas_microbiology_virology_mycology_and_parasitology_fungal_pathogenesis,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_fungal_pathogenesis_applications_and,atlas_microbiology_virology_mycology_and_parasitology_fungal_pathogenesis,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_mycology_and_parasitology_protozoan_parasites,atlas_microbiology_virology_mycology_and_parasitology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_protozoan_parasites_theoretical_foun,atlas_microbiology_virology_mycology_and_parasitology_protozoan_parasites,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_protozoan_parasites_methods_and_inst,atlas_microbiology_virology_mycology_and_parasitology_protozoan_parasites,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_protozoan_parasites_open_questions,atlas_microbiology_virology_mycology_and_parasitology_protozoan_parasites,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_protozoan_parasites_applications_and,atlas_microbiology_virology_mycology_and_parasitology_protozoan_parasites,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_mycology_and_parasitology_helminths,atlas_microbiology_virology_mycology_and_parasitology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_helminths_theoretical_foundations,atlas_microbiology_virology_mycology_and_parasitology_helminths,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_helminths_methods_and_instruments,atlas_microbiology_virology_mycology_and_parasitology_helminths,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_helminths_open_questions,atlas_microbiology_virology_mycology_and_parasitology_helminths,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_helminths_applications_and_implicati,atlas_microbiology_virology_mycology_and_parasitology_helminths,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_mycology_and_parasitology_vector_biology,atlas_microbiology_virology_mycology_and_parasitology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_vector_biology_theoretical_foundatio,atlas_microbiology_virology_mycology_and_parasitology_vector_biology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_vector_biology_methods_and_instrumen,atlas_microbiology_virology_mycology_and_parasitology_vector_biology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_vector_biology_open_questions,atlas_microbiology_virology_mycology_and_parasitology_vector_biology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_mycology_and_parasitology_vector_biology_applications_and_impl,atlas_microbiology_virology_mycology_and_parasitology_vector_biology,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_mycology_and_parasitology_fungal_biology,atlas_microbiology_virology_mycology_and_parasitology_fungal_pathogenesis,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_mycology_and_parasitology_fungal_pathogenesis,atlas_microbiology_virology_mycology_and_parasitology_protozoan_parasites,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_mycology_and_parasitology_protozoan_parasites,atlas_microbiology_virology_mycology_and_parasitology_helminths,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_mycology_and_parasitology_helminths,atlas_microbiology_virology_mycology_and_parasitology_vector_biology,interaction,related_to,0.62,false,interaction,atlas taxonomy
immunology,atlas_microbiology_virology_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_microbiology_virology_immunology_innate_immunity,immunology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_innate_immunity_theoretical_foundations,atlas_microbiology_virology_immunology_innate_immunity,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_innate_immunity_methods_and_instruments,atlas_microbiology_virology_immunology_innate_immunity,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_innate_immunity_open_questions,atlas_microbiology_virology_immunology_innate_immunity,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_innate_immunity_applications_and_implications,atlas_microbiology_virology_immunology_innate_immunity,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_immunology_adaptive_immunity,immunology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_adaptive_immunity_theoretical_foundations,atlas_microbiology_virology_immunology_adaptive_immunity,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_adaptive_immunity_methods_and_instruments,atlas_microbiology_virology_immunology_adaptive_immunity,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_adaptive_immunity_open_questions,atlas_microbiology_virology_immunology_adaptive_immunity,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_adaptive_immunity_applications_and_implications,atlas_microbiology_virology_immunology_adaptive_immunity,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_immunology_antibodies,immunology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_antibodies_theoretical_foundations,atlas_microbiology_virology_immunology_antibodies,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_antibodies_methods_and_instruments,atlas_microbiology_virology_immunology_antibodies,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_antibodies_open_questions,atlas_microbiology_virology_immunology_antibodies,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_antibodies_applications_and_implications,atlas_microbiology_virology_immunology_antibodies,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_immunology_t_cell_biology,immunology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_t_cell_biology_theoretical_foundations,atlas_microbiology_virology_immunology_t_cell_biology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_t_cell_biology_methods_and_instruments,atlas_microbiology_virology_immunology_t_cell_biology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_t_cell_biology_open_questions,atlas_microbiology_virology_immunology_t_cell_biology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_t_cell_biology_applications_and_implications,atlas_microbiology_virology_immunology_t_cell_biology,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_immunology_immune_tolerance,immunology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_immune_tolerance_theoretical_foundations,atlas_microbiology_virology_immunology_immune_tolerance,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_immune_tolerance_methods_and_instruments,atlas_microbiology_virology_immunology_immune_tolerance,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_immune_tolerance_open_questions,atlas_microbiology_virology_immunology_immune_tolerance,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_immunology_immune_tolerance_applications_and_implications,atlas_microbiology_virology_immunology_immune_tolerance,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_immunology_innate_immunity,atlas_microbiology_virology_immunology_adaptive_immunity,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_immunology_adaptive_immunity,atlas_microbiology_virology_immunology_antibodies,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_immunology_antibodies,atlas_microbiology_virology_immunology_t_cell_biology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_immunology_t_cell_biology,atlas_microbiology_virology_immunology_immune_tolerance,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_microbiomes,atlas_microbiology_virology_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_microbiology_virology_microbiomes_gut_microbiome,atlas_microbiology_virology_microbiomes,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_gut_microbiome_theoretical_foundations,atlas_microbiology_virology_microbiomes_gut_microbiome,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_gut_microbiome_methods_and_instruments,atlas_microbiology_virology_microbiomes_gut_microbiome,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_gut_microbiome_open_questions,atlas_microbiology_virology_microbiomes_gut_microbiome,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_gut_microbiome_applications_and_implications,atlas_microbiology_virology_microbiomes_gut_microbiome,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_microbiomes_soil_microbiome,atlas_microbiology_virology_microbiomes,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_soil_microbiome_theoretical_foundations,atlas_microbiology_virology_microbiomes_soil_microbiome,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_soil_microbiome_methods_and_instruments,atlas_microbiology_virology_microbiomes_soil_microbiome,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_soil_microbiome_open_questions,atlas_microbiology_virology_microbiomes_soil_microbiome,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_soil_microbiome_applications_and_implications,atlas_microbiology_virology_microbiomes_soil_microbiome,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_microbiomes_marine_microbiome,atlas_microbiology_virology_microbiomes,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_marine_microbiome_theoretical_foundations,atlas_microbiology_virology_microbiomes_marine_microbiome,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_marine_microbiome_methods_and_instruments,atlas_microbiology_virology_microbiomes_marine_microbiome,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_marine_microbiome_open_questions,atlas_microbiology_virology_microbiomes_marine_microbiome,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_marine_microbiome_applications_and_implications,atlas_microbiology_virology_microbiomes_marine_microbiome,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_microbiomes_microbial_ecology,atlas_microbiology_virology_microbiomes,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_microbial_ecology_theoretical_foundations,atlas_microbiology_virology_microbiomes_microbial_ecology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_microbial_ecology_methods_and_instruments,atlas_microbiology_virology_microbiomes_microbial_ecology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_microbial_ecology_open_questions,atlas_microbiology_virology_microbiomes_microbial_ecology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_microbial_ecology_applications_and_implications,atlas_microbiology_virology_microbiomes_microbial_ecology,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_microbiomes_metagenomics,atlas_microbiology_virology_microbiomes,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_metagenomics_theoretical_foundations,atlas_microbiology_virology_microbiomes_metagenomics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_metagenomics_methods_and_instruments,atlas_microbiology_virology_microbiomes_metagenomics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_metagenomics_open_questions,atlas_microbiology_virology_microbiomes_metagenomics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_microbiology_virology_microbiomes_metagenomics_applications_and_implications,atlas_microbiology_virology_microbiomes_metagenomics,application,application_of,0.82,true,application,atlas taxonomy
atlas_microbiology_virology_microbiomes_gut_microbiome,atlas_microbiology_virology_microbiomes_soil_microbiome,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_microbiomes_soil_microbiome,atlas_microbiology_virology_microbiomes_marine_microbiome,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_microbiomes_marine_microbiome,atlas_microbiology_virology_microbiomes_microbial_ecology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_microbiomes_microbial_ecology,atlas_microbiology_virology_microbiomes_metagenomics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_microbiology_virology_bacteriology,virology,interaction,related_to,0.66,false,interaction,atlas taxonomy
virology,atlas_microbiology_virology_mycology_and_parasitology,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_microbiology_virology_mycology_and_parasitology,immunology,interaction,related_to,0.66,false,interaction,atlas taxonomy
immunology,atlas_microbiology_virology_microbiomes,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_frontier_microbiome_therapeutics,atlas_microbiology_virology_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_phage_therapy,atlas_microbiology_virology_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_antimicrobial_resistance_evolution,atlas_microbiology_virology_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_universal_vaccine_platforms,atlas_microbiology_virology_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_viral_emergence_forecasting,atlas_microbiology_virology_domain,association,investigates,0.7,true,association,frontier watch
