source,target,relation,relation_detail,weight,directed,relation_family,provenance
atlas_atlas_computer_science_theory_of_computation_complexity_classes_theoretical_foundations,atlas_computer_science_theory_of_computation_complexity_classes,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_theory_of_computation_complexity_classes_methods_and_instruments,atlas_computer_science_theory_of_computation_complexity_classes,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_theory_of_computation_complexity_classes_open_questions,atlas_computer_science_theory_of_computation_complexity_classes,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_theory_of_computation_complexity_classes_applications_and_implicati,atlas_computer_science_theory_of_computation_complexity_classes,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_theory_of_computation_randomized_algorithms,atlas_computer_science_theory_of_computation,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_theory_of_computation_randomized_algorithms_theoretical_foundations,atlas_computer_science_theory_of_computation_randomized_algorithms,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_theory_of_computation_randomized_algorithms_methods_and_instruments,atlas_computer_science_theory_of_computation_randomized_algorithms,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_theory_of_computation_randomized_algorithms_open_questions,atlas_computer_science_theory_of_computation_randomized_algorithms,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_theory_of_computation_randomized_algorithms_applications_and_implic,atlas_computer_science_theory_of_computation_randomized_algorithms,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_theory_of_computation_approximation_algorithms,atlas_computer_science_theory_of_computation,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_theory_of_computation_approximation_algorithms_theoretical_foundati,atlas_computer_science_theory_of_computation_approximation_algorithms,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_theory_of_computation_approximation_algorithms_methods_and_instrume,atlas_computer_science_theory_of_computation_approximation_algorithms,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_theory_of_computation_approximation_algorithms_open_questions,atlas_computer_science_theory_of_computation_approximation_algorithms,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_theory_of_computation_approximation_algorithms_applications_and_imp,atlas_computer_science_theory_of_computation_approximation_algorithms,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_theory_of_computation_automata_and_languages,atlas_computer_science_theory_of_computation_computability,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_theory_of_computation_computability,atlas_computer_science_theory_of_computation_complexity_classes,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_theory_of_computation_complexity_classes,atlas_computer_science_theory_of_computation_randomized_algorithms,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_theory_of_computation_randomized_algorithms,atlas_computer_science_theory_of_computation_approximation_algorithms,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_software_and_languages,computer_science,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_computer_science_software_and_languages_programming_language_semantics,atlas_computer_science_software_and_languages,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_programming_language_semantics_theoretical_f,atlas_computer_science_software_and_languages_programming_language_semantics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_programming_language_semantics_methods_and_i,atlas_computer_science_software_and_languages_programming_language_semantics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_programming_language_semantics_open_question,atlas_computer_science_software_and_languages_programming_language_semantics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_programming_language_semantics_applications_,atlas_computer_science_software_and_languages_programming_language_semantics,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_software_and_languages_type_systems,atlas_computer_science_software_and_languages,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_type_systems_theoretical_foundations,atlas_computer_science_software_and_languages_type_systems,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_type_systems_methods_and_instruments,atlas_computer_science_software_and_languages_type_systems,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_type_systems_open_questions,atlas_computer_science_software_and_languages_type_systems,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_type_systems_applications_and_implications,atlas_computer_science_software_and_languages_type_systems,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_software_and_languages_compiler_construction,atlas_computer_science_software_and_languages,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_compiler_construction_theoretical_foundation,atlas_computer_science_software_and_languages_compiler_construction,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_compiler_construction_methods_and_instrument,atlas_computer_science_software_and_languages_compiler_construction,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_compiler_construction_open_questions,atlas_computer_science_software_and_languages_compiler_construction,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_compiler_construction_applications_and_impli,atlas_computer_science_software_and_languages_compiler_construction,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_software_and_languages_software_verification,atlas_computer_science_software_and_languages,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_software_verification_theoretical_foundation,atlas_computer_science_software_and_languages_software_verification,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_software_verification_methods_and_instrument,atlas_computer_science_software_and_languages_software_verification,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_software_verification_open_questions,atlas_computer_science_software_and_languages_software_verification,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_software_verification_applications_and_impli,atlas_computer_science_software_and_languages_software_verification,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_software_and_languages_software_architecture,atlas_computer_science_software_and_languages,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_software_architecture_theoretical_foundation,atlas_computer_science_software_and_languages_software_architecture,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_software_architecture_methods_and_instrument,atlas_computer_science_software_and_languages_software_architecture,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_software_architecture_open_questions,atlas_computer_science_software_and_languages_software_architecture,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_software_and_languages_software_architecture_applications_and_impli,atlas_computer_science_software_and_languages_software_architecture,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_software_and_languages_programming_language_semantics,atlas_computer_science_software_and_languages_type_systems,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_software_and_languages_type_systems,atlas_computer_science_software_and_languages_compiler_construction,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_software_and_languages_compiler_construction,atlas_computer_science_software_and_languages_software_verification,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_software_and_languages_software_verification,atlas_computer_science_software_and_languages_software_architecture,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_computer_systems,computer_science,structure,part_of,0.96,true,structure,atlas taxonomy
operating_systems,atlas_computer_science_computer_systems,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_operating_systems_theoretical_foundations,operating_systems,association,formalizes,0.82,true,association,atlas taxonomy
atlas_operating_systems_methods_and_instruments,operating_systems,association,method_for,0.82,true,association,atlas taxonomy
atlas_operating_systems_open_questions,operating_systems,association,investigates,0.72,true,association,atlas taxonomy
atlas_operating_systems_applications_and_implications,operating_systems,application,application_of,0.82,true,application,atlas taxonomy
distributed_systems,atlas_computer_science_computer_systems,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_distributed_systems_theoretical_foundations,distributed_systems,association,formalizes,0.82,true,association,atlas taxonomy
atlas_distributed_systems_methods_and_instruments,distributed_systems,association,method_for,0.82,true,association,atlas taxonomy
atlas_distributed_systems_open_questions,distributed_systems,association,investigates,0.72,true,association,atlas taxonomy
atlas_distributed_systems_applications_and_implications,distributed_systems,application,application_of,0.82,true,application,atlas taxonomy
computer_networks,atlas_computer_science_computer_systems,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_computer_networks_theoretical_foundations,computer_networks,association,formalizes,0.82,true,association,atlas taxonomy
atlas_computer_networks_methods_and_instruments,computer_networks,association,method_for,0.82,true,association,atlas taxonomy
atlas_computer_networks_open_questions,computer_networks,association,investigates,0.72,true,association,atlas taxonomy
atlas_computer_networks_applications_and_implications,computer_networks,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_computer_systems_databases,atlas_computer_science_computer_systems,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_computer_systems_databases_theoretical_foundations,atlas_computer_science_computer_systems_databases,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_computer_systems_databases_methods_and_instruments,atlas_computer_science_computer_systems_databases,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_computer_systems_databases_open_questions,atlas_computer_science_computer_systems_databases,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_computer_systems_databases_applications_and_implications,atlas_computer_science_computer_systems_databases,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_computer_systems_cloud_computing,atlas_computer_science_computer_systems,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_computer_systems_cloud_computing_theoretical_foundations,atlas_computer_science_computer_systems_cloud_computing,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_computer_systems_cloud_computing_methods_and_instruments,atlas_computer_science_computer_systems_cloud_computing,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_computer_systems_cloud_computing_open_questions,atlas_computer_science_computer_systems_cloud_computing,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_computer_systems_cloud_computing_applications_and_implications,atlas_computer_science_computer_systems_cloud_computing,application,application_of,0.82,true,application,atlas taxonomy
operating_systems,distributed_systems,interaction,related_to,0.62,false,interaction,atlas taxonomy
distributed_systems,computer_networks,interaction,related_to,0.62,false,interaction,atlas taxonomy
computer_networks,atlas_computer_science_computer_systems_databases,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_computer_systems_databases,atlas_computer_science_computer_systems_cloud_computing,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_security_and_privacy,computer_science,structure,part_of,0.96,true,structure,atlas taxonomy
cryptography,atlas_computer_science_security_and_privacy,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_cryptography_theoretical_foundations,cryptography,association,formalizes,0.82,true,association,atlas taxonomy
atlas_cryptography_methods_and_instruments,cryptography,association,method_for,0.82,true,association,atlas taxonomy
atlas_cryptography_open_questions,cryptography,association,investigates,0.72,true,association,atlas taxonomy
atlas_cryptography_applications_and_implications,cryptography,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_security_and_privacy_formal_security,atlas_computer_science_security_and_privacy,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_security_and_privacy_formal_security_theoretical_foundations,atlas_computer_science_security_and_privacy_formal_security,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_security_and_privacy_formal_security_methods_and_instruments,atlas_computer_science_security_and_privacy_formal_security,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_security_and_privacy_formal_security_open_questions,atlas_computer_science_security_and_privacy_formal_security,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_security_and_privacy_formal_security_applications_and_implications,atlas_computer_science_security_and_privacy_formal_security,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_security_and_privacy_network_security,atlas_computer_science_security_and_privacy,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_security_and_privacy_network_security_theoretical_foundations,atlas_computer_science_security_and_privacy_network_security,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_security_and_privacy_network_security_methods_and_instruments,atlas_computer_science_security_and_privacy_network_security,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_security_and_privacy_network_security_open_questions,atlas_computer_science_security_and_privacy_network_security,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_security_and_privacy_network_security_applications_and_implications,atlas_computer_science_security_and_privacy_network_security,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_security_and_privacy_privacy_engineering,atlas_computer_science_security_and_privacy,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_security_and_privacy_privacy_engineering_theoretical_foundations,atlas_computer_science_security_and_privacy_privacy_engineering,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_security_and_privacy_privacy_engineering_methods_and_instruments,atlas_computer_science_security_and_privacy_privacy_engineering,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_security_and_privacy_privacy_engineering_open_questions,atlas_computer_science_security_and_privacy_privacy_engineering,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_security_and_privacy_privacy_engineering_applications_and_implicati,atlas_computer_science_security_and_privacy_privacy_engineering,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_security_and_privacy_secure_computation,atlas_computer_science_security_and_privacy,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_security_and_privacy_secure_computation_theoretical_foundations,atlas_computer_science_security_and_privacy_secure_computation,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_security_and_privacy_secure_computation_methods_and_instruments,atlas_computer_science_security_and_privacy_secure_computation,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_security_and_privacy_secure_computation_open_questions,atlas_computer_science_security_and_privacy_secure_computation,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_security_and_privacy_secure_computation_applications_and_implicatio,atlas_computer_science_security_and_privacy_secure_computation,application,application_of,0.82,true,application,atlas taxonomy
cryptography,atlas_computer_science_security_and_privacy_formal_security,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_security_and_privacy_formal_security,atlas_computer_science_security_and_privacy_network_security,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_security_and_privacy_network_security,atlas_computer_science_security_and_privacy_privacy_engineering,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_security_and_privacy_privacy_engineering,atlas_computer_science_security_and_privacy_secure_computation,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_human_centered_computing,computer_science,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_computer_science_human_centered_computing_human_computer_interaction,atlas_computer_science_human_centered_computing,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_human_computer_interaction_theoretical_fou,atlas_computer_science_human_centered_computing_human_computer_interaction,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_human_computer_interaction_methods_and_ins,atlas_computer_science_human_centered_computing_human_computer_interaction,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_human_computer_interaction_open_questions,atlas_computer_science_human_centered_computing_human_computer_interaction,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_human_computer_interaction_applications_an,atlas_computer_science_human_centered_computing_human_computer_interaction,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_human_centered_computing_visualization,atlas_computer_science_human_centered_computing,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_visualization_theoretical_foundations,atlas_computer_science_human_centered_computing_visualization,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_visualization_methods_and_instruments,atlas_computer_science_human_centered_computing_visualization,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_visualization_open_questions,atlas_computer_science_human_centered_computing_visualization,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_visualization_applications_and_implication,atlas_computer_science_human_centered_computing_visualization,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_human_centered_computing_accessibility,atlas_computer_science_human_centered_computing,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_accessibility_theoretical_foundations,atlas_computer_science_human_centered_computing_accessibility,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_accessibility_methods_and_instruments,atlas_computer_science_human_centered_computing_accessibility,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_accessibility_open_questions,atlas_computer_science_human_centered_computing_accessibility,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_accessibility_applications_and_implication,atlas_computer_science_human_centered_computing_accessibility,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_human_centered_computing_computer_supported_cooperation,atlas_computer_science_human_centered_computing,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_computer_supported_cooperation_theoretical,atlas_computer_science_human_centered_computing_computer_supported_cooperation,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_computer_supported_cooperation_methods_and,atlas_computer_science_human_centered_computing_computer_supported_cooperation,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_computer_supported_cooperation_open_questi,atlas_computer_science_human_centered_computing_computer_supported_cooperation,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_computer_supported_cooperation_application,atlas_computer_science_human_centered_computing_computer_supported_cooperation,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_human_centered_computing_social_computing,atlas_computer_science_human_centered_computing,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_social_computing_theoretical_foundations,atlas_computer_science_human_centered_computing_social_computing,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_social_computing_methods_and_instruments,atlas_computer_science_human_centered_computing_social_computing,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_social_computing_open_questions,atlas_computer_science_human_centered_computing_social_computing,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_computer_science_human_centered_computing_social_computing_applications_and_implicat,atlas_computer_science_human_centered_computing_social_computing,application,application_of,0.82,true,application,atlas taxonomy
atlas_computer_science_human_centered_computing_human_computer_interaction,atlas_computer_science_human_centered_computing_visualization,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_human_centered_computing_visualization,atlas_computer_science_human_centered_computing_accessibility,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_human_centered_computing_accessibility,atlas_computer_science_human_centered_computing_computer_supported_cooperation,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_human_centered_computing_computer_supported_cooperation,atlas_computer_science_human_centered_computing_social_computing,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_computer_science_theory_of_computation,atlas_computer_science_software_and_languages,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_computer_science_software_and_languages,atlas_computer_science_computer_systems,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_computer_science_computer_systems,atlas_computer_science_security_and_privacy,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_computer_science_security_and_privacy,atlas_computer_science_human_centered_computing,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_landmark_p_versus_np_problem,computer_science,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_cook_levin_theorem,computer_science,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_cap_theorem,computer_science,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_flp_impossibility_result,computer_science,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_church_turing_thesis,computer_science,structure,part_of,0.93,true,structure,named landmark
