source,target,relation,relation_detail,weight,directed,relation_family,provenance
atlas_atlas_climate_atmosphere_atmospheric_physics_atmospheric_dynamics_methods_and_instruments,atlas_climate_atmosphere_atmospheric_physics_atmospheric_dynamics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_atmospheric_physics_atmospheric_dynamics_open_questions,atlas_climate_atmosphere_atmospheric_physics_atmospheric_dynamics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_atmospheric_physics_atmospheric_dynamics_applications_and_implica,atlas_climate_atmosphere_atmospheric_physics_atmospheric_dynamics,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_atmospheric_physics_boundary_layers,atlas_climate_atmosphere_atmospheric_physics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_atmospheric_physics_boundary_layers_theoretical_foundations,atlas_climate_atmosphere_atmospheric_physics_boundary_layers,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_atmospheric_physics_boundary_layers_methods_and_instruments,atlas_climate_atmosphere_atmospheric_physics_boundary_layers,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_atmospheric_physics_boundary_layers_open_questions,atlas_climate_atmosphere_atmospheric_physics_boundary_layers,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_atmospheric_physics_boundary_layers_applications_and_implications,atlas_climate_atmosphere_atmospheric_physics_boundary_layers,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_atmospheric_physics_aerosols,atlas_climate_atmosphere_atmospheric_physics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_atmospheric_physics_aerosols_theoretical_foundations,atlas_climate_atmosphere_atmospheric_physics_aerosols,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_atmospheric_physics_aerosols_methods_and_instruments,atlas_climate_atmosphere_atmospheric_physics_aerosols,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_atmospheric_physics_aerosols_open_questions,atlas_climate_atmosphere_atmospheric_physics_aerosols,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_atmospheric_physics_aerosols_applications_and_implications,atlas_climate_atmosphere_atmospheric_physics_aerosols,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_atmospheric_physics_radiative_transfer,atlas_climate_atmosphere_atmospheric_physics_cloud_microphysics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_atmospheric_physics_cloud_microphysics,atlas_climate_atmosphere_atmospheric_physics_atmospheric_dynamics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_atmospheric_physics_atmospheric_dynamics,atlas_climate_atmosphere_atmospheric_physics_boundary_layers,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_atmospheric_physics_boundary_layers,atlas_climate_atmosphere_atmospheric_physics_aerosols,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_weather_science,atlas_climate_atmosphere_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_climate_atmosphere_weather_science_synoptic_meteorology,atlas_climate_atmosphere_weather_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_synoptic_meteorology_theoretical_foundations,atlas_climate_atmosphere_weather_science_synoptic_meteorology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_synoptic_meteorology_methods_and_instruments,atlas_climate_atmosphere_weather_science_synoptic_meteorology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_synoptic_meteorology_open_questions,atlas_climate_atmosphere_weather_science_synoptic_meteorology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_synoptic_meteorology_applications_and_implication,atlas_climate_atmosphere_weather_science_synoptic_meteorology,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_weather_science_convective_storms,atlas_climate_atmosphere_weather_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_convective_storms_theoretical_foundations,atlas_climate_atmosphere_weather_science_convective_storms,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_convective_storms_methods_and_instruments,atlas_climate_atmosphere_weather_science_convective_storms,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_convective_storms_open_questions,atlas_climate_atmosphere_weather_science_convective_storms,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_convective_storms_applications_and_implications,atlas_climate_atmosphere_weather_science_convective_storms,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_weather_science_tropical_cyclones,atlas_climate_atmosphere_weather_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_tropical_cyclones_theoretical_foundations,atlas_climate_atmosphere_weather_science_tropical_cyclones,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_tropical_cyclones_methods_and_instruments,atlas_climate_atmosphere_weather_science_tropical_cyclones,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_tropical_cyclones_open_questions,atlas_climate_atmosphere_weather_science_tropical_cyclones,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_tropical_cyclones_applications_and_implications,atlas_climate_atmosphere_weather_science_tropical_cyclones,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_weather_science_weather_prediction,atlas_climate_atmosphere_weather_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_weather_prediction_theoretical_foundations,atlas_climate_atmosphere_weather_science_weather_prediction,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_weather_prediction_methods_and_instruments,atlas_climate_atmosphere_weather_science_weather_prediction,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_weather_prediction_open_questions,atlas_climate_atmosphere_weather_science_weather_prediction,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_weather_prediction_applications_and_implications,atlas_climate_atmosphere_weather_science_weather_prediction,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_weather_science_extreme_events,atlas_climate_atmosphere_weather_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_extreme_events_theoretical_foundations,atlas_climate_atmosphere_weather_science_extreme_events,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_extreme_events_methods_and_instruments,atlas_climate_atmosphere_weather_science_extreme_events,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_extreme_events_open_questions,atlas_climate_atmosphere_weather_science_extreme_events,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_weather_science_extreme_events_applications_and_implications,atlas_climate_atmosphere_weather_science_extreme_events,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_weather_science_synoptic_meteorology,atlas_climate_atmosphere_weather_science_convective_storms,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_weather_science_convective_storms,atlas_climate_atmosphere_weather_science_tropical_cyclones,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_weather_science_tropical_cyclones,atlas_climate_atmosphere_weather_science_weather_prediction,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_weather_science_weather_prediction,atlas_climate_atmosphere_weather_science_extreme_events,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_climate_dynamics,atlas_climate_atmosphere_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_climate_atmosphere_climate_dynamics_climate_variability,atlas_climate_atmosphere_climate_dynamics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_climate_variability_theoretical_foundations,atlas_climate_atmosphere_climate_dynamics_climate_variability,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_climate_variability_methods_and_instruments,atlas_climate_atmosphere_climate_dynamics_climate_variability,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_climate_variability_open_questions,atlas_climate_atmosphere_climate_dynamics_climate_variability,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_climate_variability_applications_and_implication,atlas_climate_atmosphere_climate_dynamics_climate_variability,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_climate_dynamics_climate_sensitivity,atlas_climate_atmosphere_climate_dynamics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_climate_sensitivity_theoretical_foundations,atlas_climate_atmosphere_climate_dynamics_climate_sensitivity,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_climate_sensitivity_methods_and_instruments,atlas_climate_atmosphere_climate_dynamics_climate_sensitivity,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_climate_sensitivity_open_questions,atlas_climate_atmosphere_climate_dynamics_climate_sensitivity,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_climate_sensitivity_applications_and_implication,atlas_climate_atmosphere_climate_dynamics_climate_sensitivity,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_climate_dynamics_ocean_atmosphere_coupling,atlas_climate_atmosphere_climate_dynamics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_ocean_atmosphere_coupling_theoretical_foundation,atlas_climate_atmosphere_climate_dynamics_ocean_atmosphere_coupling,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_ocean_atmosphere_coupling_methods_and_instrument,atlas_climate_atmosphere_climate_dynamics_ocean_atmosphere_coupling,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_ocean_atmosphere_coupling_open_questions,atlas_climate_atmosphere_climate_dynamics_ocean_atmosphere_coupling,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_ocean_atmosphere_coupling_applications_and_impli,atlas_climate_atmosphere_climate_dynamics_ocean_atmosphere_coupling,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_climate_dynamics_monsoons,atlas_climate_atmosphere_climate_dynamics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_monsoons_theoretical_foundations,atlas_climate_atmosphere_climate_dynamics_monsoons,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_monsoons_methods_and_instruments,atlas_climate_atmosphere_climate_dynamics_monsoons,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_monsoons_open_questions,atlas_climate_atmosphere_climate_dynamics_monsoons,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_monsoons_applications_and_implications,atlas_climate_atmosphere_climate_dynamics_monsoons,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_climate_dynamics_paleoclimate,atlas_climate_atmosphere_climate_dynamics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_paleoclimate_theoretical_foundations,atlas_climate_atmosphere_climate_dynamics_paleoclimate,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_paleoclimate_methods_and_instruments,atlas_climate_atmosphere_climate_dynamics_paleoclimate,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_paleoclimate_open_questions,atlas_climate_atmosphere_climate_dynamics_paleoclimate,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_dynamics_paleoclimate_applications_and_implications,atlas_climate_atmosphere_climate_dynamics_paleoclimate,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_climate_dynamics_climate_variability,atlas_climate_atmosphere_climate_dynamics_climate_sensitivity,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_climate_dynamics_climate_sensitivity,atlas_climate_atmosphere_climate_dynamics_ocean_atmosphere_coupling,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_climate_dynamics_ocean_atmosphere_coupling,atlas_climate_atmosphere_climate_dynamics_monsoons,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_climate_dynamics_monsoons,atlas_climate_atmosphere_climate_dynamics_paleoclimate,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_climate_change,atlas_climate_atmosphere_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_climate_atmosphere_climate_change_attribution_science,atlas_climate_atmosphere_climate_change,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_attribution_science_theoretical_foundations,atlas_climate_atmosphere_climate_change_attribution_science,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_attribution_science_methods_and_instruments,atlas_climate_atmosphere_climate_change_attribution_science,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_attribution_science_open_questions,atlas_climate_atmosphere_climate_change_attribution_science,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_attribution_science_applications_and_implications,atlas_climate_atmosphere_climate_change_attribution_science,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_climate_change_carbon_budgets,atlas_climate_atmosphere_climate_change,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_carbon_budgets_theoretical_foundations,atlas_climate_atmosphere_climate_change_carbon_budgets,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_carbon_budgets_methods_and_instruments,atlas_climate_atmosphere_climate_change_carbon_budgets,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_carbon_budgets_open_questions,atlas_climate_atmosphere_climate_change_carbon_budgets,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_carbon_budgets_applications_and_implications,atlas_climate_atmosphere_climate_change_carbon_budgets,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_climate_change_sea_level_rise,atlas_climate_atmosphere_climate_change,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_sea_level_rise_theoretical_foundations,atlas_climate_atmosphere_climate_change_sea_level_rise,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_sea_level_rise_methods_and_instruments,atlas_climate_atmosphere_climate_change_sea_level_rise,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_sea_level_rise_open_questions,atlas_climate_atmosphere_climate_change_sea_level_rise,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_sea_level_rise_applications_and_implications,atlas_climate_atmosphere_climate_change_sea_level_rise,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_climate_change_climate_tipping_points,atlas_climate_atmosphere_climate_change,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_climate_tipping_points_theoretical_foundations,atlas_climate_atmosphere_climate_change_climate_tipping_points,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_climate_tipping_points_methods_and_instruments,atlas_climate_atmosphere_climate_change_climate_tipping_points,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_climate_tipping_points_open_questions,atlas_climate_atmosphere_climate_change_climate_tipping_points,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_climate_tipping_points_applications_and_implicatio,atlas_climate_atmosphere_climate_change_climate_tipping_points,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_climate_change_regional_projections,atlas_climate_atmosphere_climate_change,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_regional_projections_theoretical_foundations,atlas_climate_atmosphere_climate_change_regional_projections,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_regional_projections_methods_and_instruments,atlas_climate_atmosphere_climate_change_regional_projections,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_regional_projections_open_questions,atlas_climate_atmosphere_climate_change_regional_projections,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_change_regional_projections_applications_and_implications,atlas_climate_atmosphere_climate_change_regional_projections,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_climate_change_attribution_science,atlas_climate_atmosphere_climate_change_carbon_budgets,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_climate_change_carbon_budgets,atlas_climate_atmosphere_climate_change_sea_level_rise,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_climate_change_sea_level_rise,atlas_climate_atmosphere_climate_change_climate_tipping_points,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_climate_change_climate_tipping_points,atlas_climate_atmosphere_climate_change_regional_projections,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_climate_intervention,atlas_climate_atmosphere_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_climate_atmosphere_climate_intervention_mitigation_pathways,atlas_climate_atmosphere_climate_intervention,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_mitigation_pathways_theoretical_foundations,atlas_climate_atmosphere_climate_intervention_mitigation_pathways,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_mitigation_pathways_methods_and_instruments,atlas_climate_atmosphere_climate_intervention_mitigation_pathways,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_mitigation_pathways_open_questions,atlas_climate_atmosphere_climate_intervention_mitigation_pathways,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_mitigation_pathways_applications_and_implica,atlas_climate_atmosphere_climate_intervention_mitigation_pathways,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_climate_intervention_adaptation_science,atlas_climate_atmosphere_climate_intervention,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_adaptation_science_theoretical_foundations,atlas_climate_atmosphere_climate_intervention_adaptation_science,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_adaptation_science_methods_and_instruments,atlas_climate_atmosphere_climate_intervention_adaptation_science,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_adaptation_science_open_questions,atlas_climate_atmosphere_climate_intervention_adaptation_science,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_adaptation_science_applications_and_implicat,atlas_climate_atmosphere_climate_intervention_adaptation_science,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_climate_intervention_carbon_removal,atlas_climate_atmosphere_climate_intervention,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_carbon_removal_theoretical_foundations,atlas_climate_atmosphere_climate_intervention_carbon_removal,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_carbon_removal_methods_and_instruments,atlas_climate_atmosphere_climate_intervention_carbon_removal,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_carbon_removal_open_questions,atlas_climate_atmosphere_climate_intervention_carbon_removal,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_carbon_removal_applications_and_implications,atlas_climate_atmosphere_climate_intervention_carbon_removal,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_climate_intervention_solar_geoengineering,atlas_climate_atmosphere_climate_intervention,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_solar_geoengineering_theoretical_foundations,atlas_climate_atmosphere_climate_intervention_solar_geoengineering,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_solar_geoengineering_methods_and_instruments,atlas_climate_atmosphere_climate_intervention_solar_geoengineering,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_solar_geoengineering_open_questions,atlas_climate_atmosphere_climate_intervention_solar_geoengineering,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_solar_geoengineering_applications_and_implic,atlas_climate_atmosphere_climate_intervention_solar_geoengineering,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_climate_intervention_climate_policy_modeling,atlas_climate_atmosphere_climate_intervention,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_climate_policy_modeling_theoretical_foundati,atlas_climate_atmosphere_climate_intervention_climate_policy_modeling,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_climate_policy_modeling_methods_and_instrume,atlas_climate_atmosphere_climate_intervention_climate_policy_modeling,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_climate_policy_modeling_open_questions,atlas_climate_atmosphere_climate_intervention_climate_policy_modeling,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_climate_atmosphere_climate_intervention_climate_policy_modeling_applications_and_imp,atlas_climate_atmosphere_climate_intervention_climate_policy_modeling,application,application_of,0.82,true,application,atlas taxonomy
atlas_climate_atmosphere_climate_intervention_mitigation_pathways,atlas_climate_atmosphere_climate_intervention_adaptation_science,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_climate_intervention_adaptation_science,atlas_climate_atmosphere_climate_intervention_carbon_removal,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_climate_intervention_carbon_removal,atlas_climate_atmosphere_climate_intervention_solar_geoengineering,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_climate_intervention_solar_geoengineering,atlas_climate_atmosphere_climate_intervention_climate_policy_modeling,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_climate_atmosphere_atmospheric_physics,atlas_climate_atmosphere_weather_science,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_climate_atmosphere_weather_science,atlas_climate_atmosphere_climate_dynamics,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_climate_atmosphere_climate_dynamics,atlas_climate_atmosphere_climate_change,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_climate_atmosphere_climate_change,atlas_climate_atmosphere_climate_intervention,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_landmark_milankovitch_theory,atlas_climate_atmosphere_domain,structure,part_of,0.93,true,structure,named landmark
atlas_frontier_climate_tipping_point_detection,atlas_climate_atmosphere_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_ice_sheet_instability,atlas_climate_atmosphere_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_event_attribution_science,atlas_climate_atmosphere_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_carbon_dioxide_removal,atlas_climate_atmosphere_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_solar_radiation_modification_assessment,atlas_climate_atmosphere_domain,association,investigates,0.7,true,association,frontier watch
