source,target,relation,relation_detail,weight,directed,relation_family,provenance
atlas_atlas_ocean_marine_physical_oceanography_ocean_mixing_theoretical_foundations,atlas_ocean_marine_physical_oceanography_ocean_mixing,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_physical_oceanography_ocean_mixing_methods_and_instruments,atlas_ocean_marine_physical_oceanography_ocean_mixing,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_physical_oceanography_ocean_mixing_open_questions,atlas_ocean_marine_physical_oceanography_ocean_mixing,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_physical_oceanography_ocean_mixing_applications_and_implications,atlas_ocean_marine_physical_oceanography_ocean_mixing,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_physical_oceanography_polar_oceans,atlas_ocean_marine_physical_oceanography,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_physical_oceanography_polar_oceans_theoretical_foundations,atlas_ocean_marine_physical_oceanography_polar_oceans,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_physical_oceanography_polar_oceans_methods_and_instruments,atlas_ocean_marine_physical_oceanography_polar_oceans,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_physical_oceanography_polar_oceans_open_questions,atlas_ocean_marine_physical_oceanography_polar_oceans,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_physical_oceanography_polar_oceans_applications_and_implications,atlas_ocean_marine_physical_oceanography_polar_oceans,application,application_of,0.82,true,application,atlas taxonomy
ocean_circulation,atlas_ocean_marine_physical_oceanography_air_sea_interaction,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_physical_oceanography_air_sea_interaction,atlas_ocean_marine_physical_oceanography_tides_and_waves,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_physical_oceanography_tides_and_waves,atlas_ocean_marine_physical_oceanography_ocean_mixing,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_physical_oceanography_ocean_mixing,atlas_ocean_marine_physical_oceanography_polar_oceans,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_chemical_oceanography,atlas_ocean_marine_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_ocean_marine_chemical_oceanography_marine_carbon_cycle,atlas_ocean_marine_chemical_oceanography,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_marine_carbon_cycle_theoretical_foundations,atlas_ocean_marine_chemical_oceanography_marine_carbon_cycle,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_marine_carbon_cycle_methods_and_instruments,atlas_ocean_marine_chemical_oceanography_marine_carbon_cycle,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_marine_carbon_cycle_open_questions,atlas_ocean_marine_chemical_oceanography_marine_carbon_cycle,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_marine_carbon_cycle_applications_and_implications,atlas_ocean_marine_chemical_oceanography_marine_carbon_cycle,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_chemical_oceanography_ocean_acidification,atlas_ocean_marine_chemical_oceanography,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_ocean_acidification_theoretical_foundations,atlas_ocean_marine_chemical_oceanography_ocean_acidification,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_ocean_acidification_methods_and_instruments,atlas_ocean_marine_chemical_oceanography_ocean_acidification,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_ocean_acidification_open_questions,atlas_ocean_marine_chemical_oceanography_ocean_acidification,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_ocean_acidification_applications_and_implications,atlas_ocean_marine_chemical_oceanography_ocean_acidification,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_chemical_oceanography_nutrient_cycling,atlas_ocean_marine_chemical_oceanography,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_nutrient_cycling_theoretical_foundations,atlas_ocean_marine_chemical_oceanography_nutrient_cycling,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_nutrient_cycling_methods_and_instruments,atlas_ocean_marine_chemical_oceanography_nutrient_cycling,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_nutrient_cycling_open_questions,atlas_ocean_marine_chemical_oceanography_nutrient_cycling,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_nutrient_cycling_applications_and_implications,atlas_ocean_marine_chemical_oceanography_nutrient_cycling,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_chemical_oceanography_trace_metals,atlas_ocean_marine_chemical_oceanography,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_trace_metals_theoretical_foundations,atlas_ocean_marine_chemical_oceanography_trace_metals,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_trace_metals_methods_and_instruments,atlas_ocean_marine_chemical_oceanography_trace_metals,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_trace_metals_open_questions,atlas_ocean_marine_chemical_oceanography_trace_metals,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_trace_metals_applications_and_implications,atlas_ocean_marine_chemical_oceanography_trace_metals,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_chemical_oceanography_marine_biogeochemistry,atlas_ocean_marine_chemical_oceanography,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_marine_biogeochemistry_theoretical_foundations,atlas_ocean_marine_chemical_oceanography_marine_biogeochemistry,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_marine_biogeochemistry_methods_and_instruments,atlas_ocean_marine_chemical_oceanography_marine_biogeochemistry,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_marine_biogeochemistry_open_questions,atlas_ocean_marine_chemical_oceanography_marine_biogeochemistry,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_chemical_oceanography_marine_biogeochemistry_applications_and_implicati,atlas_ocean_marine_chemical_oceanography_marine_biogeochemistry,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_chemical_oceanography_marine_carbon_cycle,atlas_ocean_marine_chemical_oceanography_ocean_acidification,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_chemical_oceanography_ocean_acidification,atlas_ocean_marine_chemical_oceanography_nutrient_cycling,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_chemical_oceanography_nutrient_cycling,atlas_ocean_marine_chemical_oceanography_trace_metals,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_chemical_oceanography_trace_metals,atlas_ocean_marine_chemical_oceanography_marine_biogeochemistry,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_marine_biology,atlas_ocean_marine_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_ocean_marine_marine_biology_plankton_ecology,atlas_ocean_marine_marine_biology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_plankton_ecology_theoretical_foundations,atlas_ocean_marine_marine_biology_plankton_ecology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_plankton_ecology_methods_and_instruments,atlas_ocean_marine_marine_biology_plankton_ecology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_plankton_ecology_open_questions,atlas_ocean_marine_marine_biology_plankton_ecology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_plankton_ecology_applications_and_implications,atlas_ocean_marine_marine_biology_plankton_ecology,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_marine_biology_coral_reefs,atlas_ocean_marine_marine_biology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_coral_reefs_theoretical_foundations,atlas_ocean_marine_marine_biology_coral_reefs,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_coral_reefs_methods_and_instruments,atlas_ocean_marine_marine_biology_coral_reefs,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_coral_reefs_open_questions,atlas_ocean_marine_marine_biology_coral_reefs,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_coral_reefs_applications_and_implications,atlas_ocean_marine_marine_biology_coral_reefs,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_marine_biology_deep_sea_biology,atlas_ocean_marine_marine_biology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_deep_sea_biology_theoretical_foundations,atlas_ocean_marine_marine_biology_deep_sea_biology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_deep_sea_biology_methods_and_instruments,atlas_ocean_marine_marine_biology_deep_sea_biology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_deep_sea_biology_open_questions,atlas_ocean_marine_marine_biology_deep_sea_biology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_deep_sea_biology_applications_and_implications,atlas_ocean_marine_marine_biology_deep_sea_biology,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_marine_biology_marine_mammals,atlas_ocean_marine_marine_biology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_marine_mammals_theoretical_foundations,atlas_ocean_marine_marine_biology_marine_mammals,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_marine_mammals_methods_and_instruments,atlas_ocean_marine_marine_biology_marine_mammals,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_marine_mammals_open_questions,atlas_ocean_marine_marine_biology_marine_mammals,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_marine_mammals_applications_and_implications,atlas_ocean_marine_marine_biology_marine_mammals,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_marine_biology_fisheries_biology,atlas_ocean_marine_marine_biology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_fisheries_biology_theoretical_foundations,atlas_ocean_marine_marine_biology_fisheries_biology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_fisheries_biology_methods_and_instruments,atlas_ocean_marine_marine_biology_fisheries_biology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_fisheries_biology_open_questions,atlas_ocean_marine_marine_biology_fisheries_biology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_biology_fisheries_biology_applications_and_implications,atlas_ocean_marine_marine_biology_fisheries_biology,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_marine_biology_plankton_ecology,atlas_ocean_marine_marine_biology_coral_reefs,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_marine_biology_coral_reefs,atlas_ocean_marine_marine_biology_deep_sea_biology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_marine_biology_deep_sea_biology,atlas_ocean_marine_marine_biology_marine_mammals,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_marine_biology_marine_mammals,atlas_ocean_marine_marine_biology_fisheries_biology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_marine_geology,atlas_ocean_marine_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_ocean_marine_marine_geology_seafloor_spreading,atlas_ocean_marine_marine_geology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_seafloor_spreading_theoretical_foundations,atlas_ocean_marine_marine_geology_seafloor_spreading,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_seafloor_spreading_methods_and_instruments,atlas_ocean_marine_marine_geology_seafloor_spreading,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_seafloor_spreading_open_questions,atlas_ocean_marine_marine_geology_seafloor_spreading,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_seafloor_spreading_applications_and_implications,atlas_ocean_marine_marine_geology_seafloor_spreading,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_marine_geology_marine_sediments,atlas_ocean_marine_marine_geology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_marine_sediments_theoretical_foundations,atlas_ocean_marine_marine_geology_marine_sediments,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_marine_sediments_methods_and_instruments,atlas_ocean_marine_marine_geology_marine_sediments,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_marine_sediments_open_questions,atlas_ocean_marine_marine_geology_marine_sediments,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_marine_sediments_applications_and_implications,atlas_ocean_marine_marine_geology_marine_sediments,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_marine_geology_hydrothermal_vents,atlas_ocean_marine_marine_geology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_hydrothermal_vents_theoretical_foundations,atlas_ocean_marine_marine_geology_hydrothermal_vents,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_hydrothermal_vents_methods_and_instruments,atlas_ocean_marine_marine_geology_hydrothermal_vents,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_hydrothermal_vents_open_questions,atlas_ocean_marine_marine_geology_hydrothermal_vents,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_hydrothermal_vents_applications_and_implications,atlas_ocean_marine_marine_geology_hydrothermal_vents,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_marine_geology_continental_margins,atlas_ocean_marine_marine_geology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_continental_margins_theoretical_foundations,atlas_ocean_marine_marine_geology_continental_margins,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_continental_margins_methods_and_instruments,atlas_ocean_marine_marine_geology_continental_margins,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_continental_margins_open_questions,atlas_ocean_marine_marine_geology_continental_margins,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_continental_margins_applications_and_implications,atlas_ocean_marine_marine_geology_continental_margins,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_marine_geology_submarine_hazards,atlas_ocean_marine_marine_geology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_submarine_hazards_theoretical_foundations,atlas_ocean_marine_marine_geology_submarine_hazards,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_submarine_hazards_methods_and_instruments,atlas_ocean_marine_marine_geology_submarine_hazards,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_submarine_hazards_open_questions,atlas_ocean_marine_marine_geology_submarine_hazards,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_marine_geology_submarine_hazards_applications_and_implications,atlas_ocean_marine_marine_geology_submarine_hazards,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_marine_geology_seafloor_spreading,atlas_ocean_marine_marine_geology_marine_sediments,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_marine_geology_marine_sediments,atlas_ocean_marine_marine_geology_hydrothermal_vents,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_marine_geology_hydrothermal_vents,atlas_ocean_marine_marine_geology_continental_margins,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_marine_geology_continental_margins,atlas_ocean_marine_marine_geology_submarine_hazards,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_ocean_observation,atlas_ocean_marine_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_ocean_marine_ocean_observation_ocean_acoustics,atlas_ocean_marine_ocean_observation,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_ocean_acoustics_theoretical_foundations,atlas_ocean_marine_ocean_observation_ocean_acoustics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_ocean_acoustics_methods_and_instruments,atlas_ocean_marine_ocean_observation_ocean_acoustics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_ocean_acoustics_open_questions,atlas_ocean_marine_ocean_observation_ocean_acoustics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_ocean_acoustics_applications_and_implications,atlas_ocean_marine_ocean_observation_ocean_acoustics,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_ocean_observation_autonomous_floats,atlas_ocean_marine_ocean_observation,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_autonomous_floats_theoretical_foundations,atlas_ocean_marine_ocean_observation_autonomous_floats,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_autonomous_floats_methods_and_instruments,atlas_ocean_marine_ocean_observation_autonomous_floats,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_autonomous_floats_open_questions,atlas_ocean_marine_ocean_observation_autonomous_floats,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_autonomous_floats_applications_and_implications,atlas_ocean_marine_ocean_observation_autonomous_floats,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_ocean_observation_satellite_oceanography,atlas_ocean_marine_ocean_observation,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_satellite_oceanography_theoretical_foundations,atlas_ocean_marine_ocean_observation_satellite_oceanography,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_satellite_oceanography_methods_and_instruments,atlas_ocean_marine_ocean_observation_satellite_oceanography,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_satellite_oceanography_open_questions,atlas_ocean_marine_ocean_observation_satellite_oceanography,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_satellite_oceanography_applications_and_implications,atlas_ocean_marine_ocean_observation_satellite_oceanography,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_ocean_observation_underwater_robotics,atlas_ocean_marine_ocean_observation,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_underwater_robotics_theoretical_foundations,atlas_ocean_marine_ocean_observation_underwater_robotics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_underwater_robotics_methods_and_instruments,atlas_ocean_marine_ocean_observation_underwater_robotics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_underwater_robotics_open_questions,atlas_ocean_marine_ocean_observation_underwater_robotics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_underwater_robotics_applications_and_implications,atlas_ocean_marine_ocean_observation_underwater_robotics,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_ocean_observation_ocean_data_assimilation,atlas_ocean_marine_ocean_observation,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_ocean_data_assimilation_theoretical_foundations,atlas_ocean_marine_ocean_observation_ocean_data_assimilation,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_ocean_data_assimilation_methods_and_instruments,atlas_ocean_marine_ocean_observation_ocean_data_assimilation,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_ocean_data_assimilation_open_questions,atlas_ocean_marine_ocean_observation_ocean_data_assimilation,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ocean_marine_ocean_observation_ocean_data_assimilation_applications_and_implications,atlas_ocean_marine_ocean_observation_ocean_data_assimilation,application,application_of,0.82,true,application,atlas taxonomy
atlas_ocean_marine_ocean_observation_ocean_acoustics,atlas_ocean_marine_ocean_observation_autonomous_floats,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_ocean_observation_autonomous_floats,atlas_ocean_marine_ocean_observation_satellite_oceanography,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_ocean_observation_satellite_oceanography,atlas_ocean_marine_ocean_observation_underwater_robotics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_ocean_observation_underwater_robotics,atlas_ocean_marine_ocean_observation_ocean_data_assimilation,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ocean_marine_physical_oceanography,atlas_ocean_marine_chemical_oceanography,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_ocean_marine_chemical_oceanography,atlas_ocean_marine_marine_biology,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_ocean_marine_marine_biology,atlas_ocean_marine_marine_geology,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_ocean_marine_marine_geology,atlas_ocean_marine_ocean_observation,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_frontier_deep_ocean_carbon_sequestration,atlas_ocean_marine_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_marine_heatwave_prediction,atlas_ocean_marine_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_autonomous_ocean_observing_systems,atlas_ocean_marine_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_coral_reef_resilience,atlas_ocean_marine_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_deep_sea_ecosystem_mapping,atlas_ocean_marine_domain,association,investigates,0.7,true,association,frontier watch
