source,target,relation,relation_detail,weight,directed,relation_family,provenance
atlas_atlas_mathematical_sciences_foundations_and_logic_model_theory_applications_and_implicatio,atlas_mathematical_sciences_foundations_and_logic_model_theory,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_foundations_and_logic_axiomatic_set_theory,atlas_mathematical_sciences_foundations_and_logic,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_foundations_and_logic_axiomatic_set_theory_theoretical_foundat,atlas_mathematical_sciences_foundations_and_logic_axiomatic_set_theory,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_foundations_and_logic_axiomatic_set_theory_methods_and_instrum,atlas_mathematical_sciences_foundations_and_logic_axiomatic_set_theory,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_foundations_and_logic_axiomatic_set_theory_open_questions,atlas_mathematical_sciences_foundations_and_logic_axiomatic_set_theory,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_foundations_and_logic_axiomatic_set_theory_applications_and_im,atlas_mathematical_sciences_foundations_and_logic_axiomatic_set_theory,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_foundations_and_logic_type_theory,atlas_mathematical_sciences_foundations_and_logic,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_foundations_and_logic_type_theory_theoretical_foundations,atlas_mathematical_sciences_foundations_and_logic_type_theory,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_foundations_and_logic_type_theory_methods_and_instruments,atlas_mathematical_sciences_foundations_and_logic_type_theory,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_foundations_and_logic_type_theory_open_questions,atlas_mathematical_sciences_foundations_and_logic_type_theory,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_foundations_and_logic_type_theory_applications_and_implication,atlas_mathematical_sciences_foundations_and_logic_type_theory,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_foundations_and_logic_computability_and_undecidability,atlas_mathematical_sciences_foundations_and_logic,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_foundations_and_logic_computability_and_undecidability_theoret,atlas_mathematical_sciences_foundations_and_logic_computability_and_undecidability,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_foundations_and_logic_computability_and_undecidability_methods,atlas_mathematical_sciences_foundations_and_logic_computability_and_undecidability,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_foundations_and_logic_computability_and_undecidability_open_qu,atlas_mathematical_sciences_foundations_and_logic_computability_and_undecidability,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_foundations_and_logic_computability_and_undecidability_applica,atlas_mathematical_sciences_foundations_and_logic_computability_and_undecidability,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_foundations_and_logic_proof_theory,atlas_mathematical_sciences_foundations_and_logic_model_theory,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_foundations_and_logic_model_theory,atlas_mathematical_sciences_foundations_and_logic_axiomatic_set_theory,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_foundations_and_logic_axiomatic_set_theory,atlas_mathematical_sciences_foundations_and_logic_type_theory,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_foundations_and_logic_type_theory,atlas_mathematical_sciences_foundations_and_logic_computability_and_undecidability,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_algebra,atlas_mathematical_sciences_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_mathematical_sciences_algebra_group_representations,atlas_mathematical_sciences_algebra,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_group_representations_theoretical_foundations,atlas_mathematical_sciences_algebra_group_representations,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_group_representations_methods_and_instruments,atlas_mathematical_sciences_algebra_group_representations,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_group_representations_open_questions,atlas_mathematical_sciences_algebra_group_representations,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_group_representations_applications_and_implications,atlas_mathematical_sciences_algebra_group_representations,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_algebra_commutative_rings,atlas_mathematical_sciences_algebra,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_commutative_rings_theoretical_foundations,atlas_mathematical_sciences_algebra_commutative_rings,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_commutative_rings_methods_and_instruments,atlas_mathematical_sciences_algebra_commutative_rings,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_commutative_rings_open_questions,atlas_mathematical_sciences_algebra_commutative_rings,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_commutative_rings_applications_and_implications,atlas_mathematical_sciences_algebra_commutative_rings,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_algebra_homological_algebra,atlas_mathematical_sciences_algebra,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_homological_algebra_theoretical_foundations,atlas_mathematical_sciences_algebra_homological_algebra,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_homological_algebra_methods_and_instruments,atlas_mathematical_sciences_algebra_homological_algebra,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_homological_algebra_open_questions,atlas_mathematical_sciences_algebra_homological_algebra,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_homological_algebra_applications_and_implications,atlas_mathematical_sciences_algebra_homological_algebra,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_algebra_galois_theory,atlas_mathematical_sciences_algebra,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_galois_theory_theoretical_foundations,atlas_mathematical_sciences_algebra_galois_theory,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_galois_theory_methods_and_instruments,atlas_mathematical_sciences_algebra_galois_theory,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_galois_theory_open_questions,atlas_mathematical_sciences_algebra_galois_theory,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_galois_theory_applications_and_implications,atlas_mathematical_sciences_algebra_galois_theory,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_algebra_lie_groups_and_lie_algebras,atlas_mathematical_sciences_algebra,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_lie_groups_and_lie_algebras_theoretical_foundations,atlas_mathematical_sciences_algebra_lie_groups_and_lie_algebras,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_lie_groups_and_lie_algebras_methods_and_instruments,atlas_mathematical_sciences_algebra_lie_groups_and_lie_algebras,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_lie_groups_and_lie_algebras_open_questions,atlas_mathematical_sciences_algebra_lie_groups_and_lie_algebras,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_algebra_lie_groups_and_lie_algebras_applications_and_implicati,atlas_mathematical_sciences_algebra_lie_groups_and_lie_algebras,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_algebra_group_representations,atlas_mathematical_sciences_algebra_commutative_rings,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_algebra_commutative_rings,atlas_mathematical_sciences_algebra_homological_algebra,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_algebra_homological_algebra,atlas_mathematical_sciences_algebra_galois_theory,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_algebra_galois_theory,atlas_mathematical_sciences_algebra_lie_groups_and_lie_algebras,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_analysis,atlas_mathematical_sciences_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_mathematical_sciences_analysis_measure_and_integration,atlas_mathematical_sciences_analysis,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_measure_and_integration_theoretical_foundations,atlas_mathematical_sciences_analysis_measure_and_integration,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_measure_and_integration_methods_and_instruments,atlas_mathematical_sciences_analysis_measure_and_integration,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_measure_and_integration_open_questions,atlas_mathematical_sciences_analysis_measure_and_integration,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_measure_and_integration_applications_and_implications,atlas_mathematical_sciences_analysis_measure_and_integration,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_analysis_operator_theory,atlas_mathematical_sciences_analysis,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_operator_theory_theoretical_foundations,atlas_mathematical_sciences_analysis_operator_theory,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_operator_theory_methods_and_instruments,atlas_mathematical_sciences_analysis_operator_theory,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_operator_theory_open_questions,atlas_mathematical_sciences_analysis_operator_theory,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_operator_theory_applications_and_implications,atlas_mathematical_sciences_analysis_operator_theory,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_analysis_harmonic_analysis,atlas_mathematical_sciences_analysis,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_harmonic_analysis_theoretical_foundations,atlas_mathematical_sciences_analysis_harmonic_analysis,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_harmonic_analysis_methods_and_instruments,atlas_mathematical_sciences_analysis_harmonic_analysis,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_harmonic_analysis_open_questions,atlas_mathematical_sciences_analysis_harmonic_analysis,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_harmonic_analysis_applications_and_implications,atlas_mathematical_sciences_analysis_harmonic_analysis,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_analysis_partial_differential_equations,atlas_mathematical_sciences_analysis,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_partial_differential_equations_theoretical_foundation,atlas_mathematical_sciences_analysis_partial_differential_equations,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_partial_differential_equations_methods_and_instrument,atlas_mathematical_sciences_analysis_partial_differential_equations,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_partial_differential_equations_open_questions,atlas_mathematical_sciences_analysis_partial_differential_equations,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_partial_differential_equations_applications_and_impli,atlas_mathematical_sciences_analysis_partial_differential_equations,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_analysis_calculus_of_variations,atlas_mathematical_sciences_analysis,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_calculus_of_variations_theoretical_foundations,atlas_mathematical_sciences_analysis_calculus_of_variations,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_calculus_of_variations_methods_and_instruments,atlas_mathematical_sciences_analysis_calculus_of_variations,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_calculus_of_variations_open_questions,atlas_mathematical_sciences_analysis_calculus_of_variations,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_analysis_calculus_of_variations_applications_and_implications,atlas_mathematical_sciences_analysis_calculus_of_variations,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_analysis_measure_and_integration,atlas_mathematical_sciences_analysis_operator_theory,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_analysis_operator_theory,atlas_mathematical_sciences_analysis_harmonic_analysis,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_analysis_harmonic_analysis,atlas_mathematical_sciences_analysis_partial_differential_equations,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_analysis_partial_differential_equations,atlas_mathematical_sciences_analysis_calculus_of_variations,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_geometry_and_topology,atlas_mathematical_sciences_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_mathematical_sciences_geometry_and_topology_algebraic_topology,atlas_mathematical_sciences_geometry_and_topology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_algebraic_topology_theoretical_foundatio,atlas_mathematical_sciences_geometry_and_topology_algebraic_topology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_algebraic_topology_methods_and_instrumen,atlas_mathematical_sciences_geometry_and_topology_algebraic_topology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_algebraic_topology_open_questions,atlas_mathematical_sciences_geometry_and_topology_algebraic_topology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_algebraic_topology_applications_and_impl,atlas_mathematical_sciences_geometry_and_topology_algebraic_topology,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_geometry_and_topology_differential_topology,atlas_mathematical_sciences_geometry_and_topology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_differential_topology_theoretical_founda,atlas_mathematical_sciences_geometry_and_topology_differential_topology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_differential_topology_methods_and_instru,atlas_mathematical_sciences_geometry_and_topology_differential_topology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_differential_topology_open_questions,atlas_mathematical_sciences_geometry_and_topology_differential_topology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_differential_topology_applications_and_i,atlas_mathematical_sciences_geometry_and_topology_differential_topology,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_geometry_and_topology_riemannian_geometry,atlas_mathematical_sciences_geometry_and_topology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_riemannian_geometry_theoretical_foundati,atlas_mathematical_sciences_geometry_and_topology_riemannian_geometry,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_riemannian_geometry_methods_and_instrume,atlas_mathematical_sciences_geometry_and_topology_riemannian_geometry,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_riemannian_geometry_open_questions,atlas_mathematical_sciences_geometry_and_topology_riemannian_geometry,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_riemannian_geometry_applications_and_imp,atlas_mathematical_sciences_geometry_and_topology_riemannian_geometry,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_geometry_and_topology_symplectic_geometry,atlas_mathematical_sciences_geometry_and_topology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_symplectic_geometry_theoretical_foundati,atlas_mathematical_sciences_geometry_and_topology_symplectic_geometry,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_symplectic_geometry_methods_and_instrume,atlas_mathematical_sciences_geometry_and_topology_symplectic_geometry,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_symplectic_geometry_open_questions,atlas_mathematical_sciences_geometry_and_topology_symplectic_geometry,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_symplectic_geometry_applications_and_imp,atlas_mathematical_sciences_geometry_and_topology_symplectic_geometry,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_geometry_and_topology_geometric_measure_theory,atlas_mathematical_sciences_geometry_and_topology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_geometric_measure_theory_theoretical_fou,atlas_mathematical_sciences_geometry_and_topology_geometric_measure_theory,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_geometric_measure_theory_methods_and_ins,atlas_mathematical_sciences_geometry_and_topology_geometric_measure_theory,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_geometric_measure_theory_open_questions,atlas_mathematical_sciences_geometry_and_topology_geometric_measure_theory,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_geometry_and_topology_geometric_measure_theory_applications_an,atlas_mathematical_sciences_geometry_and_topology_geometric_measure_theory,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_geometry_and_topology_algebraic_topology,atlas_mathematical_sciences_geometry_and_topology_differential_topology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_geometry_and_topology_differential_topology,atlas_mathematical_sciences_geometry_and_topology_riemannian_geometry,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_geometry_and_topology_riemannian_geometry,atlas_mathematical_sciences_geometry_and_topology_symplectic_geometry,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_geometry_and_topology_symplectic_geometry,atlas_mathematical_sciences_geometry_and_topology_geometric_measure_theory,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_discrete_and_applied_mathematics,atlas_mathematical_sciences_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_mathematical_sciences_discrete_and_applied_mathematics_combinatorics,atlas_mathematical_sciences_discrete_and_applied_mathematics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_combinatorics_theoretical_fou,atlas_mathematical_sciences_discrete_and_applied_mathematics_combinatorics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_combinatorics_methods_and_ins,atlas_mathematical_sciences_discrete_and_applied_mathematics_combinatorics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_combinatorics_open_questions,atlas_mathematical_sciences_discrete_and_applied_mathematics_combinatorics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_combinatorics_applications_an,atlas_mathematical_sciences_discrete_and_applied_mathematics_combinatorics,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_discrete_and_applied_mathematics_graph_algorithms,atlas_mathematical_sciences_discrete_and_applied_mathematics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_graph_algorithms_theoretical_,atlas_mathematical_sciences_discrete_and_applied_mathematics_graph_algorithms,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_graph_algorithms_methods_and_,atlas_mathematical_sciences_discrete_and_applied_mathematics_graph_algorithms,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_graph_algorithms_open_questio,atlas_mathematical_sciences_discrete_and_applied_mathematics_graph_algorithms,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_graph_algorithms_applications,atlas_mathematical_sciences_discrete_and_applied_mathematics_graph_algorithms,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_discrete_and_applied_mathematics_optimization_theory,atlas_mathematical_sciences_discrete_and_applied_mathematics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_optimization_theory_theoretic,atlas_mathematical_sciences_discrete_and_applied_mathematics_optimization_theory,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_optimization_theory_methods_a,atlas_mathematical_sciences_discrete_and_applied_mathematics_optimization_theory,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_optimization_theory_open_ques,atlas_mathematical_sciences_discrete_and_applied_mathematics_optimization_theory,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_optimization_theory_applicati,atlas_mathematical_sciences_discrete_and_applied_mathematics_optimization_theory,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_discrete_and_applied_mathematics_numerical_mathematics,atlas_mathematical_sciences_discrete_and_applied_mathematics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_numerical_mathematics_theoret,atlas_mathematical_sciences_discrete_and_applied_mathematics_numerical_mathematics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_numerical_mathematics_methods,atlas_mathematical_sciences_discrete_and_applied_mathematics_numerical_mathematics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_numerical_mathematics_open_qu,atlas_mathematical_sciences_discrete_and_applied_mathematics_numerical_mathematics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_numerical_mathematics_applica,atlas_mathematical_sciences_discrete_and_applied_mathematics_numerical_mathematics,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_discrete_and_applied_mathematics_mathematical_control,atlas_mathematical_sciences_discrete_and_applied_mathematics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_mathematical_control_theoreti,atlas_mathematical_sciences_discrete_and_applied_mathematics_mathematical_control,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_mathematical_control_methods_,atlas_mathematical_sciences_discrete_and_applied_mathematics_mathematical_control,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_mathematical_control_open_que,atlas_mathematical_sciences_discrete_and_applied_mathematics_mathematical_control,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_mathematical_sciences_discrete_and_applied_mathematics_mathematical_control_applicat,atlas_mathematical_sciences_discrete_and_applied_mathematics_mathematical_control,application,application_of,0.82,true,application,atlas taxonomy
atlas_mathematical_sciences_discrete_and_applied_mathematics_combinatorics,atlas_mathematical_sciences_discrete_and_applied_mathematics_graph_algorithms,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_discrete_and_applied_mathematics_graph_algorithms,atlas_mathematical_sciences_discrete_and_applied_mathematics_optimization_theory,interaction,related_to,0.62,false,interaction,atlas taxonomy
