source,target,relation,relation_detail,weight,directed,relation_family,provenance
atlas_atlas_earth_geosciences_geology_sedimentology_methods_and_instruments,atlas_earth_geosciences_geology_sedimentology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geology_sedimentology_open_questions,atlas_earth_geosciences_geology_sedimentology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geology_sedimentology_applications_and_implications,atlas_earth_geosciences_geology_sedimentology,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_geology_structural_geology,atlas_earth_geosciences_geology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_geology_structural_geology_theoretical_foundations,atlas_earth_geosciences_geology_structural_geology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geology_structural_geology_methods_and_instruments,atlas_earth_geosciences_geology_structural_geology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geology_structural_geology_open_questions,atlas_earth_geosciences_geology_structural_geology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geology_structural_geology_applications_and_implications,atlas_earth_geosciences_geology_structural_geology,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_geology_geochronology,atlas_earth_geosciences_geology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_geology_geochronology_theoretical_foundations,atlas_earth_geosciences_geology_geochronology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geology_geochronology_methods_and_instruments,atlas_earth_geosciences_geology_geochronology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geology_geochronology_open_questions,atlas_earth_geosciences_geology_geochronology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geology_geochronology_applications_and_implications,atlas_earth_geosciences_geology_geochronology,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_geology_mineralogy,atlas_earth_geosciences_geology_petrology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_geology_petrology,atlas_earth_geosciences_geology_sedimentology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_geology_sedimentology,atlas_earth_geosciences_geology_structural_geology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_geology_structural_geology,atlas_earth_geosciences_geology_geochronology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_geophysics,atlas_earth_geosciences_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_earth_geosciences_geophysics_seismology,atlas_earth_geosciences_geophysics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_seismology_theoretical_foundations,atlas_earth_geosciences_geophysics_seismology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_seismology_methods_and_instruments,atlas_earth_geosciences_geophysics_seismology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_seismology_open_questions,atlas_earth_geosciences_geophysics_seismology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_seismology_applications_and_implications,atlas_earth_geosciences_geophysics_seismology,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_geophysics_geomagnetism,atlas_earth_geosciences_geophysics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_geomagnetism_theoretical_foundations,atlas_earth_geosciences_geophysics_geomagnetism,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_geomagnetism_methods_and_instruments,atlas_earth_geosciences_geophysics_geomagnetism,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_geomagnetism_open_questions,atlas_earth_geosciences_geophysics_geomagnetism,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_geomagnetism_applications_and_implications,atlas_earth_geosciences_geophysics_geomagnetism,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_geophysics_geodesy,atlas_earth_geosciences_geophysics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_geodesy_theoretical_foundations,atlas_earth_geosciences_geophysics_geodesy,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_geodesy_methods_and_instruments,atlas_earth_geosciences_geophysics_geodesy,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_geodesy_open_questions,atlas_earth_geosciences_geophysics_geodesy,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_geodesy_applications_and_implications,atlas_earth_geosciences_geophysics_geodesy,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_geophysics_earth_interior,atlas_earth_geosciences_geophysics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_earth_interior_theoretical_foundations,atlas_earth_geosciences_geophysics_earth_interior,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_earth_interior_methods_and_instruments,atlas_earth_geosciences_geophysics_earth_interior,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_earth_interior_open_questions,atlas_earth_geosciences_geophysics_earth_interior,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_earth_interior_applications_and_implications,atlas_earth_geosciences_geophysics_earth_interior,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_geophysics_exploration_geophysics,atlas_earth_geosciences_geophysics,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_exploration_geophysics_theoretical_foundations,atlas_earth_geosciences_geophysics_exploration_geophysics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_exploration_geophysics_methods_and_instruments,atlas_earth_geosciences_geophysics_exploration_geophysics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_exploration_geophysics_open_questions,atlas_earth_geosciences_geophysics_exploration_geophysics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_geophysics_exploration_geophysics_applications_and_implications,atlas_earth_geosciences_geophysics_exploration_geophysics,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_geophysics_seismology,atlas_earth_geosciences_geophysics_geomagnetism,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_geophysics_geomagnetism,atlas_earth_geosciences_geophysics_geodesy,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_geophysics_geodesy,atlas_earth_geosciences_geophysics_earth_interior,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_geophysics_earth_interior,atlas_earth_geosciences_geophysics_exploration_geophysics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_tectonics_and_hazards,atlas_earth_geosciences_domain,structure,part_of,0.96,true,structure,atlas taxonomy
plate_tectonics,atlas_earth_geosciences_tectonics_and_hazards,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_plate_tectonics_theoretical_foundations,plate_tectonics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_plate_tectonics_methods_and_instruments,plate_tectonics,association,method_for,0.82,true,association,atlas taxonomy
atlas_plate_tectonics_open_questions,plate_tectonics,association,investigates,0.72,true,association,atlas taxonomy
atlas_plate_tectonics_applications_and_implications,plate_tectonics,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_tectonics_and_hazards_earthquake_physics,atlas_earth_geosciences_tectonics_and_hazards,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_tectonics_and_hazards_earthquake_physics_theoretical_foundations,atlas_earth_geosciences_tectonics_and_hazards_earthquake_physics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_tectonics_and_hazards_earthquake_physics_methods_and_instruments,atlas_earth_geosciences_tectonics_and_hazards_earthquake_physics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_tectonics_and_hazards_earthquake_physics_open_questions,atlas_earth_geosciences_tectonics_and_hazards_earthquake_physics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_tectonics_and_hazards_earthquake_physics_applications_and_implicat,atlas_earth_geosciences_tectonics_and_hazards_earthquake_physics,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_tectonics_and_hazards_volcanology,atlas_earth_geosciences_tectonics_and_hazards,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_tectonics_and_hazards_volcanology_theoretical_foundations,atlas_earth_geosciences_tectonics_and_hazards_volcanology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_tectonics_and_hazards_volcanology_methods_and_instruments,atlas_earth_geosciences_tectonics_and_hazards_volcanology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_tectonics_and_hazards_volcanology_open_questions,atlas_earth_geosciences_tectonics_and_hazards_volcanology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_tectonics_and_hazards_volcanology_applications_and_implications,atlas_earth_geosciences_tectonics_and_hazards_volcanology,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_tectonics_and_hazards_landslides,atlas_earth_geosciences_tectonics_and_hazards,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_tectonics_and_hazards_landslides_theoretical_foundations,atlas_earth_geosciences_tectonics_and_hazards_landslides,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_tectonics_and_hazards_landslides_methods_and_instruments,atlas_earth_geosciences_tectonics_and_hazards_landslides,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_tectonics_and_hazards_landslides_open_questions,atlas_earth_geosciences_tectonics_and_hazards_landslides,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_tectonics_and_hazards_landslides_applications_and_implications,atlas_earth_geosciences_tectonics_and_hazards_landslides,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_tectonics_and_hazards_tsunami_science,atlas_earth_geosciences_tectonics_and_hazards,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_tectonics_and_hazards_tsunami_science_theoretical_foundations,atlas_earth_geosciences_tectonics_and_hazards_tsunami_science,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_tectonics_and_hazards_tsunami_science_methods_and_instruments,atlas_earth_geosciences_tectonics_and_hazards_tsunami_science,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_tectonics_and_hazards_tsunami_science_open_questions,atlas_earth_geosciences_tectonics_and_hazards_tsunami_science,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_tectonics_and_hazards_tsunami_science_applications_and_implication,atlas_earth_geosciences_tectonics_and_hazards_tsunami_science,application,application_of,0.82,true,application,atlas taxonomy
plate_tectonics,atlas_earth_geosciences_tectonics_and_hazards_earthquake_physics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_tectonics_and_hazards_earthquake_physics,atlas_earth_geosciences_tectonics_and_hazards_volcanology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_tectonics_and_hazards_volcanology,atlas_earth_geosciences_tectonics_and_hazards_landslides,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_tectonics_and_hazards_landslides,atlas_earth_geosciences_tectonics_and_hazards_tsunami_science,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_hydrology_and_cryosphere,atlas_earth_geosciences_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_earth_geosciences_hydrology_and_cryosphere_groundwater,atlas_earth_geosciences_hydrology_and_cryosphere,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_groundwater_theoretical_foundations,atlas_earth_geosciences_hydrology_and_cryosphere_groundwater,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_groundwater_methods_and_instruments,atlas_earth_geosciences_hydrology_and_cryosphere_groundwater,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_groundwater_open_questions,atlas_earth_geosciences_hydrology_and_cryosphere_groundwater,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_groundwater_applications_and_implications,atlas_earth_geosciences_hydrology_and_cryosphere_groundwater,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_hydrology_and_cryosphere_watersheds,atlas_earth_geosciences_hydrology_and_cryosphere,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_watersheds_theoretical_foundations,atlas_earth_geosciences_hydrology_and_cryosphere_watersheds,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_watersheds_methods_and_instruments,atlas_earth_geosciences_hydrology_and_cryosphere_watersheds,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_watersheds_open_questions,atlas_earth_geosciences_hydrology_and_cryosphere_watersheds,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_watersheds_applications_and_implications,atlas_earth_geosciences_hydrology_and_cryosphere_watersheds,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_hydrology_and_cryosphere_glaciology,atlas_earth_geosciences_hydrology_and_cryosphere,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_glaciology_theoretical_foundations,atlas_earth_geosciences_hydrology_and_cryosphere_glaciology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_glaciology_methods_and_instruments,atlas_earth_geosciences_hydrology_and_cryosphere_glaciology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_glaciology_open_questions,atlas_earth_geosciences_hydrology_and_cryosphere_glaciology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_glaciology_applications_and_implications,atlas_earth_geosciences_hydrology_and_cryosphere_glaciology,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_hydrology_and_cryosphere_permafrost,atlas_earth_geosciences_hydrology_and_cryosphere,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_permafrost_theoretical_foundations,atlas_earth_geosciences_hydrology_and_cryosphere_permafrost,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_permafrost_methods_and_instruments,atlas_earth_geosciences_hydrology_and_cryosphere_permafrost,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_permafrost_open_questions,atlas_earth_geosciences_hydrology_and_cryosphere_permafrost,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_permafrost_applications_and_implications,atlas_earth_geosciences_hydrology_and_cryosphere_permafrost,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_hydrology_and_cryosphere_snow_hydrology,atlas_earth_geosciences_hydrology_and_cryosphere,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_snow_hydrology_theoretical_foundations,atlas_earth_geosciences_hydrology_and_cryosphere_snow_hydrology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_snow_hydrology_methods_and_instruments,atlas_earth_geosciences_hydrology_and_cryosphere_snow_hydrology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_snow_hydrology_open_questions,atlas_earth_geosciences_hydrology_and_cryosphere_snow_hydrology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_hydrology_and_cryosphere_snow_hydrology_applications_and_implicati,atlas_earth_geosciences_hydrology_and_cryosphere_snow_hydrology,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_hydrology_and_cryosphere_groundwater,atlas_earth_geosciences_hydrology_and_cryosphere_watersheds,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_hydrology_and_cryosphere_watersheds,atlas_earth_geosciences_hydrology_and_cryosphere_glaciology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_hydrology_and_cryosphere_glaciology,atlas_earth_geosciences_hydrology_and_cryosphere_permafrost,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_hydrology_and_cryosphere_permafrost,atlas_earth_geosciences_hydrology_and_cryosphere_snow_hydrology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_paleoscience,atlas_earth_geosciences_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_earth_geosciences_paleoscience_paleontology,atlas_earth_geosciences_paleoscience,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_paleontology_theoretical_foundations,atlas_earth_geosciences_paleoscience_paleontology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_paleontology_methods_and_instruments,atlas_earth_geosciences_paleoscience_paleontology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_paleontology_open_questions,atlas_earth_geosciences_paleoscience_paleontology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_paleontology_applications_and_implications,atlas_earth_geosciences_paleoscience_paleontology,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_paleoscience_paleoclimatology,atlas_earth_geosciences_paleoscience,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_paleoclimatology_theoretical_foundations,atlas_earth_geosciences_paleoscience_paleoclimatology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_paleoclimatology_methods_and_instruments,atlas_earth_geosciences_paleoscience_paleoclimatology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_paleoclimatology_open_questions,atlas_earth_geosciences_paleoscience_paleoclimatology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_paleoclimatology_applications_and_implications,atlas_earth_geosciences_paleoscience_paleoclimatology,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_paleoscience_stratigraphy,atlas_earth_geosciences_paleoscience,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_stratigraphy_theoretical_foundations,atlas_earth_geosciences_paleoscience_stratigraphy,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_stratigraphy_methods_and_instruments,atlas_earth_geosciences_paleoscience_stratigraphy,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_stratigraphy_open_questions,atlas_earth_geosciences_paleoscience_stratigraphy,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_stratigraphy_applications_and_implications,atlas_earth_geosciences_paleoscience_stratigraphy,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_paleoscience_mass_extinctions,atlas_earth_geosciences_paleoscience,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_mass_extinctions_theoretical_foundations,atlas_earth_geosciences_paleoscience_mass_extinctions,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_mass_extinctions_methods_and_instruments,atlas_earth_geosciences_paleoscience_mass_extinctions,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_mass_extinctions_open_questions,atlas_earth_geosciences_paleoscience_mass_extinctions,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_mass_extinctions_applications_and_implications,atlas_earth_geosciences_paleoscience_mass_extinctions,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_paleoscience_earth_system_history,atlas_earth_geosciences_paleoscience,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_earth_system_history_theoretical_foundations,atlas_earth_geosciences_paleoscience_earth_system_history,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_earth_system_history_methods_and_instruments,atlas_earth_geosciences_paleoscience_earth_system_history,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_earth_system_history_open_questions,atlas_earth_geosciences_paleoscience_earth_system_history,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_earth_geosciences_paleoscience_earth_system_history_applications_and_implications,atlas_earth_geosciences_paleoscience_earth_system_history,application,application_of,0.82,true,application,atlas taxonomy
atlas_earth_geosciences_paleoscience_paleontology,atlas_earth_geosciences_paleoscience_paleoclimatology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_paleoscience_paleoclimatology,atlas_earth_geosciences_paleoscience_stratigraphy,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_paleoscience_stratigraphy,atlas_earth_geosciences_paleoscience_mass_extinctions,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_paleoscience_mass_extinctions,atlas_earth_geosciences_paleoscience_earth_system_history,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_earth_geosciences_geology,atlas_earth_geosciences_geophysics,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_earth_geosciences_geophysics,atlas_earth_geosciences_tectonics_and_hazards,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_earth_geosciences_tectonics_and_hazards,atlas_earth_geosciences_hydrology_and_cryosphere,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_earth_geosciences_hydrology_and_cryosphere,atlas_earth_geosciences_paleoscience,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_landmark_plate_tectonic_theory,atlas_earth_geosciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_snowball_earth_hypothesis,atlas_earth_geosciences_domain,structure,part_of,0.93,true,structure,named landmark
