source,target,relation,relation_detail,weight,directed,relation_family,provenance
atlas_atlas_evolution_ecology_evolutionary_ecology_adaptive_radiation_theoretical_foundations,atlas_evolution_ecology_evolutionary_ecology_adaptive_radiation,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_evolutionary_ecology_adaptive_radiation_methods_and_instruments,atlas_evolution_ecology_evolutionary_ecology_adaptive_radiation,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_evolutionary_ecology_adaptive_radiation_open_questions,atlas_evolution_ecology_evolutionary_ecology_adaptive_radiation,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_evolutionary_ecology_adaptive_radiation_applications_and_implicati,atlas_evolution_ecology_evolutionary_ecology_adaptive_radiation,application,application_of,0.82,true,application,atlas taxonomy
atlas_evolution_ecology_evolutionary_ecology_sexual_selection,atlas_evolution_ecology_evolutionary_ecology_coevolution,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_evolution_ecology_evolutionary_ecology_coevolution,atlas_evolution_ecology_evolutionary_ecology_host_parasite_evolution,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_evolution_ecology_evolutionary_ecology_host_parasite_evolution,atlas_evolution_ecology_evolutionary_ecology_niche_evolution,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_evolution_ecology_evolutionary_ecology_niche_evolution,atlas_evolution_ecology_evolutionary_ecology_adaptive_radiation,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_evolution_ecology_human_evolution,evolution,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_evolution_ecology_human_evolution_hominin_evolution,atlas_evolution_ecology_human_evolution,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_hominin_evolution_theoretical_foundations,atlas_evolution_ecology_human_evolution_hominin_evolution,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_hominin_evolution_methods_and_instruments,atlas_evolution_ecology_human_evolution_hominin_evolution,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_hominin_evolution_open_questions,atlas_evolution_ecology_human_evolution_hominin_evolution,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_hominin_evolution_applications_and_implications,atlas_evolution_ecology_human_evolution_hominin_evolution,application,application_of,0.82,true,application,atlas taxonomy
atlas_evolution_ecology_human_evolution_ancient_dna,atlas_evolution_ecology_human_evolution,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_ancient_dna_theoretical_foundations,atlas_evolution_ecology_human_evolution_ancient_dna,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_ancient_dna_methods_and_instruments,atlas_evolution_ecology_human_evolution_ancient_dna,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_ancient_dna_open_questions,atlas_evolution_ecology_human_evolution_ancient_dna,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_ancient_dna_applications_and_implications,atlas_evolution_ecology_human_evolution_ancient_dna,application,application_of,0.82,true,application,atlas taxonomy
atlas_evolution_ecology_human_evolution_cultural_evolution,atlas_evolution_ecology_human_evolution,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_cultural_evolution_theoretical_foundations,atlas_evolution_ecology_human_evolution_cultural_evolution,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_cultural_evolution_methods_and_instruments,atlas_evolution_ecology_human_evolution_cultural_evolution,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_cultural_evolution_open_questions,atlas_evolution_ecology_human_evolution_cultural_evolution,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_cultural_evolution_applications_and_implications,atlas_evolution_ecology_human_evolution_cultural_evolution,application,application_of,0.82,true,application,atlas taxonomy
atlas_evolution_ecology_human_evolution_human_population_history,atlas_evolution_ecology_human_evolution,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_human_population_history_theoretical_foundations,atlas_evolution_ecology_human_evolution_human_population_history,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_human_population_history_methods_and_instruments,atlas_evolution_ecology_human_evolution_human_population_history,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_human_population_history_open_questions,atlas_evolution_ecology_human_evolution_human_population_history,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_human_population_history_applications_and_implicat,atlas_evolution_ecology_human_evolution_human_population_history,application,application_of,0.82,true,application,atlas taxonomy
atlas_evolution_ecology_human_evolution_evolutionary_medicine,atlas_evolution_ecology_human_evolution,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_evolutionary_medicine_theoretical_foundations,atlas_evolution_ecology_human_evolution_evolutionary_medicine,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_evolutionary_medicine_methods_and_instruments,atlas_evolution_ecology_human_evolution_evolutionary_medicine,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_evolutionary_medicine_open_questions,atlas_evolution_ecology_human_evolution_evolutionary_medicine,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_evolution_ecology_human_evolution_evolutionary_medicine_applications_and_implication,atlas_evolution_ecology_human_evolution_evolutionary_medicine,application,application_of,0.82,true,application,atlas taxonomy
atlas_evolution_ecology_human_evolution_hominin_evolution,atlas_evolution_ecology_human_evolution_ancient_dna,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_evolution_ecology_human_evolution_ancient_dna,atlas_evolution_ecology_human_evolution_cultural_evolution,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_evolution_ecology_human_evolution_cultural_evolution,atlas_evolution_ecology_human_evolution_human_population_history,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_evolution_ecology_human_evolution_human_population_history,atlas_evolution_ecology_human_evolution_evolutionary_medicine,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_evolution_ecology_evolutionary_theory,atlas_evolution_ecology_population_biology,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_evolution_ecology_population_biology,atlas_evolution_ecology_phylogenetics,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_evolution_ecology_phylogenetics,atlas_evolution_ecology_evolutionary_ecology,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_evolution_ecology_evolutionary_ecology,atlas_evolution_ecology_human_evolution,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_landmark_theory_of_evolution_by_natural_selection,evolution,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_hardy_weinberg_principle,evolution,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_neutral_theory_of_molecular_evolution,evolution,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_endosymbiotic_theory,evolution,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_red_queen_hypothesis,evolution,structure,part_of,0.93,true,structure,named landmark
