id,label,category,domain,discipline,level,importance,complexity,status,source_scope,description
atlas_cognitive_behavioral_cognitive_psychology_learning,learning,topic,Cognitive and Behavioral Sciences,Cognitive psychology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Cognitive psychology
atlas_atlas_cognitive_behavioral_cognitive_psychology_learning_theoretical_foundations,learning: theoretical foundations,theory,Cognitive and Behavioral Sciences,Cognitive psychology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for learning
atlas_atlas_cognitive_behavioral_cognitive_psychology_learning_methods_and_instruments,learning: methods and instruments,method,Cognitive and Behavioral Sciences,Cognitive psychology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for learning
atlas_atlas_cognitive_behavioral_cognitive_psychology_learning_open_questions,learning: open questions,research frontier,Cognitive and Behavioral Sciences,Cognitive psychology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for learning
atlas_atlas_cognitive_behavioral_cognitive_psychology_learning_applications_and_implications,learning: applications and implications,application,Cognitive and Behavioral Sciences,Cognitive psychology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for learning
atlas_cognitive_behavioral_cognitive_psychology_cognitive_control,cognitive control,topic,Cognitive and Behavioral Sciences,Cognitive psychology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Cognitive psychology
atlas_atlas_cognitive_behavioral_cognitive_psychology_cognitive_control_theoretical_foundations,cognitive control: theoretical foundations,theory,Cognitive and Behavioral Sciences,Cognitive psychology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for cognitive control
atlas_atlas_cognitive_behavioral_cognitive_psychology_cognitive_control_methods_and_instruments,cognitive control: methods and instruments,method,Cognitive and Behavioral Sciences,Cognitive psychology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for cognitive control
atlas_atlas_cognitive_behavioral_cognitive_psychology_cognitive_control_open_questions,cognitive control: open questions,research frontier,Cognitive and Behavioral Sciences,Cognitive psychology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for cognitive control
atlas_atlas_cognitive_behavioral_cognitive_psychology_cognitive_control_applications_and_implica,cognitive control: applications and implications,application,Cognitive and Behavioral Sciences,Cognitive psychology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for cognitive control
atlas_cognitive_behavioral_behavioral_science,Behavioral science,field,Cognitive and Behavioral Sciences,Behavioral science,intermediate,9,7,active,discipline taxonomy,A major research field within Cognitive and Behavioral Sciences
atlas_cognitive_behavioral_behavioral_science_motivation,motivation,topic,Cognitive and Behavioral Sciences,Behavioral science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Behavioral science
atlas_atlas_cognitive_behavioral_behavioral_science_motivation_theoretical_foundations,motivation: theoretical foundations,theory,Cognitive and Behavioral Sciences,Behavioral science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for motivation
atlas_atlas_cognitive_behavioral_behavioral_science_motivation_methods_and_instruments,motivation: methods and instruments,method,Cognitive and Behavioral Sciences,Behavioral science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for motivation
atlas_atlas_cognitive_behavioral_behavioral_science_motivation_open_questions,motivation: open questions,research frontier,Cognitive and Behavioral Sciences,Behavioral science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for motivation
atlas_atlas_cognitive_behavioral_behavioral_science_motivation_applications_and_implications,motivation: applications and implications,application,Cognitive and Behavioral Sciences,Behavioral science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for motivation
atlas_cognitive_behavioral_behavioral_science_emotion,emotion,topic,Cognitive and Behavioral Sciences,Behavioral science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Behavioral science
atlas_atlas_cognitive_behavioral_behavioral_science_emotion_theoretical_foundations,emotion: theoretical foundations,theory,Cognitive and Behavioral Sciences,Behavioral science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for emotion
atlas_atlas_cognitive_behavioral_behavioral_science_emotion_methods_and_instruments,emotion: methods and instruments,method,Cognitive and Behavioral Sciences,Behavioral science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for emotion
atlas_atlas_cognitive_behavioral_behavioral_science_emotion_open_questions,emotion: open questions,research frontier,Cognitive and Behavioral Sciences,Behavioral science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for emotion
atlas_atlas_cognitive_behavioral_behavioral_science_emotion_applications_and_implications,emotion: applications and implications,application,Cognitive and Behavioral Sciences,Behavioral science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for emotion
atlas_cognitive_behavioral_behavioral_science_social_cognition,social cognition,topic,Cognitive and Behavioral Sciences,Behavioral science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Behavioral science
atlas_atlas_cognitive_behavioral_behavioral_science_social_cognition_theoretical_foundations,social cognition: theoretical foundations,theory,Cognitive and Behavioral Sciences,Behavioral science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for social cognition
atlas_atlas_cognitive_behavioral_behavioral_science_social_cognition_methods_and_instruments,social cognition: methods and instruments,method,Cognitive and Behavioral Sciences,Behavioral science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for social cognition
atlas_atlas_cognitive_behavioral_behavioral_science_social_cognition_open_questions,social cognition: open questions,research frontier,Cognitive and Behavioral Sciences,Behavioral science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for social cognition
atlas_atlas_cognitive_behavioral_behavioral_science_social_cognition_applications_and_implicatio,social cognition: applications and implications,application,Cognitive and Behavioral Sciences,Behavioral science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for social cognition
atlas_cognitive_behavioral_behavioral_science_behavioral_decision_making,behavioral decision making,topic,Cognitive and Behavioral Sciences,Behavioral science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Behavioral science
atlas_atlas_cognitive_behavioral_behavioral_science_behavioral_decision_making_theoretical_found,behavioral decision making: theoretical foundations,theory,Cognitive and Behavioral Sciences,Behavioral science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for behavioral decision making
atlas_atlas_cognitive_behavioral_behavioral_science_behavioral_decision_making_methods_and_instr,behavioral decision making: methods and instruments,method,Cognitive and Behavioral Sciences,Behavioral science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for behavioral decision making
atlas_atlas_cognitive_behavioral_behavioral_science_behavioral_decision_making_open_questions,behavioral decision making: open questions,research frontier,Cognitive and Behavioral Sciences,Behavioral science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for behavioral decision making
atlas_atlas_cognitive_behavioral_behavioral_science_behavioral_decision_making_applications_and_,behavioral decision making: applications and implications,application,Cognitive and Behavioral Sciences,Behavioral science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for behavioral decision making
atlas_cognitive_behavioral_behavioral_science_individual_differences,individual differences,topic,Cognitive and Behavioral Sciences,Behavioral science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Behavioral science
atlas_atlas_cognitive_behavioral_behavioral_science_individual_differences_theoretical_foundatio,individual differences: theoretical foundations,theory,Cognitive and Behavioral Sciences,Behavioral science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for individual differences
atlas_atlas_cognitive_behavioral_behavioral_science_individual_differences_methods_and_instrumen,individual differences: methods and instruments,method,Cognitive and Behavioral Sciences,Behavioral science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for individual differences
atlas_atlas_cognitive_behavioral_behavioral_science_individual_differences_open_questions,individual differences: open questions,research frontier,Cognitive and Behavioral Sciences,Behavioral science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for individual differences
atlas_atlas_cognitive_behavioral_behavioral_science_individual_differences_applications_and_impl,individual differences: applications and implications,application,Cognitive and Behavioral Sciences,Behavioral science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for individual differences
atlas_cognitive_behavioral_language_and_cognition,Language and cognition,field,Cognitive and Behavioral Sciences,Language and cognition,intermediate,9,7,active,discipline taxonomy,A major research field within Cognitive and Behavioral Sciences
atlas_cognitive_behavioral_language_and_cognition_psycholinguistics,psycholinguistics,topic,Cognitive and Behavioral Sciences,Language and cognition,advanced,8,8,active,subject taxonomy,A scientific subject studied within Language and cognition
atlas_atlas_cognitive_behavioral_language_and_cognition_psycholinguistics_theoretical_foundation,psycholinguistics: theoretical foundations,theory,Cognitive and Behavioral Sciences,Language and cognition,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for psycholinguistics
atlas_atlas_cognitive_behavioral_language_and_cognition_psycholinguistics_methods_and_instrument,psycholinguistics: methods and instruments,method,Cognitive and Behavioral Sciences,Language and cognition,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for psycholinguistics
atlas_atlas_cognitive_behavioral_language_and_cognition_psycholinguistics_open_questions,psycholinguistics: open questions,research frontier,Cognitive and Behavioral Sciences,Language and cognition,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for psycholinguistics
atlas_atlas_cognitive_behavioral_language_and_cognition_psycholinguistics_applications_and_impli,psycholinguistics: applications and implications,application,Cognitive and Behavioral Sciences,Language and cognition,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for psycholinguistics
atlas_cognitive_behavioral_language_and_cognition_language_acquisition,language acquisition,topic,Cognitive and Behavioral Sciences,Language and cognition,advanced,8,8,active,subject taxonomy,A scientific subject studied within Language and cognition
atlas_atlas_cognitive_behavioral_language_and_cognition_language_acquisition_theoretical_foundat,language acquisition: theoretical foundations,theory,Cognitive and Behavioral Sciences,Language and cognition,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for language acquisition
atlas_atlas_cognitive_behavioral_language_and_cognition_language_acquisition_methods_and_instrum,language acquisition: methods and instruments,method,Cognitive and Behavioral Sciences,Language and cognition,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for language acquisition
atlas_atlas_cognitive_behavioral_language_and_cognition_language_acquisition_open_questions,language acquisition: open questions,research frontier,Cognitive and Behavioral Sciences,Language and cognition,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for language acquisition
atlas_atlas_cognitive_behavioral_language_and_cognition_language_acquisition_applications_and_im,language acquisition: applications and implications,application,Cognitive and Behavioral Sciences,Language and cognition,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for language acquisition
atlas_cognitive_behavioral_language_and_cognition_semantic_memory,semantic memory,topic,Cognitive and Behavioral Sciences,Language and cognition,advanced,8,8,active,subject taxonomy,A scientific subject studied within Language and cognition
atlas_atlas_cognitive_behavioral_language_and_cognition_semantic_memory_theoretical_foundations,semantic memory: theoretical foundations,theory,Cognitive and Behavioral Sciences,Language and cognition,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for semantic memory
atlas_atlas_cognitive_behavioral_language_and_cognition_semantic_memory_methods_and_instruments,semantic memory: methods and instruments,method,Cognitive and Behavioral Sciences,Language and cognition,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for semantic memory
atlas_atlas_cognitive_behavioral_language_and_cognition_semantic_memory_open_questions,semantic memory: open questions,research frontier,Cognitive and Behavioral Sciences,Language and cognition,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for semantic memory
atlas_atlas_cognitive_behavioral_language_and_cognition_semantic_memory_applications_and_implica,semantic memory: applications and implications,application,Cognitive and Behavioral Sciences,Language and cognition,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for semantic memory
atlas_cognitive_behavioral_language_and_cognition_bilingual_cognition,bilingual cognition,topic,Cognitive and Behavioral Sciences,Language and cognition,advanced,8,8,active,subject taxonomy,A scientific subject studied within Language and cognition
atlas_atlas_cognitive_behavioral_language_and_cognition_bilingual_cognition_theoretical_foundati,bilingual cognition: theoretical foundations,theory,Cognitive and Behavioral Sciences,Language and cognition,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for bilingual cognition
atlas_atlas_cognitive_behavioral_language_and_cognition_bilingual_cognition_methods_and_instrume,bilingual cognition: methods and instruments,method,Cognitive and Behavioral Sciences,Language and cognition,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for bilingual cognition
atlas_atlas_cognitive_behavioral_language_and_cognition_bilingual_cognition_open_questions,bilingual cognition: open questions,research frontier,Cognitive and Behavioral Sciences,Language and cognition,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for bilingual cognition
atlas_atlas_cognitive_behavioral_language_and_cognition_bilingual_cognition_applications_and_imp,bilingual cognition: applications and implications,application,Cognitive and Behavioral Sciences,Language and cognition,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for bilingual cognition
atlas_cognitive_behavioral_language_and_cognition_language_evolution,language evolution,topic,Cognitive and Behavioral Sciences,Language and cognition,advanced,8,8,active,subject taxonomy,A scientific subject studied within Language and cognition
atlas_atlas_cognitive_behavioral_language_and_cognition_language_evolution_theoretical_foundatio,language evolution: theoretical foundations,theory,Cognitive and Behavioral Sciences,Language and cognition,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for language evolution
atlas_atlas_cognitive_behavioral_language_and_cognition_language_evolution_methods_and_instrumen,language evolution: methods and instruments,method,Cognitive and Behavioral Sciences,Language and cognition,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for language evolution
atlas_atlas_cognitive_behavioral_language_and_cognition_language_evolution_open_questions,language evolution: open questions,research frontier,Cognitive and Behavioral Sciences,Language and cognition,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for language evolution
atlas_atlas_cognitive_behavioral_language_and_cognition_language_evolution_applications_and_impl,language evolution: applications and implications,application,Cognitive and Behavioral Sciences,Language and cognition,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for language evolution
atlas_cognitive_behavioral_consciousness_studies,Consciousness studies,field,Cognitive and Behavioral Sciences,Consciousness studies,intermediate,9,7,active,discipline taxonomy,A major research field within Cognitive and Behavioral Sciences
atlas_cognitive_behavioral_consciousness_studies_awareness,awareness,topic,Cognitive and Behavioral Sciences,Consciousness studies,advanced,8,8,active,subject taxonomy,A scientific subject studied within Consciousness studies
atlas_atlas_cognitive_behavioral_consciousness_studies_awareness_theoretical_foundations,awareness: theoretical foundations,theory,Cognitive and Behavioral Sciences,Consciousness studies,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for awareness
atlas_atlas_cognitive_behavioral_consciousness_studies_awareness_methods_and_instruments,awareness: methods and instruments,method,Cognitive and Behavioral Sciences,Consciousness studies,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for awareness
atlas_atlas_cognitive_behavioral_consciousness_studies_awareness_open_questions,awareness: open questions,research frontier,Cognitive and Behavioral Sciences,Consciousness studies,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for awareness
atlas_atlas_cognitive_behavioral_consciousness_studies_awareness_applications_and_implications,awareness: applications and implications,application,Cognitive and Behavioral Sciences,Consciousness studies,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for awareness
atlas_cognitive_behavioral_consciousness_studies_metacognition,metacognition,topic,Cognitive and Behavioral Sciences,Consciousness studies,advanced,8,8,active,subject taxonomy,A scientific subject studied within Consciousness studies
atlas_atlas_cognitive_behavioral_consciousness_studies_metacognition_theoretical_foundations,metacognition: theoretical foundations,theory,Cognitive and Behavioral Sciences,Consciousness studies,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for metacognition
atlas_atlas_cognitive_behavioral_consciousness_studies_metacognition_methods_and_instruments,metacognition: methods and instruments,method,Cognitive and Behavioral Sciences,Consciousness studies,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for metacognition
atlas_atlas_cognitive_behavioral_consciousness_studies_metacognition_open_questions,metacognition: open questions,research frontier,Cognitive and Behavioral Sciences,Consciousness studies,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for metacognition
atlas_atlas_cognitive_behavioral_consciousness_studies_metacognition_applications_and_implicatio,metacognition: applications and implications,application,Cognitive and Behavioral Sciences,Consciousness studies,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for metacognition
atlas_cognitive_behavioral_consciousness_studies_sleep_and_dreaming,sleep and dreaming,topic,Cognitive and Behavioral Sciences,Consciousness studies,advanced,8,8,active,subject taxonomy,A scientific subject studied within Consciousness studies
atlas_atlas_cognitive_behavioral_consciousness_studies_sleep_and_dreaming_theoretical_foundation,sleep and dreaming: theoretical foundations,theory,Cognitive and Behavioral Sciences,Consciousness studies,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for sleep and dreaming
atlas_atlas_cognitive_behavioral_consciousness_studies_sleep_and_dreaming_methods_and_instrument,sleep and dreaming: methods and instruments,method,Cognitive and Behavioral Sciences,Consciousness studies,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for sleep and dreaming
atlas_atlas_cognitive_behavioral_consciousness_studies_sleep_and_dreaming_open_questions,sleep and dreaming: open questions,research frontier,Cognitive and Behavioral Sciences,Consciousness studies,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for sleep and dreaming
atlas_atlas_cognitive_behavioral_consciousness_studies_sleep_and_dreaming_applications_and_impli,sleep and dreaming: applications and implications,application,Cognitive and Behavioral Sciences,Consciousness studies,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for sleep and dreaming
atlas_cognitive_behavioral_consciousness_studies_altered_states,altered states,topic,Cognitive and Behavioral Sciences,Consciousness studies,advanced,8,8,active,subject taxonomy,A scientific subject studied within Consciousness studies
atlas_atlas_cognitive_behavioral_consciousness_studies_altered_states_theoretical_foundations,altered states: theoretical foundations,theory,Cognitive and Behavioral Sciences,Consciousness studies,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for altered states
atlas_atlas_cognitive_behavioral_consciousness_studies_altered_states_methods_and_instruments,altered states: methods and instruments,method,Cognitive and Behavioral Sciences,Consciousness studies,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for altered states
atlas_atlas_cognitive_behavioral_consciousness_studies_altered_states_open_questions,altered states: open questions,research frontier,Cognitive and Behavioral Sciences,Consciousness studies,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for altered states
atlas_atlas_cognitive_behavioral_consciousness_studies_altered_states_applications_and_implicati,altered states: applications and implications,application,Cognitive and Behavioral Sciences,Consciousness studies,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for altered states
atlas_cognitive_behavioral_consciousness_studies_self_representation,self representation,topic,Cognitive and Behavioral Sciences,Consciousness studies,advanced,8,8,active,subject taxonomy,A scientific subject studied within Consciousness studies
atlas_atlas_cognitive_behavioral_consciousness_studies_self_representation_theoretical_foundatio,self representation: theoretical foundations,theory,Cognitive and Behavioral Sciences,Consciousness studies,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for self representation
atlas_atlas_cognitive_behavioral_consciousness_studies_self_representation_methods_and_instrumen,self representation: methods and instruments,method,Cognitive and Behavioral Sciences,Consciousness studies,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for self representation
atlas_atlas_cognitive_behavioral_consciousness_studies_self_representation_open_questions,self representation: open questions,research frontier,Cognitive and Behavioral Sciences,Consciousness studies,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for self representation
atlas_atlas_cognitive_behavioral_consciousness_studies_self_representation_applications_and_impl,self representation: applications and implications,application,Cognitive and Behavioral Sciences,Consciousness studies,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for self representation
atlas_cognitive_behavioral_quantitative_psychology,Quantitative psychology,field,Cognitive and Behavioral Sciences,Quantitative psychology,intermediate,9,7,active,discipline taxonomy,A major research field within Cognitive and Behavioral Sciences
atlas_cognitive_behavioral_quantitative_psychology_psychometrics,psychometrics,topic,Cognitive and Behavioral Sciences,Quantitative psychology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Quantitative psychology
atlas_atlas_cognitive_behavioral_quantitative_psychology_psychometrics_theoretical_foundations,psychometrics: theoretical foundations,theory,Cognitive and Behavioral Sciences,Quantitative psychology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for psychometrics
atlas_atlas_cognitive_behavioral_quantitative_psychology_psychometrics_methods_and_instruments,psychometrics: methods and instruments,method,Cognitive and Behavioral Sciences,Quantitative psychology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for psychometrics
atlas_atlas_cognitive_behavioral_quantitative_psychology_psychometrics_open_questions,psychometrics: open questions,research frontier,Cognitive and Behavioral Sciences,Quantitative psychology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for psychometrics
atlas_atlas_cognitive_behavioral_quantitative_psychology_psychometrics_applications_and_implicat,psychometrics: applications and implications,application,Cognitive and Behavioral Sciences,Quantitative psychology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for psychometrics
atlas_cognitive_behavioral_quantitative_psychology_latent_variable_models,latent-variable models,topic,Cognitive and Behavioral Sciences,Quantitative psychology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Quantitative psychology
atlas_atlas_cognitive_behavioral_quantitative_psychology_latent_variable_models_theoretical_foun,latent-variable models: theoretical foundations,theory,Cognitive and Behavioral Sciences,Quantitative psychology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for latent-variable models
atlas_atlas_cognitive_behavioral_quantitative_psychology_latent_variable_models_methods_and_inst,latent-variable models: methods and instruments,method,Cognitive and Behavioral Sciences,Quantitative psychology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for latent-variable models
atlas_atlas_cognitive_behavioral_quantitative_psychology_latent_variable_models_open_questions,latent-variable models: open questions,research frontier,Cognitive and Behavioral Sciences,Quantitative psychology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for latent-variable models
atlas_atlas_cognitive_behavioral_quantitative_psychology_latent_variable_models_applications_and,latent-variable models: applications and implications,application,Cognitive and Behavioral Sciences,Quantitative psychology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for latent-variable models
atlas_cognitive_behavioral_quantitative_psychology_experimental_design,experimental design,topic,Cognitive and Behavioral Sciences,Quantitative psychology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Quantitative psychology
atlas_atlas_cognitive_behavioral_quantitative_psychology_experimental_design_theoretical_foundat,experimental design: theoretical foundations,theory,Cognitive and Behavioral Sciences,Quantitative psychology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for experimental design
atlas_atlas_cognitive_behavioral_quantitative_psychology_experimental_design_methods_and_instrum,experimental design: methods and instruments,method,Cognitive and Behavioral Sciences,Quantitative psychology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for experimental design
atlas_atlas_cognitive_behavioral_quantitative_psychology_experimental_design_open_questions,experimental design: open questions,research frontier,Cognitive and Behavioral Sciences,Quantitative psychology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for experimental design
atlas_atlas_cognitive_behavioral_quantitative_psychology_experimental_design_applications_and_im,experimental design: applications and implications,application,Cognitive and Behavioral Sciences,Quantitative psychology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for experimental design
