id,label,category,domain,discipline,level,importance,complexity,status,source_scope,description
atlas_atlas_organismal_biology_development_cell_differentiation_methods_and_instruments,cell differentiation: methods and instruments,method,Organismal and Developmental Biology,Development,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for cell differentiation
atlas_atlas_organismal_biology_development_cell_differentiation_open_questions,cell differentiation: open questions,research frontier,Organismal and Developmental Biology,Development,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for cell differentiation
atlas_atlas_organismal_biology_development_cell_differentiation_applications_and_implications,cell differentiation: applications and implications,application,Organismal and Developmental Biology,Development,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for cell differentiation
atlas_organismal_biology_development_morphogenesis,morphogenesis,topic,Organismal and Developmental Biology,Development,advanced,8,8,active,subject taxonomy,A scientific subject studied within Development
atlas_atlas_organismal_biology_development_morphogenesis_theoretical_foundations,morphogenesis: theoretical foundations,theory,Organismal and Developmental Biology,Development,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for morphogenesis
atlas_atlas_organismal_biology_development_morphogenesis_methods_and_instruments,morphogenesis: methods and instruments,method,Organismal and Developmental Biology,Development,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for morphogenesis
atlas_atlas_organismal_biology_development_morphogenesis_open_questions,morphogenesis: open questions,research frontier,Organismal and Developmental Biology,Development,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for morphogenesis
atlas_atlas_organismal_biology_development_morphogenesis_applications_and_implications,morphogenesis: applications and implications,application,Organismal and Developmental Biology,Development,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for morphogenesis
atlas_organismal_biology_development_regeneration,regeneration,topic,Organismal and Developmental Biology,Development,advanced,8,8,active,subject taxonomy,A scientific subject studied within Development
atlas_atlas_organismal_biology_development_regeneration_theoretical_foundations,regeneration: theoretical foundations,theory,Organismal and Developmental Biology,Development,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for regeneration
atlas_atlas_organismal_biology_development_regeneration_methods_and_instruments,regeneration: methods and instruments,method,Organismal and Developmental Biology,Development,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for regeneration
atlas_atlas_organismal_biology_development_regeneration_open_questions,regeneration: open questions,research frontier,Organismal and Developmental Biology,Development,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for regeneration
atlas_atlas_organismal_biology_development_regeneration_applications_and_implications,regeneration: applications and implications,application,Organismal and Developmental Biology,Development,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for regeneration
atlas_organismal_biology_physiology,Physiology,field,Organismal and Developmental Biology,Physiology,intermediate,9,7,active,discipline taxonomy,A major research field within Organismal and Developmental Biology
atlas_homeostasis_theoretical_foundations,homeostasis: theoretical foundations,theory,Organismal and Developmental Biology,Physiology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for homeostasis
atlas_homeostasis_methods_and_instruments,homeostasis: methods and instruments,method,Organismal and Developmental Biology,Physiology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for homeostasis
atlas_homeostasis_open_questions,homeostasis: open questions,research frontier,Organismal and Developmental Biology,Physiology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for homeostasis
atlas_homeostasis_applications_and_implications,homeostasis: applications and implications,application,Organismal and Developmental Biology,Physiology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for homeostasis
atlas_organismal_biology_physiology_endocrine_regulation,endocrine regulation,topic,Organismal and Developmental Biology,Physiology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Physiology
atlas_atlas_organismal_biology_physiology_endocrine_regulation_theoretical_foundations,endocrine regulation: theoretical foundations,theory,Organismal and Developmental Biology,Physiology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for endocrine regulation
atlas_atlas_organismal_biology_physiology_endocrine_regulation_methods_and_instruments,endocrine regulation: methods and instruments,method,Organismal and Developmental Biology,Physiology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for endocrine regulation
atlas_atlas_organismal_biology_physiology_endocrine_regulation_open_questions,endocrine regulation: open questions,research frontier,Organismal and Developmental Biology,Physiology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for endocrine regulation
atlas_atlas_organismal_biology_physiology_endocrine_regulation_applications_and_implications,endocrine regulation: applications and implications,application,Organismal and Developmental Biology,Physiology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for endocrine regulation
atlas_organismal_biology_physiology_cardiovascular_physiology,cardiovascular physiology,topic,Organismal and Developmental Biology,Physiology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Physiology
atlas_atlas_organismal_biology_physiology_cardiovascular_physiology_theoretical_foundations,cardiovascular physiology: theoretical foundations,theory,Organismal and Developmental Biology,Physiology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for cardiovascular physiology
atlas_atlas_organismal_biology_physiology_cardiovascular_physiology_methods_and_instruments,cardiovascular physiology: methods and instruments,method,Organismal and Developmental Biology,Physiology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for cardiovascular physiology
atlas_atlas_organismal_biology_physiology_cardiovascular_physiology_open_questions,cardiovascular physiology: open questions,research frontier,Organismal and Developmental Biology,Physiology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for cardiovascular physiology
atlas_atlas_organismal_biology_physiology_cardiovascular_physiology_applications_and_implication,cardiovascular physiology: applications and implications,application,Organismal and Developmental Biology,Physiology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for cardiovascular physiology
atlas_organismal_biology_physiology_respiratory_physiology,respiratory physiology,topic,Organismal and Developmental Biology,Physiology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Physiology
atlas_atlas_organismal_biology_physiology_respiratory_physiology_theoretical_foundations,respiratory physiology: theoretical foundations,theory,Organismal and Developmental Biology,Physiology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for respiratory physiology
atlas_atlas_organismal_biology_physiology_respiratory_physiology_methods_and_instruments,respiratory physiology: methods and instruments,method,Organismal and Developmental Biology,Physiology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for respiratory physiology
atlas_atlas_organismal_biology_physiology_respiratory_physiology_open_questions,respiratory physiology: open questions,research frontier,Organismal and Developmental Biology,Physiology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for respiratory physiology
atlas_atlas_organismal_biology_physiology_respiratory_physiology_applications_and_implications,respiratory physiology: applications and implications,application,Organismal and Developmental Biology,Physiology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for respiratory physiology
atlas_organismal_biology_physiology_renal_physiology,renal physiology,topic,Organismal and Developmental Biology,Physiology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Physiology
atlas_atlas_organismal_biology_physiology_renal_physiology_theoretical_foundations,renal physiology: theoretical foundations,theory,Organismal and Developmental Biology,Physiology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for renal physiology
atlas_atlas_organismal_biology_physiology_renal_physiology_methods_and_instruments,renal physiology: methods and instruments,method,Organismal and Developmental Biology,Physiology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for renal physiology
atlas_atlas_organismal_biology_physiology_renal_physiology_open_questions,renal physiology: open questions,research frontier,Organismal and Developmental Biology,Physiology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for renal physiology
atlas_atlas_organismal_biology_physiology_renal_physiology_applications_and_implications,renal physiology: applications and implications,application,Organismal and Developmental Biology,Physiology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for renal physiology
atlas_organismal_biology_plant_science,Plant science,field,Organismal and Developmental Biology,Plant science,intermediate,9,7,active,discipline taxonomy,A major research field within Organismal and Developmental Biology
atlas_organismal_biology_plant_science_plant_development,plant development,topic,Organismal and Developmental Biology,Plant science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Plant science
atlas_atlas_organismal_biology_plant_science_plant_development_theoretical_foundations,plant development: theoretical foundations,theory,Organismal and Developmental Biology,Plant science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for plant development
atlas_atlas_organismal_biology_plant_science_plant_development_methods_and_instruments,plant development: methods and instruments,method,Organismal and Developmental Biology,Plant science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for plant development
atlas_atlas_organismal_biology_plant_science_plant_development_open_questions,plant development: open questions,research frontier,Organismal and Developmental Biology,Plant science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for plant development
atlas_atlas_organismal_biology_plant_science_plant_development_applications_and_implications,plant development: applications and implications,application,Organismal and Developmental Biology,Plant science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for plant development
atlas_organismal_biology_plant_science_plant_physiology,plant physiology,topic,Organismal and Developmental Biology,Plant science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Plant science
atlas_atlas_organismal_biology_plant_science_plant_physiology_theoretical_foundations,plant physiology: theoretical foundations,theory,Organismal and Developmental Biology,Plant science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for plant physiology
atlas_atlas_organismal_biology_plant_science_plant_physiology_methods_and_instruments,plant physiology: methods and instruments,method,Organismal and Developmental Biology,Plant science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for plant physiology
atlas_atlas_organismal_biology_plant_science_plant_physiology_open_questions,plant physiology: open questions,research frontier,Organismal and Developmental Biology,Plant science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for plant physiology
atlas_atlas_organismal_biology_plant_science_plant_physiology_applications_and_implications,plant physiology: applications and implications,application,Organismal and Developmental Biology,Plant science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for plant physiology
atlas_organismal_biology_plant_science_plant_immunity,plant immunity,topic,Organismal and Developmental Biology,Plant science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Plant science
atlas_atlas_organismal_biology_plant_science_plant_immunity_theoretical_foundations,plant immunity: theoretical foundations,theory,Organismal and Developmental Biology,Plant science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for plant immunity
atlas_atlas_organismal_biology_plant_science_plant_immunity_methods_and_instruments,plant immunity: methods and instruments,method,Organismal and Developmental Biology,Plant science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for plant immunity
atlas_atlas_organismal_biology_plant_science_plant_immunity_open_questions,plant immunity: open questions,research frontier,Organismal and Developmental Biology,Plant science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for plant immunity
atlas_atlas_organismal_biology_plant_science_plant_immunity_applications_and_implications,plant immunity: applications and implications,application,Organismal and Developmental Biology,Plant science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for plant immunity
atlas_organismal_biology_plant_science_plant_microbe_interactions,plant-microbe interactions,topic,Organismal and Developmental Biology,Plant science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Plant science
atlas_atlas_organismal_biology_plant_science_plant_microbe_interactions_theoretical_foundations,plant-microbe interactions: theoretical foundations,theory,Organismal and Developmental Biology,Plant science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for plant-microbe interactions
atlas_atlas_organismal_biology_plant_science_plant_microbe_interactions_methods_and_instruments,plant-microbe interactions: methods and instruments,method,Organismal and Developmental Biology,Plant science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for plant-microbe interactions
atlas_atlas_organismal_biology_plant_science_plant_microbe_interactions_open_questions,plant-microbe interactions: open questions,research frontier,Organismal and Developmental Biology,Plant science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for plant-microbe interactions
atlas_atlas_organismal_biology_plant_science_plant_microbe_interactions_applications_and_implica,plant-microbe interactions: applications and implications,application,Organismal and Developmental Biology,Plant science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for plant-microbe interactions
atlas_organismal_biology_plant_science_crop_biology,crop biology,topic,Organismal and Developmental Biology,Plant science,advanced,8,8,active,subject taxonomy,A scientific subject studied within Plant science
atlas_atlas_organismal_biology_plant_science_crop_biology_theoretical_foundations,crop biology: theoretical foundations,theory,Organismal and Developmental Biology,Plant science,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for crop biology
atlas_atlas_organismal_biology_plant_science_crop_biology_methods_and_instruments,crop biology: methods and instruments,method,Organismal and Developmental Biology,Plant science,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for crop biology
atlas_atlas_organismal_biology_plant_science_crop_biology_open_questions,crop biology: open questions,research frontier,Organismal and Developmental Biology,Plant science,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for crop biology
atlas_atlas_organismal_biology_plant_science_crop_biology_applications_and_implications,crop biology: applications and implications,application,Organismal and Developmental Biology,Plant science,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for crop biology
atlas_organismal_biology_comparative_biology,Comparative biology,field,Organismal and Developmental Biology,Comparative biology,intermediate,9,7,active,discipline taxonomy,A major research field within Organismal and Developmental Biology
atlas_organismal_biology_comparative_biology_comparative_anatomy,comparative anatomy,topic,Organismal and Developmental Biology,Comparative biology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Comparative biology
atlas_atlas_organismal_biology_comparative_biology_comparative_anatomy_theoretical_foundations,comparative anatomy: theoretical foundations,theory,Organismal and Developmental Biology,Comparative biology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for comparative anatomy
atlas_atlas_organismal_biology_comparative_biology_comparative_anatomy_methods_and_instruments,comparative anatomy: methods and instruments,method,Organismal and Developmental Biology,Comparative biology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for comparative anatomy
atlas_atlas_organismal_biology_comparative_biology_comparative_anatomy_open_questions,comparative anatomy: open questions,research frontier,Organismal and Developmental Biology,Comparative biology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for comparative anatomy
atlas_atlas_organismal_biology_comparative_biology_comparative_anatomy_applications_and_implicat,comparative anatomy: applications and implications,application,Organismal and Developmental Biology,Comparative biology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for comparative anatomy
atlas_organismal_biology_comparative_biology_functional_morphology,functional morphology,topic,Organismal and Developmental Biology,Comparative biology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Comparative biology
atlas_atlas_organismal_biology_comparative_biology_functional_morphology_theoretical_foundations,functional morphology: theoretical foundations,theory,Organismal and Developmental Biology,Comparative biology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for functional morphology
atlas_atlas_organismal_biology_comparative_biology_functional_morphology_methods_and_instruments,functional morphology: methods and instruments,method,Organismal and Developmental Biology,Comparative biology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for functional morphology
atlas_atlas_organismal_biology_comparative_biology_functional_morphology_open_questions,functional morphology: open questions,research frontier,Organismal and Developmental Biology,Comparative biology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for functional morphology
atlas_atlas_organismal_biology_comparative_biology_functional_morphology_applications_and_implic,functional morphology: applications and implications,application,Organismal and Developmental Biology,Comparative biology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for functional morphology
atlas_organismal_biology_comparative_biology_animal_behavior,animal behavior,topic,Organismal and Developmental Biology,Comparative biology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Comparative biology
atlas_atlas_organismal_biology_comparative_biology_animal_behavior_theoretical_foundations,animal behavior: theoretical foundations,theory,Organismal and Developmental Biology,Comparative biology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for animal behavior
atlas_atlas_organismal_biology_comparative_biology_animal_behavior_methods_and_instruments,animal behavior: methods and instruments,method,Organismal and Developmental Biology,Comparative biology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for animal behavior
atlas_atlas_organismal_biology_comparative_biology_animal_behavior_open_questions,animal behavior: open questions,research frontier,Organismal and Developmental Biology,Comparative biology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for animal behavior
atlas_atlas_organismal_biology_comparative_biology_animal_behavior_applications_and_implications,animal behavior: applications and implications,application,Organismal and Developmental Biology,Comparative biology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for animal behavior
atlas_organismal_biology_comparative_biology_life_history_biology,life-history biology,topic,Organismal and Developmental Biology,Comparative biology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Comparative biology
atlas_atlas_organismal_biology_comparative_biology_life_history_biology_theoretical_foundations,life-history biology: theoretical foundations,theory,Organismal and Developmental Biology,Comparative biology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for life-history biology
atlas_atlas_organismal_biology_comparative_biology_life_history_biology_methods_and_instruments,life-history biology: methods and instruments,method,Organismal and Developmental Biology,Comparative biology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for life-history biology
atlas_atlas_organismal_biology_comparative_biology_life_history_biology_open_questions,life-history biology: open questions,research frontier,Organismal and Developmental Biology,Comparative biology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for life-history biology
atlas_atlas_organismal_biology_comparative_biology_life_history_biology_applications_and_implica,life-history biology: applications and implications,application,Organismal and Developmental Biology,Comparative biology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for life-history biology
atlas_organismal_biology_comparative_biology_adaptation,adaptation,topic,Organismal and Developmental Biology,Comparative biology,advanced,8,8,active,subject taxonomy,A scientific subject studied within Comparative biology
atlas_atlas_organismal_biology_comparative_biology_adaptation_theoretical_foundations,adaptation: theoretical foundations,theory,Organismal and Developmental Biology,Comparative biology,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for adaptation
atlas_atlas_organismal_biology_comparative_biology_adaptation_methods_and_instruments,adaptation: methods and instruments,method,Organismal and Developmental Biology,Comparative biology,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for adaptation
atlas_atlas_organismal_biology_comparative_biology_adaptation_open_questions,adaptation: open questions,research frontier,Organismal and Developmental Biology,Comparative biology,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for adaptation
atlas_atlas_organismal_biology_comparative_biology_adaptation_applications_and_implications,adaptation: applications and implications,application,Organismal and Developmental Biology,Comparative biology,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for adaptation
atlas_landmark_cell_theory,Cell theory,theory,named scientific results,theories theorems and hypotheses,advanced,10,10,established,named landmark,Living organisms consist of cells arising from preexisting cells
