source,target,relation,relation_detail,weight,directed,relation_family,provenance
atlas_atlas_ai_machine_learning_machine_learning_theory_generalization_applications_and_implicat,atlas_ai_machine_learning_machine_learning_theory_generalization,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_machine_learning_theory_optimization_for_learning,atlas_ai_machine_learning_machine_learning_theory,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_machine_learning_theory_optimization_for_learning_theoretical_fo,atlas_ai_machine_learning_machine_learning_theory_optimization_for_learning,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_machine_learning_theory_optimization_for_learning_methods_and_in,atlas_ai_machine_learning_machine_learning_theory_optimization_for_learning,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_machine_learning_theory_optimization_for_learning_open_questions,atlas_ai_machine_learning_machine_learning_theory_optimization_for_learning,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_machine_learning_theory_optimization_for_learning_applications_a,atlas_ai_machine_learning_machine_learning_theory_optimization_for_learning,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_machine_learning_theory_representation_learning,atlas_ai_machine_learning_machine_learning_theory,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_machine_learning_theory_representation_learning_theoretical_foun,atlas_ai_machine_learning_machine_learning_theory_representation_learning,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_machine_learning_theory_representation_learning_methods_and_inst,atlas_ai_machine_learning_machine_learning_theory_representation_learning,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_machine_learning_theory_representation_learning_open_questions,atlas_ai_machine_learning_machine_learning_theory_representation_learning,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_machine_learning_theory_representation_learning_applications_and,atlas_ai_machine_learning_machine_learning_theory_representation_learning,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_machine_learning_theory_causal_machine_learning,atlas_ai_machine_learning_machine_learning_theory,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_machine_learning_theory_causal_machine_learning_theoretical_foun,atlas_ai_machine_learning_machine_learning_theory_causal_machine_learning,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_machine_learning_theory_causal_machine_learning_methods_and_inst,atlas_ai_machine_learning_machine_learning_theory_causal_machine_learning,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_machine_learning_theory_causal_machine_learning_open_questions,atlas_ai_machine_learning_machine_learning_theory_causal_machine_learning,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_machine_learning_theory_causal_machine_learning_applications_and,atlas_ai_machine_learning_machine_learning_theory_causal_machine_learning,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_machine_learning_theory_statistical_learning,atlas_ai_machine_learning_machine_learning_theory_generalization,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_machine_learning_theory_generalization,atlas_ai_machine_learning_machine_learning_theory_optimization_for_learning,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_machine_learning_theory_optimization_for_learning,atlas_ai_machine_learning_machine_learning_theory_representation_learning,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_machine_learning_theory_representation_learning,atlas_ai_machine_learning_machine_learning_theory_causal_machine_learning,interaction,related_to,0.62,false,interaction,atlas taxonomy
deep_learning,atlas_ai_machine_learning_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_ai_machine_learning_deep_learning_transformers,deep_learning,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_deep_learning_transformers_theoretical_foundations,atlas_ai_machine_learning_deep_learning_transformers,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_deep_learning_transformers_methods_and_instruments,atlas_ai_machine_learning_deep_learning_transformers,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_deep_learning_transformers_open_questions,atlas_ai_machine_learning_deep_learning_transformers,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_deep_learning_transformers_applications_and_implications,atlas_ai_machine_learning_deep_learning_transformers,application,application_of,0.82,true,application,atlas taxonomy
graph_neural_networks,deep_learning,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_graph_neural_networks_theoretical_foundations,graph_neural_networks,association,formalizes,0.82,true,association,atlas taxonomy
atlas_graph_neural_networks_methods_and_instruments,graph_neural_networks,association,method_for,0.82,true,association,atlas taxonomy
atlas_graph_neural_networks_open_questions,graph_neural_networks,association,investigates,0.72,true,association,atlas taxonomy
atlas_graph_neural_networks_applications_and_implications,graph_neural_networks,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_deep_learning_generative_models,deep_learning,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_deep_learning_generative_models_theoretical_foundations,atlas_ai_machine_learning_deep_learning_generative_models,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_deep_learning_generative_models_methods_and_instruments,atlas_ai_machine_learning_deep_learning_generative_models,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_deep_learning_generative_models_open_questions,atlas_ai_machine_learning_deep_learning_generative_models,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_deep_learning_generative_models_applications_and_implications,atlas_ai_machine_learning_deep_learning_generative_models,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_deep_learning_self_supervised_learning,deep_learning,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_deep_learning_self_supervised_learning_theoretical_foundations,atlas_ai_machine_learning_deep_learning_self_supervised_learning,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_deep_learning_self_supervised_learning_methods_and_instruments,atlas_ai_machine_learning_deep_learning_self_supervised_learning,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_deep_learning_self_supervised_learning_open_questions,atlas_ai_machine_learning_deep_learning_self_supervised_learning,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_deep_learning_self_supervised_learning_applications_and_implicat,atlas_ai_machine_learning_deep_learning_self_supervised_learning,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_deep_learning_multimodal_learning,deep_learning,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_deep_learning_multimodal_learning_theoretical_foundations,atlas_ai_machine_learning_deep_learning_multimodal_learning,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_deep_learning_multimodal_learning_methods_and_instruments,atlas_ai_machine_learning_deep_learning_multimodal_learning,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_deep_learning_multimodal_learning_open_questions,atlas_ai_machine_learning_deep_learning_multimodal_learning,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_deep_learning_multimodal_learning_applications_and_implications,atlas_ai_machine_learning_deep_learning_multimodal_learning,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_deep_learning_transformers,graph_neural_networks,interaction,related_to,0.62,false,interaction,atlas taxonomy
graph_neural_networks,atlas_ai_machine_learning_deep_learning_generative_models,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_deep_learning_generative_models,atlas_ai_machine_learning_deep_learning_self_supervised_learning,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_deep_learning_self_supervised_learning,atlas_ai_machine_learning_deep_learning_multimodal_learning,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_intelligent_agents,atlas_ai_machine_learning_domain,structure,part_of,0.96,true,structure,atlas taxonomy
reinforcement_learning,atlas_ai_machine_learning_intelligent_agents,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_reinforcement_learning_theoretical_foundations,reinforcement_learning,association,formalizes,0.82,true,association,atlas taxonomy
atlas_reinforcement_learning_methods_and_instruments,reinforcement_learning,association,method_for,0.82,true,association,atlas taxonomy
atlas_reinforcement_learning_open_questions,reinforcement_learning,association,investigates,0.72,true,association,atlas taxonomy
atlas_reinforcement_learning_applications_and_implications,reinforcement_learning,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_intelligent_agents_planning,atlas_ai_machine_learning_intelligent_agents,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_intelligent_agents_planning_theoretical_foundations,atlas_ai_machine_learning_intelligent_agents_planning,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_intelligent_agents_planning_methods_and_instruments,atlas_ai_machine_learning_intelligent_agents_planning,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_intelligent_agents_planning_open_questions,atlas_ai_machine_learning_intelligent_agents_planning,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_intelligent_agents_planning_applications_and_implications,atlas_ai_machine_learning_intelligent_agents_planning,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_intelligent_agents_multi_agent_systems,atlas_ai_machine_learning_intelligent_agents,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_intelligent_agents_multi_agent_systems_theoretical_foundations,atlas_ai_machine_learning_intelligent_agents_multi_agent_systems,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_intelligent_agents_multi_agent_systems_methods_and_instruments,atlas_ai_machine_learning_intelligent_agents_multi_agent_systems,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_intelligent_agents_multi_agent_systems_open_questions,atlas_ai_machine_learning_intelligent_agents_multi_agent_systems,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_intelligent_agents_multi_agent_systems_applications_and_implicat,atlas_ai_machine_learning_intelligent_agents_multi_agent_systems,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_intelligent_agents_robot_learning,atlas_ai_machine_learning_intelligent_agents,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_intelligent_agents_robot_learning_theoretical_foundations,atlas_ai_machine_learning_intelligent_agents_robot_learning,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_intelligent_agents_robot_learning_methods_and_instruments,atlas_ai_machine_learning_intelligent_agents_robot_learning,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_intelligent_agents_robot_learning_open_questions,atlas_ai_machine_learning_intelligent_agents_robot_learning,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_intelligent_agents_robot_learning_applications_and_implications,atlas_ai_machine_learning_intelligent_agents_robot_learning,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_intelligent_agents_embodied_intelligence,atlas_ai_machine_learning_intelligent_agents,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_intelligent_agents_embodied_intelligence_theoretical_foundations,atlas_ai_machine_learning_intelligent_agents_embodied_intelligence,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_intelligent_agents_embodied_intelligence_methods_and_instruments,atlas_ai_machine_learning_intelligent_agents_embodied_intelligence,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_intelligent_agents_embodied_intelligence_open_questions,atlas_ai_machine_learning_intelligent_agents_embodied_intelligence,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_intelligent_agents_embodied_intelligence_applications_and_implic,atlas_ai_machine_learning_intelligent_agents_embodied_intelligence,application,application_of,0.82,true,application,atlas taxonomy
reinforcement_learning,atlas_ai_machine_learning_intelligent_agents_planning,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_intelligent_agents_planning,atlas_ai_machine_learning_intelligent_agents_multi_agent_systems,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_intelligent_agents_multi_agent_systems,atlas_ai_machine_learning_intelligent_agents_robot_learning,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_intelligent_agents_robot_learning,atlas_ai_machine_learning_intelligent_agents_embodied_intelligence,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_ai_applications,atlas_ai_machine_learning_domain,structure,part_of,0.96,true,structure,atlas taxonomy
computer_vision,atlas_ai_machine_learning_ai_applications,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_computer_vision_theoretical_foundations,computer_vision,association,formalizes,0.82,true,association,atlas taxonomy
atlas_computer_vision_methods_and_instruments,computer_vision,association,method_for,0.82,true,association,atlas taxonomy
atlas_computer_vision_open_questions,computer_vision,association,investigates,0.72,true,association,atlas taxonomy
atlas_computer_vision_applications_and_implications,computer_vision,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_ai_applications_natural_language_processing,atlas_ai_machine_learning_ai_applications,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_applications_natural_language_processing_theoretical_foundati,atlas_ai_machine_learning_ai_applications_natural_language_processing,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_applications_natural_language_processing_methods_and_instrume,atlas_ai_machine_learning_ai_applications_natural_language_processing,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_applications_natural_language_processing_open_questions,atlas_ai_machine_learning_ai_applications_natural_language_processing,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_applications_natural_language_processing_applications_and_imp,atlas_ai_machine_learning_ai_applications_natural_language_processing,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_ai_applications_speech_processing,atlas_ai_machine_learning_ai_applications,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_applications_speech_processing_theoretical_foundations,atlas_ai_machine_learning_ai_applications_speech_processing,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_applications_speech_processing_methods_and_instruments,atlas_ai_machine_learning_ai_applications_speech_processing,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_applications_speech_processing_open_questions,atlas_ai_machine_learning_ai_applications_speech_processing,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_applications_speech_processing_applications_and_implications,atlas_ai_machine_learning_ai_applications_speech_processing,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_ai_applications_recommender_systems,atlas_ai_machine_learning_ai_applications,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_applications_recommender_systems_theoretical_foundations,atlas_ai_machine_learning_ai_applications_recommender_systems,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_applications_recommender_systems_methods_and_instruments,atlas_ai_machine_learning_ai_applications_recommender_systems,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_applications_recommender_systems_open_questions,atlas_ai_machine_learning_ai_applications_recommender_systems,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_applications_recommender_systems_applications_and_implication,atlas_ai_machine_learning_ai_applications_recommender_systems,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_ai_applications_scientific_machine_learning,atlas_ai_machine_learning_ai_applications,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_applications_scientific_machine_learning_theoretical_foundati,atlas_ai_machine_learning_ai_applications_scientific_machine_learning,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_applications_scientific_machine_learning_methods_and_instrume,atlas_ai_machine_learning_ai_applications_scientific_machine_learning,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_applications_scientific_machine_learning_open_questions,atlas_ai_machine_learning_ai_applications_scientific_machine_learning,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_applications_scientific_machine_learning_applications_and_imp,atlas_ai_machine_learning_ai_applications_scientific_machine_learning,application,application_of,0.82,true,application,atlas taxonomy
computer_vision,atlas_ai_machine_learning_ai_applications_natural_language_processing,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_ai_applications_natural_language_processing,atlas_ai_machine_learning_ai_applications_speech_processing,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_ai_applications_speech_processing,atlas_ai_machine_learning_ai_applications_recommender_systems,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_ai_applications_recommender_systems,atlas_ai_machine_learning_ai_applications_scientific_machine_learning,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_ai_safety_and_understanding,atlas_ai_machine_learning_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_ai_machine_learning_ai_safety_and_understanding_interpretability,atlas_ai_machine_learning_ai_safety_and_understanding,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_interpretability_theoretical_foundat,atlas_ai_machine_learning_ai_safety_and_understanding_interpretability,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_interpretability_methods_and_instrum,atlas_ai_machine_learning_ai_safety_and_understanding_interpretability,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_interpretability_open_questions,atlas_ai_machine_learning_ai_safety_and_understanding_interpretability,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_interpretability_applications_and_im,atlas_ai_machine_learning_ai_safety_and_understanding_interpretability,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_ai_safety_and_understanding_robustness,atlas_ai_machine_learning_ai_safety_and_understanding,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_robustness_theoretical_foundations,atlas_ai_machine_learning_ai_safety_and_understanding_robustness,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_robustness_methods_and_instruments,atlas_ai_machine_learning_ai_safety_and_understanding_robustness,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_robustness_open_questions,atlas_ai_machine_learning_ai_safety_and_understanding_robustness,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_robustness_applications_and_implicat,atlas_ai_machine_learning_ai_safety_and_understanding_robustness,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_ai_safety_and_understanding_alignment,atlas_ai_machine_learning_ai_safety_and_understanding,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_alignment_theoretical_foundations,atlas_ai_machine_learning_ai_safety_and_understanding_alignment,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_alignment_methods_and_instruments,atlas_ai_machine_learning_ai_safety_and_understanding_alignment,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_alignment_open_questions,atlas_ai_machine_learning_ai_safety_and_understanding_alignment,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_alignment_applications_and_implicati,atlas_ai_machine_learning_ai_safety_and_understanding_alignment,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_ai_safety_and_understanding_fairness,atlas_ai_machine_learning_ai_safety_and_understanding,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_fairness_theoretical_foundations,atlas_ai_machine_learning_ai_safety_and_understanding_fairness,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_fairness_methods_and_instruments,atlas_ai_machine_learning_ai_safety_and_understanding_fairness,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_fairness_open_questions,atlas_ai_machine_learning_ai_safety_and_understanding_fairness,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_fairness_applications_and_implicatio,atlas_ai_machine_learning_ai_safety_and_understanding_fairness,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_ai_safety_and_understanding_uncertainty_calibration,atlas_ai_machine_learning_ai_safety_and_understanding,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_uncertainty_calibration_theoretical_,atlas_ai_machine_learning_ai_safety_and_understanding_uncertainty_calibration,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_uncertainty_calibration_methods_and_,atlas_ai_machine_learning_ai_safety_and_understanding_uncertainty_calibration,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_uncertainty_calibration_open_questio,atlas_ai_machine_learning_ai_safety_and_understanding_uncertainty_calibration,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_uncertainty_calibration_applications,atlas_ai_machine_learning_ai_safety_and_understanding_uncertainty_calibration,application,application_of,0.82,true,application,atlas taxonomy
atlas_ai_machine_learning_ai_safety_and_understanding_interpretability,atlas_ai_machine_learning_ai_safety_and_understanding_robustness,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_ai_safety_and_understanding_robustness,atlas_ai_machine_learning_ai_safety_and_understanding_alignment,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_ai_safety_and_understanding_alignment,atlas_ai_machine_learning_ai_safety_and_understanding_fairness,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_ai_safety_and_understanding_fairness,atlas_ai_machine_learning_ai_safety_and_understanding_uncertainty_calibration,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_ai_machine_learning_machine_learning_theory,deep_learning,interaction,related_to,0.66,false,interaction,atlas taxonomy
deep_learning,atlas_ai_machine_learning_intelligent_agents,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_ai_machine_learning_intelligent_agents,atlas_ai_machine_learning_ai_applications,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_ai_machine_learning_ai_applications,atlas_ai_machine_learning_ai_safety_and_understanding,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_landmark_no_free_lunch_theorems,atlas_ai_machine_learning_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_universal_approximation_theorem,atlas_ai_machine_learning_domain,structure,part_of,0.93,true,structure,named landmark
atlas_frontier_foundation_models_for_scientific_data,atlas_ai_machine_learning_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_mechanistic_interpretability,atlas_ai_machine_learning_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_neuro_symbolic_ai,atlas_ai_machine_learning_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_embodied_foundation_models,atlas_ai_machine_learning_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_ai_alignment_science,atlas_ai_machine_learning_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_autonomous_scientific_discovery,atlas_ai_machine_learning_domain,association,investigates,0.7,true,association,frontier watch
