source,target,relation,relation_detail,weight,directed,relation_family,provenance
atlas_cognitive_behavioral_cognitive_psychology_working_memory,atlas_cognitive_behavioral_cognitive_psychology_reasoning,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_cognitive_psychology_reasoning,atlas_cognitive_behavioral_cognitive_psychology_learning,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_cognitive_psychology_learning,atlas_cognitive_behavioral_cognitive_psychology_cognitive_control,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_behavioral_science,atlas_cognitive_behavioral_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_cognitive_behavioral_behavioral_science_motivation,atlas_cognitive_behavioral_behavioral_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_motivation_theoretical_foundations,atlas_cognitive_behavioral_behavioral_science_motivation,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_motivation_methods_and_instruments,atlas_cognitive_behavioral_behavioral_science_motivation,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_motivation_open_questions,atlas_cognitive_behavioral_behavioral_science_motivation,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_motivation_applications_and_implications,atlas_cognitive_behavioral_behavioral_science_motivation,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_behavioral_science_emotion,atlas_cognitive_behavioral_behavioral_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_emotion_theoretical_foundations,atlas_cognitive_behavioral_behavioral_science_emotion,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_emotion_methods_and_instruments,atlas_cognitive_behavioral_behavioral_science_emotion,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_emotion_open_questions,atlas_cognitive_behavioral_behavioral_science_emotion,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_emotion_applications_and_implications,atlas_cognitive_behavioral_behavioral_science_emotion,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_behavioral_science_social_cognition,atlas_cognitive_behavioral_behavioral_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_social_cognition_theoretical_foundations,atlas_cognitive_behavioral_behavioral_science_social_cognition,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_social_cognition_methods_and_instruments,atlas_cognitive_behavioral_behavioral_science_social_cognition,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_social_cognition_open_questions,atlas_cognitive_behavioral_behavioral_science_social_cognition,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_social_cognition_applications_and_implicatio,atlas_cognitive_behavioral_behavioral_science_social_cognition,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_behavioral_science_behavioral_decision_making,atlas_cognitive_behavioral_behavioral_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_behavioral_decision_making_theoretical_found,atlas_cognitive_behavioral_behavioral_science_behavioral_decision_making,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_behavioral_decision_making_methods_and_instr,atlas_cognitive_behavioral_behavioral_science_behavioral_decision_making,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_behavioral_decision_making_open_questions,atlas_cognitive_behavioral_behavioral_science_behavioral_decision_making,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_behavioral_decision_making_applications_and_,atlas_cognitive_behavioral_behavioral_science_behavioral_decision_making,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_behavioral_science_individual_differences,atlas_cognitive_behavioral_behavioral_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_individual_differences_theoretical_foundatio,atlas_cognitive_behavioral_behavioral_science_individual_differences,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_individual_differences_methods_and_instrumen,atlas_cognitive_behavioral_behavioral_science_individual_differences,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_individual_differences_open_questions,atlas_cognitive_behavioral_behavioral_science_individual_differences,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_behavioral_science_individual_differences_applications_and_impl,atlas_cognitive_behavioral_behavioral_science_individual_differences,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_behavioral_science_motivation,atlas_cognitive_behavioral_behavioral_science_emotion,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_behavioral_science_emotion,atlas_cognitive_behavioral_behavioral_science_social_cognition,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_behavioral_science_social_cognition,atlas_cognitive_behavioral_behavioral_science_behavioral_decision_making,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_behavioral_science_behavioral_decision_making,atlas_cognitive_behavioral_behavioral_science_individual_differences,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_language_and_cognition,atlas_cognitive_behavioral_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_cognitive_behavioral_language_and_cognition_psycholinguistics,atlas_cognitive_behavioral_language_and_cognition,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_psycholinguistics_theoretical_foundation,atlas_cognitive_behavioral_language_and_cognition_psycholinguistics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_psycholinguistics_methods_and_instrument,atlas_cognitive_behavioral_language_and_cognition_psycholinguistics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_psycholinguistics_open_questions,atlas_cognitive_behavioral_language_and_cognition_psycholinguistics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_psycholinguistics_applications_and_impli,atlas_cognitive_behavioral_language_and_cognition_psycholinguistics,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_language_and_cognition_language_acquisition,atlas_cognitive_behavioral_language_and_cognition,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_language_acquisition_theoretical_foundat,atlas_cognitive_behavioral_language_and_cognition_language_acquisition,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_language_acquisition_methods_and_instrum,atlas_cognitive_behavioral_language_and_cognition_language_acquisition,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_language_acquisition_open_questions,atlas_cognitive_behavioral_language_and_cognition_language_acquisition,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_language_acquisition_applications_and_im,atlas_cognitive_behavioral_language_and_cognition_language_acquisition,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_language_and_cognition_semantic_memory,atlas_cognitive_behavioral_language_and_cognition,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_semantic_memory_theoretical_foundations,atlas_cognitive_behavioral_language_and_cognition_semantic_memory,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_semantic_memory_methods_and_instruments,atlas_cognitive_behavioral_language_and_cognition_semantic_memory,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_semantic_memory_open_questions,atlas_cognitive_behavioral_language_and_cognition_semantic_memory,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_semantic_memory_applications_and_implica,atlas_cognitive_behavioral_language_and_cognition_semantic_memory,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_language_and_cognition_bilingual_cognition,atlas_cognitive_behavioral_language_and_cognition,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_bilingual_cognition_theoretical_foundati,atlas_cognitive_behavioral_language_and_cognition_bilingual_cognition,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_bilingual_cognition_methods_and_instrume,atlas_cognitive_behavioral_language_and_cognition_bilingual_cognition,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_bilingual_cognition_open_questions,atlas_cognitive_behavioral_language_and_cognition_bilingual_cognition,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_bilingual_cognition_applications_and_imp,atlas_cognitive_behavioral_language_and_cognition_bilingual_cognition,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_language_and_cognition_language_evolution,atlas_cognitive_behavioral_language_and_cognition,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_language_evolution_theoretical_foundatio,atlas_cognitive_behavioral_language_and_cognition_language_evolution,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_language_evolution_methods_and_instrumen,atlas_cognitive_behavioral_language_and_cognition_language_evolution,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_language_evolution_open_questions,atlas_cognitive_behavioral_language_and_cognition_language_evolution,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_language_and_cognition_language_evolution_applications_and_impl,atlas_cognitive_behavioral_language_and_cognition_language_evolution,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_language_and_cognition_psycholinguistics,atlas_cognitive_behavioral_language_and_cognition_language_acquisition,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_language_and_cognition_language_acquisition,atlas_cognitive_behavioral_language_and_cognition_semantic_memory,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_language_and_cognition_semantic_memory,atlas_cognitive_behavioral_language_and_cognition_bilingual_cognition,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_language_and_cognition_bilingual_cognition,atlas_cognitive_behavioral_language_and_cognition_language_evolution,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_consciousness_studies,atlas_cognitive_behavioral_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_cognitive_behavioral_consciousness_studies_awareness,atlas_cognitive_behavioral_consciousness_studies,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_awareness_theoretical_foundations,atlas_cognitive_behavioral_consciousness_studies_awareness,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_awareness_methods_and_instruments,atlas_cognitive_behavioral_consciousness_studies_awareness,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_awareness_open_questions,atlas_cognitive_behavioral_consciousness_studies_awareness,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_awareness_applications_and_implications,atlas_cognitive_behavioral_consciousness_studies_awareness,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_consciousness_studies_metacognition,atlas_cognitive_behavioral_consciousness_studies,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_metacognition_theoretical_foundations,atlas_cognitive_behavioral_consciousness_studies_metacognition,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_metacognition_methods_and_instruments,atlas_cognitive_behavioral_consciousness_studies_metacognition,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_metacognition_open_questions,atlas_cognitive_behavioral_consciousness_studies_metacognition,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_metacognition_applications_and_implicatio,atlas_cognitive_behavioral_consciousness_studies_metacognition,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_consciousness_studies_sleep_and_dreaming,atlas_cognitive_behavioral_consciousness_studies,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_sleep_and_dreaming_theoretical_foundation,atlas_cognitive_behavioral_consciousness_studies_sleep_and_dreaming,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_sleep_and_dreaming_methods_and_instrument,atlas_cognitive_behavioral_consciousness_studies_sleep_and_dreaming,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_sleep_and_dreaming_open_questions,atlas_cognitive_behavioral_consciousness_studies_sleep_and_dreaming,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_sleep_and_dreaming_applications_and_impli,atlas_cognitive_behavioral_consciousness_studies_sleep_and_dreaming,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_consciousness_studies_altered_states,atlas_cognitive_behavioral_consciousness_studies,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_altered_states_theoretical_foundations,atlas_cognitive_behavioral_consciousness_studies_altered_states,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_altered_states_methods_and_instruments,atlas_cognitive_behavioral_consciousness_studies_altered_states,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_altered_states_open_questions,atlas_cognitive_behavioral_consciousness_studies_altered_states,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_altered_states_applications_and_implicati,atlas_cognitive_behavioral_consciousness_studies_altered_states,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_consciousness_studies_self_representation,atlas_cognitive_behavioral_consciousness_studies,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_self_representation_theoretical_foundatio,atlas_cognitive_behavioral_consciousness_studies_self_representation,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_self_representation_methods_and_instrumen,atlas_cognitive_behavioral_consciousness_studies_self_representation,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_self_representation_open_questions,atlas_cognitive_behavioral_consciousness_studies_self_representation,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_consciousness_studies_self_representation_applications_and_impl,atlas_cognitive_behavioral_consciousness_studies_self_representation,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_consciousness_studies_awareness,atlas_cognitive_behavioral_consciousness_studies_metacognition,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_consciousness_studies_metacognition,atlas_cognitive_behavioral_consciousness_studies_sleep_and_dreaming,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_consciousness_studies_sleep_and_dreaming,atlas_cognitive_behavioral_consciousness_studies_altered_states,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_consciousness_studies_altered_states,atlas_cognitive_behavioral_consciousness_studies_self_representation,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_quantitative_psychology,atlas_cognitive_behavioral_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_cognitive_behavioral_quantitative_psychology_psychometrics,atlas_cognitive_behavioral_quantitative_psychology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_psychometrics_theoretical_foundations,atlas_cognitive_behavioral_quantitative_psychology_psychometrics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_psychometrics_methods_and_instruments,atlas_cognitive_behavioral_quantitative_psychology_psychometrics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_psychometrics_open_questions,atlas_cognitive_behavioral_quantitative_psychology_psychometrics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_psychometrics_applications_and_implicat,atlas_cognitive_behavioral_quantitative_psychology_psychometrics,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_quantitative_psychology_latent_variable_models,atlas_cognitive_behavioral_quantitative_psychology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_latent_variable_models_theoretical_foun,atlas_cognitive_behavioral_quantitative_psychology_latent_variable_models,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_latent_variable_models_methods_and_inst,atlas_cognitive_behavioral_quantitative_psychology_latent_variable_models,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_latent_variable_models_open_questions,atlas_cognitive_behavioral_quantitative_psychology_latent_variable_models,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_latent_variable_models_applications_and,atlas_cognitive_behavioral_quantitative_psychology_latent_variable_models,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_quantitative_psychology_experimental_design,atlas_cognitive_behavioral_quantitative_psychology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_experimental_design_theoretical_foundat,atlas_cognitive_behavioral_quantitative_psychology_experimental_design,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_experimental_design_methods_and_instrum,atlas_cognitive_behavioral_quantitative_psychology_experimental_design,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_experimental_design_open_questions,atlas_cognitive_behavioral_quantitative_psychology_experimental_design,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_experimental_design_applications_and_im,atlas_cognitive_behavioral_quantitative_psychology_experimental_design,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_quantitative_psychology_computational_psychiatry,atlas_cognitive_behavioral_quantitative_psychology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_computational_psychiatry_theoretical_fo,atlas_cognitive_behavioral_quantitative_psychology_computational_psychiatry,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_computational_psychiatry_methods_and_in,atlas_cognitive_behavioral_quantitative_psychology_computational_psychiatry,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_computational_psychiatry_open_questions,atlas_cognitive_behavioral_quantitative_psychology_computational_psychiatry,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_computational_psychiatry_applications_a,atlas_cognitive_behavioral_quantitative_psychology_computational_psychiatry,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_quantitative_psychology_mathematical_psychology,atlas_cognitive_behavioral_quantitative_psychology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_mathematical_psychology_theoretical_fou,atlas_cognitive_behavioral_quantitative_psychology_mathematical_psychology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_mathematical_psychology_methods_and_ins,atlas_cognitive_behavioral_quantitative_psychology_mathematical_psychology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_mathematical_psychology_open_questions,atlas_cognitive_behavioral_quantitative_psychology_mathematical_psychology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_cognitive_behavioral_quantitative_psychology_mathematical_psychology_applications_an,atlas_cognitive_behavioral_quantitative_psychology_mathematical_psychology,application,application_of,0.82,true,application,atlas taxonomy
atlas_cognitive_behavioral_quantitative_psychology_psychometrics,atlas_cognitive_behavioral_quantitative_psychology_latent_variable_models,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_quantitative_psychology_latent_variable_models,atlas_cognitive_behavioral_quantitative_psychology_experimental_design,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_quantitative_psychology_experimental_design,atlas_cognitive_behavioral_quantitative_psychology_computational_psychiatry,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_quantitative_psychology_computational_psychiatry,atlas_cognitive_behavioral_quantitative_psychology_mathematical_psychology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_cognitive_psychology,atlas_cognitive_behavioral_behavioral_science,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_behavioral_science,atlas_cognitive_behavioral_language_and_cognition,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_language_and_cognition,atlas_cognitive_behavioral_consciousness_studies,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_cognitive_behavioral_consciousness_studies,atlas_cognitive_behavioral_quantitative_psychology,interaction,related_to,0.66,false,interaction,atlas taxonomy
