source,target,relation,relation_detail,weight,directed,relation_family,provenance
atlas_atlas_agricultural_food_veterinary_animal_and_veterinary_science_veterinary_medicine_metho,atlas_agricultural_food_veterinary_animal_and_veterinary_science_veterinary_medicine,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_animal_and_veterinary_science_veterinary_medicine_open_,atlas_agricultural_food_veterinary_animal_and_veterinary_science_veterinary_medicine,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_animal_and_veterinary_science_veterinary_medicine_appli,atlas_agricultural_food_veterinary_animal_and_veterinary_science_veterinary_medicine,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_nutrition,atlas_agricultural_food_veterinary_animal_and_veterinary_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_nutrition_theoreti,atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_nutrition,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_nutrition_methods_,atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_nutrition,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_nutrition_open_que,atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_nutrition,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_nutrition_applicat,atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_nutrition,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_animal_and_veterinary_science_zoonoses,atlas_agricultural_food_veterinary_animal_and_veterinary_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_animal_and_veterinary_science_zoonoses_theoretical_foun,atlas_agricultural_food_veterinary_animal_and_veterinary_science_zoonoses,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_animal_and_veterinary_science_zoonoses_methods_and_inst,atlas_agricultural_food_veterinary_animal_and_veterinary_science_zoonoses,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_animal_and_veterinary_science_zoonoses_open_questions,atlas_agricultural_food_veterinary_animal_and_veterinary_science_zoonoses,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_animal_and_veterinary_science_zoonoses_applications_and,atlas_agricultural_food_veterinary_animal_and_veterinary_science_zoonoses,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_welfare,atlas_agricultural_food_veterinary_animal_and_veterinary_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_welfare_theoretica,atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_welfare,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_welfare_methods_an,atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_welfare,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_welfare_open_quest,atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_welfare,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_welfare_applicatio,atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_welfare,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_genetics,atlas_agricultural_food_veterinary_animal_and_veterinary_science_veterinary_medicine,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_animal_and_veterinary_science_veterinary_medicine,atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_nutrition,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_nutrition,atlas_agricultural_food_veterinary_animal_and_veterinary_science_zoonoses,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_animal_and_veterinary_science_zoonoses,atlas_agricultural_food_veterinary_animal_and_veterinary_science_animal_welfare,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_food_science,atlas_agricultural_food_veterinary_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_agricultural_food_veterinary_food_science_food_chemistry,atlas_agricultural_food_veterinary_food_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_food_chemistry_theoretical_foundations,atlas_agricultural_food_veterinary_food_science_food_chemistry,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_food_chemistry_methods_and_instruments,atlas_agricultural_food_veterinary_food_science_food_chemistry,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_food_chemistry_open_questions,atlas_agricultural_food_veterinary_food_science_food_chemistry,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_food_chemistry_applications_and_implicatio,atlas_agricultural_food_veterinary_food_science_food_chemistry,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_food_science_food_microbiology,atlas_agricultural_food_veterinary_food_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_food_microbiology_theoretical_foundations,atlas_agricultural_food_veterinary_food_science_food_microbiology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_food_microbiology_methods_and_instruments,atlas_agricultural_food_veterinary_food_science_food_microbiology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_food_microbiology_open_questions,atlas_agricultural_food_veterinary_food_science_food_microbiology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_food_microbiology_applications_and_implica,atlas_agricultural_food_veterinary_food_science_food_microbiology,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_food_science_food_processing,atlas_agricultural_food_veterinary_food_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_food_processing_theoretical_foundations,atlas_agricultural_food_veterinary_food_science_food_processing,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_food_processing_methods_and_instruments,atlas_agricultural_food_veterinary_food_science_food_processing,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_food_processing_open_questions,atlas_agricultural_food_veterinary_food_science_food_processing,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_food_processing_applications_and_implicati,atlas_agricultural_food_veterinary_food_science_food_processing,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_food_science_food_safety,atlas_agricultural_food_veterinary_food_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_food_safety_theoretical_foundations,atlas_agricultural_food_veterinary_food_science_food_safety,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_food_safety_methods_and_instruments,atlas_agricultural_food_veterinary_food_science_food_safety,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_food_safety_open_questions,atlas_agricultural_food_veterinary_food_science_food_safety,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_food_safety_applications_and_implications,atlas_agricultural_food_veterinary_food_science_food_safety,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_food_science_sensory_science,atlas_agricultural_food_veterinary_food_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_sensory_science_theoretical_foundations,atlas_agricultural_food_veterinary_food_science_sensory_science,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_sensory_science_methods_and_instruments,atlas_agricultural_food_veterinary_food_science_sensory_science,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_sensory_science_open_questions,atlas_agricultural_food_veterinary_food_science_sensory_science,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_food_science_sensory_science_applications_and_implicati,atlas_agricultural_food_veterinary_food_science_sensory_science,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_food_science_food_chemistry,atlas_agricultural_food_veterinary_food_science_food_microbiology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_food_science_food_microbiology,atlas_agricultural_food_veterinary_food_science_food_processing,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_food_science_food_processing,atlas_agricultural_food_veterinary_food_science_food_safety,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_food_science_food_safety,atlas_agricultural_food_veterinary_food_science_sensory_science,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_agroecology,atlas_agricultural_food_veterinary_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_agricultural_food_veterinary_agroecology_agrobiodiversity,atlas_agricultural_food_veterinary_agroecology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_agrobiodiversity_theoretical_foundations,atlas_agricultural_food_veterinary_agroecology_agrobiodiversity,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_agrobiodiversity_methods_and_instruments,atlas_agricultural_food_veterinary_agroecology_agrobiodiversity,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_agrobiodiversity_open_questions,atlas_agricultural_food_veterinary_agroecology_agrobiodiversity,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_agrobiodiversity_applications_and_implicati,atlas_agricultural_food_veterinary_agroecology_agrobiodiversity,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_agroecology_sustainable_farming,atlas_agricultural_food_veterinary_agroecology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_sustainable_farming_theoretical_foundations,atlas_agricultural_food_veterinary_agroecology_sustainable_farming,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_sustainable_farming_methods_and_instruments,atlas_agricultural_food_veterinary_agroecology_sustainable_farming,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_sustainable_farming_open_questions,atlas_agricultural_food_veterinary_agroecology_sustainable_farming,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_sustainable_farming_applications_and_implic,atlas_agricultural_food_veterinary_agroecology_sustainable_farming,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_agroecology_integrated_pest_management,atlas_agricultural_food_veterinary_agroecology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_integrated_pest_management_theoretical_foun,atlas_agricultural_food_veterinary_agroecology_integrated_pest_management,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_integrated_pest_management_methods_and_inst,atlas_agricultural_food_veterinary_agroecology_integrated_pest_management,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_integrated_pest_management_open_questions,atlas_agricultural_food_veterinary_agroecology_integrated_pest_management,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_integrated_pest_management_applications_and,atlas_agricultural_food_veterinary_agroecology_integrated_pest_management,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_agroecology_agroforestry,atlas_agricultural_food_veterinary_agroecology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_agroforestry_theoretical_foundations,atlas_agricultural_food_veterinary_agroecology_agroforestry,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_agroforestry_methods_and_instruments,atlas_agricultural_food_veterinary_agroecology_agroforestry,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_agroforestry_open_questions,atlas_agricultural_food_veterinary_agroecology_agroforestry,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_agroforestry_applications_and_implications,atlas_agricultural_food_veterinary_agroecology_agroforestry,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_agroecology_soil_health,atlas_agricultural_food_veterinary_agroecology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_soil_health_theoretical_foundations,atlas_agricultural_food_veterinary_agroecology_soil_health,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_soil_health_methods_and_instruments,atlas_agricultural_food_veterinary_agroecology_soil_health,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_soil_health_open_questions,atlas_agricultural_food_veterinary_agroecology_soil_health,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_agroecology_soil_health_applications_and_implications,atlas_agricultural_food_veterinary_agroecology_soil_health,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_agroecology_agrobiodiversity,atlas_agricultural_food_veterinary_agroecology_sustainable_farming,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_agroecology_sustainable_farming,atlas_agricultural_food_veterinary_agroecology_integrated_pest_management,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_agroecology_integrated_pest_management,atlas_agricultural_food_veterinary_agroecology_agroforestry,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_agroecology_agroforestry,atlas_agricultural_food_veterinary_agroecology_soil_health,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_bioeconomy,atlas_agricultural_food_veterinary_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_agricultural_food_veterinary_bioeconomy_biorefineries,atlas_agricultural_food_veterinary_bioeconomy,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_biorefineries_theoretical_foundations,atlas_agricultural_food_veterinary_bioeconomy_biorefineries,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_biorefineries_methods_and_instruments,atlas_agricultural_food_veterinary_bioeconomy_biorefineries,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_biorefineries_open_questions,atlas_agricultural_food_veterinary_bioeconomy_biorefineries,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_biorefineries_applications_and_implications,atlas_agricultural_food_veterinary_bioeconomy_biorefineries,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_bioeconomy_biomass_conversion,atlas_agricultural_food_veterinary_bioeconomy,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_biomass_conversion_theoretical_foundations,atlas_agricultural_food_veterinary_bioeconomy_biomass_conversion,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_biomass_conversion_methods_and_instruments,atlas_agricultural_food_veterinary_bioeconomy_biomass_conversion,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_biomass_conversion_open_questions,atlas_agricultural_food_veterinary_bioeconomy_biomass_conversion,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_biomass_conversion_applications_and_implicat,atlas_agricultural_food_veterinary_bioeconomy_biomass_conversion,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_bioeconomy_agricultural_biotechnology,atlas_agricultural_food_veterinary_bioeconomy,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_agricultural_biotechnology_theoretical_found,atlas_agricultural_food_veterinary_bioeconomy_agricultural_biotechnology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_agricultural_biotechnology_methods_and_instr,atlas_agricultural_food_veterinary_bioeconomy_agricultural_biotechnology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_agricultural_biotechnology_open_questions,atlas_agricultural_food_veterinary_bioeconomy_agricultural_biotechnology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_agricultural_biotechnology_applications_and_,atlas_agricultural_food_veterinary_bioeconomy_agricultural_biotechnology,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_bioeconomy_food_systems,atlas_agricultural_food_veterinary_bioeconomy,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_food_systems_theoretical_foundations,atlas_agricultural_food_veterinary_bioeconomy_food_systems,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_food_systems_methods_and_instruments,atlas_agricultural_food_veterinary_bioeconomy_food_systems,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_food_systems_open_questions,atlas_agricultural_food_veterinary_bioeconomy_food_systems,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_food_systems_applications_and_implications,atlas_agricultural_food_veterinary_bioeconomy_food_systems,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_bioeconomy_circular_bioeconomy,atlas_agricultural_food_veterinary_bioeconomy,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_circular_bioeconomy_theoretical_foundations,atlas_agricultural_food_veterinary_bioeconomy_circular_bioeconomy,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_circular_bioeconomy_methods_and_instruments,atlas_agricultural_food_veterinary_bioeconomy_circular_bioeconomy,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_circular_bioeconomy_open_questions,atlas_agricultural_food_veterinary_bioeconomy_circular_bioeconomy,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_agricultural_food_veterinary_bioeconomy_circular_bioeconomy_applications_and_implica,atlas_agricultural_food_veterinary_bioeconomy_circular_bioeconomy,application,application_of,0.82,true,application,atlas taxonomy
atlas_agricultural_food_veterinary_bioeconomy_biorefineries,atlas_agricultural_food_veterinary_bioeconomy_biomass_conversion,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_bioeconomy_biomass_conversion,atlas_agricultural_food_veterinary_bioeconomy_agricultural_biotechnology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_bioeconomy_agricultural_biotechnology,atlas_agricultural_food_veterinary_bioeconomy_food_systems,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_bioeconomy_food_systems,atlas_agricultural_food_veterinary_bioeconomy_circular_bioeconomy,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_crop_science,atlas_agricultural_food_veterinary_animal_and_veterinary_science,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_animal_and_veterinary_science,atlas_agricultural_food_veterinary_food_science,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_food_science,atlas_agricultural_food_veterinary_agroecology,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_agroecology,atlas_agricultural_food_veterinary_bioeconomy,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_agricultural_food_veterinary_crop_science_precision_agriculture,atlas_agricultural_food_veterinary_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_climate_resilient_crops,atlas_agricultural_food_veterinary_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_cultivated_meat,atlas_agricultural_food_veterinary_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_soil_microbiome_engineering,atlas_agricultural_food_veterinary_domain,association,investigates,0.7,true,association,frontier watch
