id,label,category,domain,discipline,level,importance,complexity,status,source_scope,description
atlas_atlas_ai_machine_learning_machine_learning_theory_statistical_learning_applications_and_im,statistical learning: applications and implications,application,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for statistical learning
atlas_ai_machine_learning_machine_learning_theory_generalization,generalization,topic,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,8,8,active,subject taxonomy,A scientific subject studied within Machine learning theory
atlas_atlas_ai_machine_learning_machine_learning_theory_generalization_theoretical_foundations,generalization: theoretical foundations,theory,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for generalization
atlas_atlas_ai_machine_learning_machine_learning_theory_generalization_methods_and_instruments,generalization: methods and instruments,method,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for generalization
atlas_atlas_ai_machine_learning_machine_learning_theory_generalization_open_questions,generalization: open questions,research frontier,Artificial Intelligence and Machine Learning,Machine learning theory,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for generalization
atlas_atlas_ai_machine_learning_machine_learning_theory_generalization_applications_and_implicat,generalization: applications and implications,application,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for generalization
atlas_ai_machine_learning_machine_learning_theory_optimization_for_learning,optimization for learning,topic,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,8,8,active,subject taxonomy,A scientific subject studied within Machine learning theory
atlas_atlas_ai_machine_learning_machine_learning_theory_optimization_for_learning_theoretical_fo,optimization for learning: theoretical foundations,theory,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for optimization for learning
atlas_atlas_ai_machine_learning_machine_learning_theory_optimization_for_learning_methods_and_in,optimization for learning: methods and instruments,method,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for optimization for learning
atlas_atlas_ai_machine_learning_machine_learning_theory_optimization_for_learning_open_questions,optimization for learning: open questions,research frontier,Artificial Intelligence and Machine Learning,Machine learning theory,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for optimization for learning
atlas_atlas_ai_machine_learning_machine_learning_theory_optimization_for_learning_applications_a,optimization for learning: applications and implications,application,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for optimization for learning
atlas_ai_machine_learning_machine_learning_theory_representation_learning,representation learning,topic,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,8,8,active,subject taxonomy,A scientific subject studied within Machine learning theory
atlas_atlas_ai_machine_learning_machine_learning_theory_representation_learning_theoretical_foun,representation learning: theoretical foundations,theory,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for representation learning
atlas_atlas_ai_machine_learning_machine_learning_theory_representation_learning_methods_and_inst,representation learning: methods and instruments,method,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for representation learning
atlas_atlas_ai_machine_learning_machine_learning_theory_representation_learning_open_questions,representation learning: open questions,research frontier,Artificial Intelligence and Machine Learning,Machine learning theory,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for representation learning
atlas_atlas_ai_machine_learning_machine_learning_theory_representation_learning_applications_and,representation learning: applications and implications,application,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for representation learning
atlas_ai_machine_learning_machine_learning_theory_causal_machine_learning,causal machine learning,topic,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,8,8,active,subject taxonomy,A scientific subject studied within Machine learning theory
atlas_atlas_ai_machine_learning_machine_learning_theory_causal_machine_learning_theoretical_foun,causal machine learning: theoretical foundations,theory,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for causal machine learning
atlas_atlas_ai_machine_learning_machine_learning_theory_causal_machine_learning_methods_and_inst,causal machine learning: methods and instruments,method,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for causal machine learning
atlas_atlas_ai_machine_learning_machine_learning_theory_causal_machine_learning_open_questions,causal machine learning: open questions,research frontier,Artificial Intelligence and Machine Learning,Machine learning theory,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for causal machine learning
atlas_atlas_ai_machine_learning_machine_learning_theory_causal_machine_learning_applications_and,causal machine learning: applications and implications,application,Artificial Intelligence and Machine Learning,Machine learning theory,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for causal machine learning
atlas_ai_machine_learning_deep_learning_transformers,transformers,topic,Artificial Intelligence and Machine Learning,Deep learning,advanced,8,8,active,subject taxonomy,A scientific subject studied within Deep learning
atlas_atlas_ai_machine_learning_deep_learning_transformers_theoretical_foundations,transformers: theoretical foundations,theory,Artificial Intelligence and Machine Learning,Deep learning,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for transformers
atlas_atlas_ai_machine_learning_deep_learning_transformers_methods_and_instruments,transformers: methods and instruments,method,Artificial Intelligence and Machine Learning,Deep learning,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for transformers
atlas_atlas_ai_machine_learning_deep_learning_transformers_open_questions,transformers: open questions,research frontier,Artificial Intelligence and Machine Learning,Deep learning,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for transformers
atlas_atlas_ai_machine_learning_deep_learning_transformers_applications_and_implications,transformers: applications and implications,application,Artificial Intelligence and Machine Learning,Deep learning,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for transformers
atlas_graph_neural_networks_theoretical_foundations,graph neural networks: theoretical foundations,theory,Artificial Intelligence and Machine Learning,Deep learning,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for graph neural networks
atlas_graph_neural_networks_methods_and_instruments,graph neural networks: methods and instruments,method,Artificial Intelligence and Machine Learning,Deep learning,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for graph neural networks
atlas_graph_neural_networks_open_questions,graph neural networks: open questions,research frontier,Artificial Intelligence and Machine Learning,Deep learning,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for graph neural networks
atlas_graph_neural_networks_applications_and_implications,graph neural networks: applications and implications,application,Artificial Intelligence and Machine Learning,Deep learning,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for graph neural networks
atlas_ai_machine_learning_deep_learning_generative_models,generative models,topic,Artificial Intelligence and Machine Learning,Deep learning,advanced,8,8,active,subject taxonomy,A scientific subject studied within Deep learning
atlas_atlas_ai_machine_learning_deep_learning_generative_models_theoretical_foundations,generative models: theoretical foundations,theory,Artificial Intelligence and Machine Learning,Deep learning,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for generative models
atlas_atlas_ai_machine_learning_deep_learning_generative_models_methods_and_instruments,generative models: methods and instruments,method,Artificial Intelligence and Machine Learning,Deep learning,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for generative models
atlas_atlas_ai_machine_learning_deep_learning_generative_models_open_questions,generative models: open questions,research frontier,Artificial Intelligence and Machine Learning,Deep learning,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for generative models
atlas_atlas_ai_machine_learning_deep_learning_generative_models_applications_and_implications,generative models: applications and implications,application,Artificial Intelligence and Machine Learning,Deep learning,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for generative models
atlas_ai_machine_learning_deep_learning_self_supervised_learning,self-supervised learning,topic,Artificial Intelligence and Machine Learning,Deep learning,advanced,8,8,active,subject taxonomy,A scientific subject studied within Deep learning
atlas_atlas_ai_machine_learning_deep_learning_self_supervised_learning_theoretical_foundations,self-supervised learning: theoretical foundations,theory,Artificial Intelligence and Machine Learning,Deep learning,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for self-supervised learning
atlas_atlas_ai_machine_learning_deep_learning_self_supervised_learning_methods_and_instruments,self-supervised learning: methods and instruments,method,Artificial Intelligence and Machine Learning,Deep learning,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for self-supervised learning
atlas_atlas_ai_machine_learning_deep_learning_self_supervised_learning_open_questions,self-supervised learning: open questions,research frontier,Artificial Intelligence and Machine Learning,Deep learning,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for self-supervised learning
atlas_atlas_ai_machine_learning_deep_learning_self_supervised_learning_applications_and_implicat,self-supervised learning: applications and implications,application,Artificial Intelligence and Machine Learning,Deep learning,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for self-supervised learning
atlas_ai_machine_learning_deep_learning_multimodal_learning,multimodal learning,topic,Artificial Intelligence and Machine Learning,Deep learning,advanced,8,8,active,subject taxonomy,A scientific subject studied within Deep learning
atlas_atlas_ai_machine_learning_deep_learning_multimodal_learning_theoretical_foundations,multimodal learning: theoretical foundations,theory,Artificial Intelligence and Machine Learning,Deep learning,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for multimodal learning
atlas_atlas_ai_machine_learning_deep_learning_multimodal_learning_methods_and_instruments,multimodal learning: methods and instruments,method,Artificial Intelligence and Machine Learning,Deep learning,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for multimodal learning
atlas_atlas_ai_machine_learning_deep_learning_multimodal_learning_open_questions,multimodal learning: open questions,research frontier,Artificial Intelligence and Machine Learning,Deep learning,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for multimodal learning
atlas_atlas_ai_machine_learning_deep_learning_multimodal_learning_applications_and_implications,multimodal learning: applications and implications,application,Artificial Intelligence and Machine Learning,Deep learning,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for multimodal learning
atlas_ai_machine_learning_intelligent_agents,Intelligent agents,field,Artificial Intelligence and Machine Learning,Intelligent agents,intermediate,9,7,active,discipline taxonomy,A major research field within Artificial Intelligence and Machine Learning
atlas_reinforcement_learning_theoretical_foundations,reinforcement learning: theoretical foundations,theory,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for reinforcement learning
atlas_reinforcement_learning_methods_and_instruments,reinforcement learning: methods and instruments,method,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for reinforcement learning
atlas_reinforcement_learning_open_questions,reinforcement learning: open questions,research frontier,Artificial Intelligence and Machine Learning,Intelligent agents,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for reinforcement learning
atlas_reinforcement_learning_applications_and_implications,reinforcement learning: applications and implications,application,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for reinforcement learning
atlas_ai_machine_learning_intelligent_agents_planning,planning,topic,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,8,8,active,subject taxonomy,A scientific subject studied within Intelligent agents
atlas_atlas_ai_machine_learning_intelligent_agents_planning_theoretical_foundations,planning: theoretical foundations,theory,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for planning
atlas_atlas_ai_machine_learning_intelligent_agents_planning_methods_and_instruments,planning: methods and instruments,method,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for planning
atlas_atlas_ai_machine_learning_intelligent_agents_planning_open_questions,planning: open questions,research frontier,Artificial Intelligence and Machine Learning,Intelligent agents,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for planning
atlas_atlas_ai_machine_learning_intelligent_agents_planning_applications_and_implications,planning: applications and implications,application,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for planning
atlas_ai_machine_learning_intelligent_agents_multi_agent_systems,multi-agent systems,topic,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,8,8,active,subject taxonomy,A scientific subject studied within Intelligent agents
atlas_atlas_ai_machine_learning_intelligent_agents_multi_agent_systems_theoretical_foundations,multi-agent systems: theoretical foundations,theory,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for multi-agent systems
atlas_atlas_ai_machine_learning_intelligent_agents_multi_agent_systems_methods_and_instruments,multi-agent systems: methods and instruments,method,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for multi-agent systems
atlas_atlas_ai_machine_learning_intelligent_agents_multi_agent_systems_open_questions,multi-agent systems: open questions,research frontier,Artificial Intelligence and Machine Learning,Intelligent agents,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for multi-agent systems
atlas_atlas_ai_machine_learning_intelligent_agents_multi_agent_systems_applications_and_implicat,multi-agent systems: applications and implications,application,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for multi-agent systems
atlas_ai_machine_learning_intelligent_agents_robot_learning,robot learning,topic,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,8,8,active,subject taxonomy,A scientific subject studied within Intelligent agents
atlas_atlas_ai_machine_learning_intelligent_agents_robot_learning_theoretical_foundations,robot learning: theoretical foundations,theory,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for robot learning
atlas_atlas_ai_machine_learning_intelligent_agents_robot_learning_methods_and_instruments,robot learning: methods and instruments,method,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for robot learning
atlas_atlas_ai_machine_learning_intelligent_agents_robot_learning_open_questions,robot learning: open questions,research frontier,Artificial Intelligence and Machine Learning,Intelligent agents,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for robot learning
atlas_atlas_ai_machine_learning_intelligent_agents_robot_learning_applications_and_implications,robot learning: applications and implications,application,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for robot learning
atlas_ai_machine_learning_intelligent_agents_embodied_intelligence,embodied intelligence,topic,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,8,8,active,subject taxonomy,A scientific subject studied within Intelligent agents
atlas_atlas_ai_machine_learning_intelligent_agents_embodied_intelligence_theoretical_foundations,embodied intelligence: theoretical foundations,theory,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for embodied intelligence
atlas_atlas_ai_machine_learning_intelligent_agents_embodied_intelligence_methods_and_instruments,embodied intelligence: methods and instruments,method,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for embodied intelligence
atlas_atlas_ai_machine_learning_intelligent_agents_embodied_intelligence_open_questions,embodied intelligence: open questions,research frontier,Artificial Intelligence and Machine Learning,Intelligent agents,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for embodied intelligence
atlas_atlas_ai_machine_learning_intelligent_agents_embodied_intelligence_applications_and_implic,embodied intelligence: applications and implications,application,Artificial Intelligence and Machine Learning,Intelligent agents,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for embodied intelligence
atlas_ai_machine_learning_ai_applications,AI applications,field,Artificial Intelligence and Machine Learning,AI applications,intermediate,9,7,active,discipline taxonomy,A major research field within Artificial Intelligence and Machine Learning
atlas_computer_vision_theoretical_foundations,computer vision: theoretical foundations,theory,Artificial Intelligence and Machine Learning,AI applications,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for computer vision
atlas_computer_vision_methods_and_instruments,computer vision: methods and instruments,method,Artificial Intelligence and Machine Learning,AI applications,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for computer vision
atlas_computer_vision_open_questions,computer vision: open questions,research frontier,Artificial Intelligence and Machine Learning,AI applications,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for computer vision
atlas_computer_vision_applications_and_implications,computer vision: applications and implications,application,Artificial Intelligence and Machine Learning,AI applications,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for computer vision
atlas_ai_machine_learning_ai_applications_natural_language_processing,natural-language processing,topic,Artificial Intelligence and Machine Learning,AI applications,advanced,8,8,active,subject taxonomy,A scientific subject studied within AI applications
atlas_atlas_ai_machine_learning_ai_applications_natural_language_processing_theoretical_foundati,natural-language processing: theoretical foundations,theory,Artificial Intelligence and Machine Learning,AI applications,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for natural-language processing
atlas_atlas_ai_machine_learning_ai_applications_natural_language_processing_methods_and_instrume,natural-language processing: methods and instruments,method,Artificial Intelligence and Machine Learning,AI applications,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for natural-language processing
atlas_atlas_ai_machine_learning_ai_applications_natural_language_processing_open_questions,natural-language processing: open questions,research frontier,Artificial Intelligence and Machine Learning,AI applications,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for natural-language processing
atlas_atlas_ai_machine_learning_ai_applications_natural_language_processing_applications_and_imp,natural-language processing: applications and implications,application,Artificial Intelligence and Machine Learning,AI applications,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for natural-language processing
atlas_ai_machine_learning_ai_applications_speech_processing,speech processing,topic,Artificial Intelligence and Machine Learning,AI applications,advanced,8,8,active,subject taxonomy,A scientific subject studied within AI applications
atlas_atlas_ai_machine_learning_ai_applications_speech_processing_theoretical_foundations,speech processing: theoretical foundations,theory,Artificial Intelligence and Machine Learning,AI applications,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for speech processing
atlas_atlas_ai_machine_learning_ai_applications_speech_processing_methods_and_instruments,speech processing: methods and instruments,method,Artificial Intelligence and Machine Learning,AI applications,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for speech processing
atlas_atlas_ai_machine_learning_ai_applications_speech_processing_open_questions,speech processing: open questions,research frontier,Artificial Intelligence and Machine Learning,AI applications,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for speech processing
atlas_atlas_ai_machine_learning_ai_applications_speech_processing_applications_and_implications,speech processing: applications and implications,application,Artificial Intelligence and Machine Learning,AI applications,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for speech processing
atlas_ai_machine_learning_ai_applications_recommender_systems,recommender systems,topic,Artificial Intelligence and Machine Learning,AI applications,advanced,8,8,active,subject taxonomy,A scientific subject studied within AI applications
atlas_atlas_ai_machine_learning_ai_applications_recommender_systems_theoretical_foundations,recommender systems: theoretical foundations,theory,Artificial Intelligence and Machine Learning,AI applications,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for recommender systems
atlas_atlas_ai_machine_learning_ai_applications_recommender_systems_methods_and_instruments,recommender systems: methods and instruments,method,Artificial Intelligence and Machine Learning,AI applications,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for recommender systems
atlas_atlas_ai_machine_learning_ai_applications_recommender_systems_open_questions,recommender systems: open questions,research frontier,Artificial Intelligence and Machine Learning,AI applications,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for recommender systems
atlas_atlas_ai_machine_learning_ai_applications_recommender_systems_applications_and_implication,recommender systems: applications and implications,application,Artificial Intelligence and Machine Learning,AI applications,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for recommender systems
atlas_ai_machine_learning_ai_applications_scientific_machine_learning,scientific machine learning,topic,Artificial Intelligence and Machine Learning,AI applications,advanced,8,8,active,subject taxonomy,A scientific subject studied within AI applications
atlas_atlas_ai_machine_learning_ai_applications_scientific_machine_learning_theoretical_foundati,scientific machine learning: theoretical foundations,theory,Artificial Intelligence and Machine Learning,AI applications,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for scientific machine learning
atlas_atlas_ai_machine_learning_ai_applications_scientific_machine_learning_methods_and_instrume,scientific machine learning: methods and instruments,method,Artificial Intelligence and Machine Learning,AI applications,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for scientific machine learning
atlas_atlas_ai_machine_learning_ai_applications_scientific_machine_learning_open_questions,scientific machine learning: open questions,research frontier,Artificial Intelligence and Machine Learning,AI applications,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for scientific machine learning
atlas_atlas_ai_machine_learning_ai_applications_scientific_machine_learning_applications_and_imp,scientific machine learning: applications and implications,application,Artificial Intelligence and Machine Learning,AI applications,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for scientific machine learning
atlas_ai_machine_learning_ai_safety_and_understanding,AI safety and understanding,field,Artificial Intelligence and Machine Learning,AI safety and understanding,intermediate,9,7,active,discipline taxonomy,A major research field within Artificial Intelligence and Machine Learning
atlas_ai_machine_learning_ai_safety_and_understanding_interpretability,interpretability,topic,Artificial Intelligence and Machine Learning,AI safety and understanding,advanced,8,8,active,subject taxonomy,A scientific subject studied within AI safety and understanding
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_interpretability_theoretical_foundat,interpretability: theoretical foundations,theory,Artificial Intelligence and Machine Learning,AI safety and understanding,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for interpretability
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_interpretability_methods_and_instrum,interpretability: methods and instruments,method,Artificial Intelligence and Machine Learning,AI safety and understanding,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for interpretability
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_interpretability_open_questions,interpretability: open questions,research frontier,Artificial Intelligence and Machine Learning,AI safety and understanding,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for interpretability
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_interpretability_applications_and_im,interpretability: applications and implications,application,Artificial Intelligence and Machine Learning,AI safety and understanding,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for interpretability
atlas_ai_machine_learning_ai_safety_and_understanding_robustness,robustness,topic,Artificial Intelligence and Machine Learning,AI safety and understanding,advanced,8,8,active,subject taxonomy,A scientific subject studied within AI safety and understanding
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_robustness_theoretical_foundations,robustness: theoretical foundations,theory,Artificial Intelligence and Machine Learning,AI safety and understanding,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for robustness
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_robustness_methods_and_instruments,robustness: methods and instruments,method,Artificial Intelligence and Machine Learning,AI safety and understanding,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for robustness
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_robustness_open_questions,robustness: open questions,research frontier,Artificial Intelligence and Machine Learning,AI safety and understanding,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for robustness
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_robustness_applications_and_implicat,robustness: applications and implications,application,Artificial Intelligence and Machine Learning,AI safety and understanding,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for robustness
atlas_ai_machine_learning_ai_safety_and_understanding_alignment,alignment,topic,Artificial Intelligence and Machine Learning,AI safety and understanding,advanced,8,8,active,subject taxonomy,A scientific subject studied within AI safety and understanding
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_alignment_theoretical_foundations,alignment: theoretical foundations,theory,Artificial Intelligence and Machine Learning,AI safety and understanding,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for alignment
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_alignment_methods_and_instruments,alignment: methods and instruments,method,Artificial Intelligence and Machine Learning,AI safety and understanding,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for alignment
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_alignment_open_questions,alignment: open questions,research frontier,Artificial Intelligence and Machine Learning,AI safety and understanding,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for alignment
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_alignment_applications_and_implicati,alignment: applications and implications,application,Artificial Intelligence and Machine Learning,AI safety and understanding,advanced,7,8,active,generated research lens,scientific technological clinical environmental or societal uses for alignment
atlas_ai_machine_learning_ai_safety_and_understanding_fairness,fairness,topic,Artificial Intelligence and Machine Learning,AI safety and understanding,advanced,8,8,active,subject taxonomy,A scientific subject studied within AI safety and understanding
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_fairness_theoretical_foundations,fairness: theoretical foundations,theory,Artificial Intelligence and Machine Learning,AI safety and understanding,advanced,7,8,established,generated research lens,formal models assumptions and governing principles for fairness
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_fairness_methods_and_instruments,fairness: methods and instruments,method,Artificial Intelligence and Machine Learning,AI safety and understanding,advanced,7,8,active,generated research lens,measurement computation experiments and analytical methods for fairness
atlas_atlas_ai_machine_learning_ai_safety_and_understanding_fairness_open_questions,fairness: open questions,research frontier,Artificial Intelligence and Machine Learning,AI safety and understanding,research,9,10,frontier,generated research lens,unresolved mechanisms limits anomalies and emerging research directions for fairness
