source,target,relation,relation_detail,weight,directed,relation_family,provenance
atlas_atlas_organismal_biology_cell_biology_cytoskeleton_applications_and_implications,atlas_organismal_biology_cell_biology_cytoskeleton,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_cell_biology_cell_signaling,cell_biology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_cell_biology_cell_signaling_theoretical_foundations,atlas_organismal_biology_cell_biology_cell_signaling,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_cell_biology_cell_signaling_methods_and_instruments,atlas_organismal_biology_cell_biology_cell_signaling,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_cell_biology_cell_signaling_open_questions,atlas_organismal_biology_cell_biology_cell_signaling,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_cell_biology_cell_signaling_applications_and_implications,atlas_organismal_biology_cell_biology_cell_signaling,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_cell_biology_cell_membranes,atlas_organismal_biology_cell_biology_organelles,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_cell_biology_organelles,atlas_organismal_biology_cell_biology_cell_division,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_cell_biology_cell_division,atlas_organismal_biology_cell_biology_cytoskeleton,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_cell_biology_cytoskeleton,atlas_organismal_biology_cell_biology_cell_signaling,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_development,atlas_organismal_biology_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_organismal_biology_development_embryogenesis,atlas_organismal_biology_development,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_development_embryogenesis_theoretical_foundations,atlas_organismal_biology_development_embryogenesis,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_development_embryogenesis_methods_and_instruments,atlas_organismal_biology_development_embryogenesis,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_development_embryogenesis_open_questions,atlas_organismal_biology_development_embryogenesis,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_development_embryogenesis_applications_and_implications,atlas_organismal_biology_development_embryogenesis,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_development_pattern_formation,atlas_organismal_biology_development,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_development_pattern_formation_theoretical_foundations,atlas_organismal_biology_development_pattern_formation,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_development_pattern_formation_methods_and_instruments,atlas_organismal_biology_development_pattern_formation,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_development_pattern_formation_open_questions,atlas_organismal_biology_development_pattern_formation,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_development_pattern_formation_applications_and_implications,atlas_organismal_biology_development_pattern_formation,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_development_cell_differentiation,atlas_organismal_biology_development,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_development_cell_differentiation_theoretical_foundations,atlas_organismal_biology_development_cell_differentiation,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_development_cell_differentiation_methods_and_instruments,atlas_organismal_biology_development_cell_differentiation,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_development_cell_differentiation_open_questions,atlas_organismal_biology_development_cell_differentiation,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_development_cell_differentiation_applications_and_implications,atlas_organismal_biology_development_cell_differentiation,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_development_morphogenesis,atlas_organismal_biology_development,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_development_morphogenesis_theoretical_foundations,atlas_organismal_biology_development_morphogenesis,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_development_morphogenesis_methods_and_instruments,atlas_organismal_biology_development_morphogenesis,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_development_morphogenesis_open_questions,atlas_organismal_biology_development_morphogenesis,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_development_morphogenesis_applications_and_implications,atlas_organismal_biology_development_morphogenesis,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_development_regeneration,atlas_organismal_biology_development,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_development_regeneration_theoretical_foundations,atlas_organismal_biology_development_regeneration,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_development_regeneration_methods_and_instruments,atlas_organismal_biology_development_regeneration,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_development_regeneration_open_questions,atlas_organismal_biology_development_regeneration,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_development_regeneration_applications_and_implications,atlas_organismal_biology_development_regeneration,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_development_embryogenesis,atlas_organismal_biology_development_pattern_formation,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_development_pattern_formation,atlas_organismal_biology_development_cell_differentiation,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_development_cell_differentiation,atlas_organismal_biology_development_morphogenesis,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_development_morphogenesis,atlas_organismal_biology_development_regeneration,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_physiology,atlas_organismal_biology_domain,structure,part_of,0.96,true,structure,atlas taxonomy
homeostasis,atlas_organismal_biology_physiology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_homeostasis_theoretical_foundations,homeostasis,association,formalizes,0.82,true,association,atlas taxonomy
atlas_homeostasis_methods_and_instruments,homeostasis,association,method_for,0.82,true,association,atlas taxonomy
atlas_homeostasis_open_questions,homeostasis,association,investigates,0.72,true,association,atlas taxonomy
atlas_homeostasis_applications_and_implications,homeostasis,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_physiology_endocrine_regulation,atlas_organismal_biology_physiology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_physiology_endocrine_regulation_theoretical_foundations,atlas_organismal_biology_physiology_endocrine_regulation,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_physiology_endocrine_regulation_methods_and_instruments,atlas_organismal_biology_physiology_endocrine_regulation,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_physiology_endocrine_regulation_open_questions,atlas_organismal_biology_physiology_endocrine_regulation,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_physiology_endocrine_regulation_applications_and_implications,atlas_organismal_biology_physiology_endocrine_regulation,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_physiology_cardiovascular_physiology,atlas_organismal_biology_physiology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_physiology_cardiovascular_physiology_theoretical_foundations,atlas_organismal_biology_physiology_cardiovascular_physiology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_physiology_cardiovascular_physiology_methods_and_instruments,atlas_organismal_biology_physiology_cardiovascular_physiology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_physiology_cardiovascular_physiology_open_questions,atlas_organismal_biology_physiology_cardiovascular_physiology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_physiology_cardiovascular_physiology_applications_and_implication,atlas_organismal_biology_physiology_cardiovascular_physiology,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_physiology_respiratory_physiology,atlas_organismal_biology_physiology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_physiology_respiratory_physiology_theoretical_foundations,atlas_organismal_biology_physiology_respiratory_physiology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_physiology_respiratory_physiology_methods_and_instruments,atlas_organismal_biology_physiology_respiratory_physiology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_physiology_respiratory_physiology_open_questions,atlas_organismal_biology_physiology_respiratory_physiology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_physiology_respiratory_physiology_applications_and_implications,atlas_organismal_biology_physiology_respiratory_physiology,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_physiology_renal_physiology,atlas_organismal_biology_physiology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_physiology_renal_physiology_theoretical_foundations,atlas_organismal_biology_physiology_renal_physiology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_physiology_renal_physiology_methods_and_instruments,atlas_organismal_biology_physiology_renal_physiology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_physiology_renal_physiology_open_questions,atlas_organismal_biology_physiology_renal_physiology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_physiology_renal_physiology_applications_and_implications,atlas_organismal_biology_physiology_renal_physiology,application,application_of,0.82,true,application,atlas taxonomy
homeostasis,atlas_organismal_biology_physiology_endocrine_regulation,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_physiology_endocrine_regulation,atlas_organismal_biology_physiology_cardiovascular_physiology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_physiology_cardiovascular_physiology,atlas_organismal_biology_physiology_respiratory_physiology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_physiology_respiratory_physiology,atlas_organismal_biology_physiology_renal_physiology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_plant_science,atlas_organismal_biology_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_organismal_biology_plant_science_plant_development,atlas_organismal_biology_plant_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_plant_development_theoretical_foundations,atlas_organismal_biology_plant_science_plant_development,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_plant_development_methods_and_instruments,atlas_organismal_biology_plant_science_plant_development,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_plant_development_open_questions,atlas_organismal_biology_plant_science_plant_development,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_plant_development_applications_and_implications,atlas_organismal_biology_plant_science_plant_development,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_plant_science_plant_physiology,atlas_organismal_biology_plant_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_plant_physiology_theoretical_foundations,atlas_organismal_biology_plant_science_plant_physiology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_plant_physiology_methods_and_instruments,atlas_organismal_biology_plant_science_plant_physiology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_plant_physiology_open_questions,atlas_organismal_biology_plant_science_plant_physiology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_plant_physiology_applications_and_implications,atlas_organismal_biology_plant_science_plant_physiology,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_plant_science_plant_immunity,atlas_organismal_biology_plant_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_plant_immunity_theoretical_foundations,atlas_organismal_biology_plant_science_plant_immunity,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_plant_immunity_methods_and_instruments,atlas_organismal_biology_plant_science_plant_immunity,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_plant_immunity_open_questions,atlas_organismal_biology_plant_science_plant_immunity,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_plant_immunity_applications_and_implications,atlas_organismal_biology_plant_science_plant_immunity,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_plant_science_plant_microbe_interactions,atlas_organismal_biology_plant_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_plant_microbe_interactions_theoretical_foundations,atlas_organismal_biology_plant_science_plant_microbe_interactions,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_plant_microbe_interactions_methods_and_instruments,atlas_organismal_biology_plant_science_plant_microbe_interactions,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_plant_microbe_interactions_open_questions,atlas_organismal_biology_plant_science_plant_microbe_interactions,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_plant_microbe_interactions_applications_and_implica,atlas_organismal_biology_plant_science_plant_microbe_interactions,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_plant_science_crop_biology,atlas_organismal_biology_plant_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_crop_biology_theoretical_foundations,atlas_organismal_biology_plant_science_crop_biology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_crop_biology_methods_and_instruments,atlas_organismal_biology_plant_science_crop_biology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_crop_biology_open_questions,atlas_organismal_biology_plant_science_crop_biology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_plant_science_crop_biology_applications_and_implications,atlas_organismal_biology_plant_science_crop_biology,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_plant_science_plant_development,atlas_organismal_biology_plant_science_plant_physiology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_plant_science_plant_physiology,atlas_organismal_biology_plant_science_plant_immunity,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_plant_science_plant_immunity,atlas_organismal_biology_plant_science_plant_microbe_interactions,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_plant_science_plant_microbe_interactions,atlas_organismal_biology_plant_science_crop_biology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_comparative_biology,atlas_organismal_biology_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_organismal_biology_comparative_biology_comparative_anatomy,atlas_organismal_biology_comparative_biology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_comparative_anatomy_theoretical_foundations,atlas_organismal_biology_comparative_biology_comparative_anatomy,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_comparative_anatomy_methods_and_instruments,atlas_organismal_biology_comparative_biology_comparative_anatomy,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_comparative_anatomy_open_questions,atlas_organismal_biology_comparative_biology_comparative_anatomy,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_comparative_anatomy_applications_and_implicat,atlas_organismal_biology_comparative_biology_comparative_anatomy,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_comparative_biology_functional_morphology,atlas_organismal_biology_comparative_biology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_functional_morphology_theoretical_foundations,atlas_organismal_biology_comparative_biology_functional_morphology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_functional_morphology_methods_and_instruments,atlas_organismal_biology_comparative_biology_functional_morphology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_functional_morphology_open_questions,atlas_organismal_biology_comparative_biology_functional_morphology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_functional_morphology_applications_and_implic,atlas_organismal_biology_comparative_biology_functional_morphology,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_comparative_biology_animal_behavior,atlas_organismal_biology_comparative_biology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_animal_behavior_theoretical_foundations,atlas_organismal_biology_comparative_biology_animal_behavior,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_animal_behavior_methods_and_instruments,atlas_organismal_biology_comparative_biology_animal_behavior,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_animal_behavior_open_questions,atlas_organismal_biology_comparative_biology_animal_behavior,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_animal_behavior_applications_and_implications,atlas_organismal_biology_comparative_biology_animal_behavior,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_comparative_biology_life_history_biology,atlas_organismal_biology_comparative_biology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_life_history_biology_theoretical_foundations,atlas_organismal_biology_comparative_biology_life_history_biology,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_life_history_biology_methods_and_instruments,atlas_organismal_biology_comparative_biology_life_history_biology,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_life_history_biology_open_questions,atlas_organismal_biology_comparative_biology_life_history_biology,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_life_history_biology_applications_and_implica,atlas_organismal_biology_comparative_biology_life_history_biology,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_comparative_biology_adaptation,atlas_organismal_biology_comparative_biology,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_adaptation_theoretical_foundations,atlas_organismal_biology_comparative_biology_adaptation,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_adaptation_methods_and_instruments,atlas_organismal_biology_comparative_biology_adaptation,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_adaptation_open_questions,atlas_organismal_biology_comparative_biology_adaptation,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_organismal_biology_comparative_biology_adaptation_applications_and_implications,atlas_organismal_biology_comparative_biology_adaptation,application,application_of,0.82,true,application,atlas taxonomy
atlas_organismal_biology_comparative_biology_comparative_anatomy,atlas_organismal_biology_comparative_biology_functional_morphology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_comparative_biology_functional_morphology,atlas_organismal_biology_comparative_biology_animal_behavior,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_comparative_biology_animal_behavior,atlas_organismal_biology_comparative_biology_life_history_biology,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_organismal_biology_comparative_biology_life_history_biology,atlas_organismal_biology_comparative_biology_adaptation,interaction,related_to,0.62,false,interaction,atlas taxonomy
cell_biology,atlas_organismal_biology_development,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_organismal_biology_development,atlas_organismal_biology_physiology,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_organismal_biology_physiology,atlas_organismal_biology_plant_science,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_organismal_biology_plant_science,atlas_organismal_biology_comparative_biology,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_landmark_cell_theory,atlas_organismal_biology_domain,structure,part_of,0.93,true,structure,named landmark
