source,target,relation,relation_detail,weight,directed,relation_family,provenance
atlas_atlas_probability_statistics_bayesian_science_hierarchical_models_open_questions,atlas_probability_statistics_bayesian_science_hierarchical_models,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_probability_statistics_bayesian_science_hierarchical_models_applications_and_implica,atlas_probability_statistics_bayesian_science_hierarchical_models,application,application_of,0.82,true,application,atlas taxonomy
atlas_probability_statistics_bayesian_science_bayesian_nonparametrics,atlas_probability_statistics_bayesian_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_probability_statistics_bayesian_science_bayesian_nonparametrics_theoretical_foundati,atlas_probability_statistics_bayesian_science_bayesian_nonparametrics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_bayesian_science_bayesian_nonparametrics_methods_and_instrume,atlas_probability_statistics_bayesian_science_bayesian_nonparametrics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_bayesian_science_bayesian_nonparametrics_open_questions,atlas_probability_statistics_bayesian_science_bayesian_nonparametrics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_probability_statistics_bayesian_science_bayesian_nonparametrics_applications_and_imp,atlas_probability_statistics_bayesian_science_bayesian_nonparametrics,application,application_of,0.82,true,application,atlas taxonomy
atlas_probability_statistics_bayesian_science_probabilistic_programming,atlas_probability_statistics_bayesian_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_probability_statistics_bayesian_science_probabilistic_programming_theoretical_founda,atlas_probability_statistics_bayesian_science_probabilistic_programming,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_bayesian_science_probabilistic_programming_methods_and_instru,atlas_probability_statistics_bayesian_science_probabilistic_programming,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_bayesian_science_probabilistic_programming_open_questions,atlas_probability_statistics_bayesian_science_probabilistic_programming,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_probability_statistics_bayesian_science_probabilistic_programming_applications_and_i,atlas_probability_statistics_bayesian_science_probabilistic_programming,application,application_of,0.82,true,application,atlas taxonomy
atlas_probability_statistics_bayesian_science_decision_theory,atlas_probability_statistics_bayesian_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_probability_statistics_bayesian_science_decision_theory_theoretical_foundations,atlas_probability_statistics_bayesian_science_decision_theory,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_bayesian_science_decision_theory_methods_and_instruments,atlas_probability_statistics_bayesian_science_decision_theory,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_bayesian_science_decision_theory_open_questions,atlas_probability_statistics_bayesian_science_decision_theory,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_probability_statistics_bayesian_science_decision_theory_applications_and_implication,atlas_probability_statistics_bayesian_science_decision_theory,application,application_of,0.82,true,application,atlas taxonomy
atlas_probability_statistics_bayesian_science_bayesian_computation,atlas_probability_statistics_bayesian_science_hierarchical_models,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_probability_statistics_bayesian_science_hierarchical_models,atlas_probability_statistics_bayesian_science_bayesian_nonparametrics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_probability_statistics_bayesian_science_bayesian_nonparametrics,atlas_probability_statistics_bayesian_science_probabilistic_programming,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_probability_statistics_bayesian_science_probabilistic_programming,atlas_probability_statistics_bayesian_science_decision_theory,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_probability_statistics_causal_and_experimental_science,atlas_probability_statistics_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_probability_statistics_causal_and_experimental_science_causal_graphs,atlas_probability_statistics_causal_and_experimental_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_causal_graphs_theoretical_fou,atlas_probability_statistics_causal_and_experimental_science_causal_graphs,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_causal_graphs_methods_and_ins,atlas_probability_statistics_causal_and_experimental_science_causal_graphs,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_causal_graphs_open_questions,atlas_probability_statistics_causal_and_experimental_science_causal_graphs,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_causal_graphs_applications_an,atlas_probability_statistics_causal_and_experimental_science_causal_graphs,application,application_of,0.82,true,application,atlas taxonomy
atlas_probability_statistics_causal_and_experimental_science_potential_outcomes,atlas_probability_statistics_causal_and_experimental_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_potential_outcomes_theoretica,atlas_probability_statistics_causal_and_experimental_science_potential_outcomes,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_potential_outcomes_methods_an,atlas_probability_statistics_causal_and_experimental_science_potential_outcomes,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_potential_outcomes_open_quest,atlas_probability_statistics_causal_and_experimental_science_potential_outcomes,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_potential_outcomes_applicatio,atlas_probability_statistics_causal_and_experimental_science_potential_outcomes,application,application_of,0.82,true,application,atlas taxonomy
atlas_probability_statistics_causal_and_experimental_science_randomized_experiments,atlas_probability_statistics_causal_and_experimental_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_randomized_experiments_theore,atlas_probability_statistics_causal_and_experimental_science_randomized_experiments,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_randomized_experiments_method,atlas_probability_statistics_causal_and_experimental_science_randomized_experiments,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_randomized_experiments_open_q,atlas_probability_statistics_causal_and_experimental_science_randomized_experiments,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_randomized_experiments_applic,atlas_probability_statistics_causal_and_experimental_science_randomized_experiments,application,application_of,0.82,true,application,atlas taxonomy
atlas_probability_statistics_causal_and_experimental_science_quasi_experimental_design,atlas_probability_statistics_causal_and_experimental_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_quasi_experimental_design_the,atlas_probability_statistics_causal_and_experimental_science_quasi_experimental_design,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_quasi_experimental_design_met,atlas_probability_statistics_causal_and_experimental_science_quasi_experimental_design,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_quasi_experimental_design_ope,atlas_probability_statistics_causal_and_experimental_science_quasi_experimental_design,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_quasi_experimental_design_app,atlas_probability_statistics_causal_and_experimental_science_quasi_experimental_design,application,application_of,0.82,true,application,atlas taxonomy
atlas_probability_statistics_causal_and_experimental_science_mediation_analysis,atlas_probability_statistics_causal_and_experimental_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_mediation_analysis_theoretica,atlas_probability_statistics_causal_and_experimental_science_mediation_analysis,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_mediation_analysis_methods_an,atlas_probability_statistics_causal_and_experimental_science_mediation_analysis,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_mediation_analysis_open_quest,atlas_probability_statistics_causal_and_experimental_science_mediation_analysis,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_probability_statistics_causal_and_experimental_science_mediation_analysis_applicatio,atlas_probability_statistics_causal_and_experimental_science_mediation_analysis,application,application_of,0.82,true,application,atlas taxonomy
atlas_probability_statistics_causal_and_experimental_science_causal_graphs,atlas_probability_statistics_causal_and_experimental_science_potential_outcomes,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_probability_statistics_causal_and_experimental_science_potential_outcomes,atlas_probability_statistics_causal_and_experimental_science_randomized_experiments,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_probability_statistics_causal_and_experimental_science_randomized_experiments,atlas_probability_statistics_causal_and_experimental_science_quasi_experimental_design,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_probability_statistics_causal_and_experimental_science_quasi_experimental_design,atlas_probability_statistics_causal_and_experimental_science_mediation_analysis,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_probability_statistics_data_science,atlas_probability_statistics_domain,structure,part_of,0.96,true,structure,atlas taxonomy
atlas_probability_statistics_data_science_data_visualization,atlas_probability_statistics_data_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_probability_statistics_data_science_data_visualization_theoretical_foundations,atlas_probability_statistics_data_science_data_visualization,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_data_science_data_visualization_methods_and_instruments,atlas_probability_statistics_data_science_data_visualization,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_data_science_data_visualization_open_questions,atlas_probability_statistics_data_science_data_visualization,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_probability_statistics_data_science_data_visualization_applications_and_implications,atlas_probability_statistics_data_science_data_visualization,application,application_of,0.82,true,application,atlas taxonomy
atlas_probability_statistics_data_science_dimensionality_reduction,atlas_probability_statistics_data_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_probability_statistics_data_science_dimensionality_reduction_theoretical_foundations,atlas_probability_statistics_data_science_dimensionality_reduction,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_data_science_dimensionality_reduction_methods_and_instruments,atlas_probability_statistics_data_science_dimensionality_reduction,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_data_science_dimensionality_reduction_open_questions,atlas_probability_statistics_data_science_dimensionality_reduction,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_probability_statistics_data_science_dimensionality_reduction_applications_and_implic,atlas_probability_statistics_data_science_dimensionality_reduction,application,application_of,0.82,true,application,atlas taxonomy
atlas_probability_statistics_data_science_anomaly_detection,atlas_probability_statistics_data_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_probability_statistics_data_science_anomaly_detection_theoretical_foundations,atlas_probability_statistics_data_science_anomaly_detection,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_data_science_anomaly_detection_methods_and_instruments,atlas_probability_statistics_data_science_anomaly_detection,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_data_science_anomaly_detection_open_questions,atlas_probability_statistics_data_science_anomaly_detection,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_probability_statistics_data_science_anomaly_detection_applications_and_implications,atlas_probability_statistics_data_science_anomaly_detection,application,application_of,0.82,true,application,atlas taxonomy
atlas_probability_statistics_data_science_data_integration,atlas_probability_statistics_data_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_probability_statistics_data_science_data_integration_theoretical_foundations,atlas_probability_statistics_data_science_data_integration,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_data_science_data_integration_methods_and_instruments,atlas_probability_statistics_data_science_data_integration,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_data_science_data_integration_open_questions,atlas_probability_statistics_data_science_data_integration,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_probability_statistics_data_science_data_integration_applications_and_implications,atlas_probability_statistics_data_science_data_integration,application,application_of,0.82,true,application,atlas taxonomy
atlas_probability_statistics_data_science_reproducible_analytics,atlas_probability_statistics_data_science,structure,part_of,0.94,true,structure,atlas taxonomy
atlas_atlas_probability_statistics_data_science_reproducible_analytics_theoretical_foundations,atlas_probability_statistics_data_science_reproducible_analytics,association,formalizes,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_data_science_reproducible_analytics_methods_and_instruments,atlas_probability_statistics_data_science_reproducible_analytics,association,method_for,0.82,true,association,atlas taxonomy
atlas_atlas_probability_statistics_data_science_reproducible_analytics_open_questions,atlas_probability_statistics_data_science_reproducible_analytics,association,investigates,0.72,true,association,atlas taxonomy
atlas_atlas_probability_statistics_data_science_reproducible_analytics_applications_and_implicat,atlas_probability_statistics_data_science_reproducible_analytics,application,application_of,0.82,true,application,atlas taxonomy
atlas_probability_statistics_data_science_data_visualization,atlas_probability_statistics_data_science_dimensionality_reduction,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_probability_statistics_data_science_dimensionality_reduction,atlas_probability_statistics_data_science_anomaly_detection,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_probability_statistics_data_science_anomaly_detection,atlas_probability_statistics_data_science_data_integration,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_probability_statistics_data_science_data_integration,atlas_probability_statistics_data_science_reproducible_analytics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_probability_statistics_probability,atlas_probability_statistics_mathematical_statistics,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_probability_statistics_mathematical_statistics,atlas_probability_statistics_bayesian_science,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_probability_statistics_bayesian_science,atlas_probability_statistics_causal_and_experimental_science,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_probability_statistics_causal_and_experimental_science,atlas_probability_statistics_data_science,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_landmark_central_limit_theorem,atlas_probability_statistics_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_law_of_large_numbers,atlas_probability_statistics_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_bayes_theorem,atlas_probability_statistics_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_neyman_pearson_lemma,atlas_probability_statistics_domain,structure,part_of,0.93,true,structure,named landmark
atlas_frontier_causal_representation_learning,atlas_probability_statistics_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_distribution_free_uncertainty_quantification,atlas_probability_statistics_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_high_dimensional_causal_inference,atlas_probability_statistics_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_privacy_preserving_statistics,atlas_probability_statistics_domain,association,investigates,0.7,true,association,frontier watch
